,word,freq,len,,
26293,proclamant,1.01,10,,
26294,proclamation,3.45,12,,
26295,proclame,4.19,8,,
26296,proclamer,3.18,9,,
26297,proclameraient,0.07,14,,
26298,procreation,1.08,11,,
26299,procura,1.01,7,,
26300,procuraient,1.35,11,,
26301,procurait,3.72,9,,
26302,procurat,0.07,8,,
26303,procuration,2.5,11,,
26304,procure,8.59,7,,
26305,procurees,0.14,9,,
26306,procurer,9.66,8,,
26307,procures,0.07,8,,
26308,procureur,5.54,9,,
26309,procuriez,0.07,9,,
26310,prodige,5.61,7,,
26311,prodiges,3.18,8,,
26312,prodigieuse,5.47,11,,
26313,prodigieusement,3.65,15,,
26314,prodigieuses,1.22,12,,
26315,prodigieux,6.55,10,,
26316,prodiguait,1.82,10,,
26317,prodigue,6.29,8,,
26318,prodiguer,1.76,9,,
26319,producteur,3.92,10,,
26320,producteurs,2.1,11,,
26321,production,12.3,10,,
26322,productions,2.3,11,,
26323,produira,0.61,8,,
26324,produirait,1.49,10,,
26325,produire,16.76,8,,
26326,produis,0.34,7,,
26327,produisaient,1.69,12,,
26328,produisait,6.28,10,,
26329,produisant,2.03,10,,
26330,produise,1.08,8,,
26331,produisent,2.7,10,,
26332,produisit,5.88,9,,
26333,produit,35.68,7,,
26334,produite,3.51,8,,
26335,produits,13.85,8,,
26336,proeminent,1.15,10,,
26337,proeminentes,0.2,12,,
26338,prof,15.07,4,,
26339,profanait,0.14,9,,
26340,profanation,0.95,11,,
26341,profane,3.57,7,,
26342,profaner,0.41,8,,
26343,profanera,0.07,9,,
26344,profera,1.62,7,,
26345,profere,1.01,7,,
26346,proferer,1.89,8,,
26347,professait,1.42,10,,
26348,professeur,49.53,10,,
26349,professeurs,14.39,11,,
26350,profession,13.99,10,,
26351,professionnel,9.46,13,,
26352,professionnelle,8.04,15,,
26353,professionnels,6.15,14,,
26354,professions,2.02,11,,
26355,professons,0.07,10,,
26356,profil,26.69,6,,
26357,profile,1.08,7,,
26358,profiler,1.15,8,,
26359,profils,2.43,7,,
26360,profit,22.77,6,,
26361,profita,7.84,7,,
26362,profitable,1.42,10,,
26363,profitai,1.35,8,,
26364,profitaient,3.04,11,,
26365,profitais,1.28,9,,
26366,profitait,5.95,9,,
26367,profitant,10.4,9,,
26368,profite,25.07,7,,
26369,profitent,3.24,9,,
26370,profiter,25.14,8,,
26371,profitera,0.74,9,,
26372,profiterai,0.47,10,,
26373,profiterait,1.22,11,,
26374,profiteras,0.07,10,,
26375,profiterons,0.14,11,,
26376,profiteront,0.14,11,,
26377,profites,0.61,8,,
26378,profitez,1.49,8,,
26379,profitiez,0.07,9,,
26380,profitons,0.41,9,,
26381,profits,2.23,7,,
26382,profond,51.15,7,,
26383,profonde,37.97,8,,
26384,profondement,34.59,12,,
26385,profondes,11.55,9,,
26386,profondeur,17.84,10,,
26387,profondeurs,14.8,11,,
26388,profonds,8.92,8,,
26389,profs,5.14,5,,
26390,profusion,4.66,9,,
26391,progeniture,2.57,11,,
26392,programmation,0.41,13,,
26393,programme,22.85,9,,
26394,programmee,0.41,10,,
26395,programmer,0.14,10,,
26396,programmes,4.59,10,,
26397,progres,29.73,7,,
26398,progressait,2.91,11,,
26399,progressant,1.82,11,,
26400,progresse,4.06,9,,
26401,progressent,1.08,11,,
26402,progresser,3.04,10,,
26403,progressif,2.09,10,,
26404,progression,6.62,11,,
26405,progressive,2.97,11,,
26406,progressivement,8.24,15,,
26407,prohibe,0.54,7,,
26408,proie,29.59,5,,
26409,proies,2.91,6,,
26410,projecteur,5.14,10,,
26411,projecteurs,7.77,11,,
26412,projectile,1.69,10,,
26413,projectiles,2.77,11,,
26414,projection,5.41,10,,
26415,projections,1.28,11,,
26416,projet,39.86,6,,
26417,projeta,1.28,7,,
26418,projetaient,1.76,11,,
26419,projetait,6.69,9,,
26420,projetant,2.16,9,,
26421,projete,5.54,7,,
26422,projetee,2.57,8,,
26423,projeter,3.11,8,,
26424,projetes,1.82,8,,
26425,projets,30.14,7,,
26426,projette,4.73,8,,
26427,proletaire,2.09,10,,
26428,proletaires,2.97,11,,
26429,proletariat,3.58,11,,
26430,proletarienne,1.55,13,,
26431,proletariennes,0.2,14,,
26432,proliferation,1.08,13,,
26433,prolo,1.35,5,,
26434,prologue,1.42,8,,
26435,prolonge,10.67,8,,
26436,prolongea,1.89,9,,
26437,prolongeaient,2.09,13,,
26438,prolongeait,4.46,11,,
26439,prolongeant,2.57,11,,
26440,prolongee,3.92,9,,
26441,prolongement,3.65,12,,
26442,prolongements,1.01,13,,
26443,prolonger,9.39,9,,
26444,prolos,1.69,6,,
26445,promena,4.26,7,,
26446,promenade,42.43,9,,
26447,promenades,15.68,10,,
26448,promenai,1.42,8,,
26449,promenaient,5.68,11,,
26450,promenais,2.84,9,,
26451,promenait,12.5,9,,
26452,promenant,6.82,9,,
26453,promene,15.81,7,,
26454,promenee,2.09,8,,
26455,promenent,3.11,9,,
26456,promener,32.43,8,,
26457,promenerent,1.35,11,,
26458,promenes,2.57,8,,
26459,promeneur,2.77,9,,
26460,promeneurs,5.47,10,,
26461,promenions,1.89,10,,
26462,promesse,21.76,8,,
26463,promesses,18.45,9,,
26464,promet,6.35,6,,
26465,promets,12.3,7,,
26466,promettaient,1.82,12,,
26467,promettais,1.69,10,,
26468,promettait,8.72,10,,
26469,promettant,3.38,10,,
26470,promettent,1.28,10,,
26471,prometteur,1.15,10,,
26472,prometteuse,0.68,11,,
26473,prometteuses,0.27,12,,
26474,promettez,1.42,9,,
26475,promettre,7.16,9,,
26476,promis,47.29,6,,
26477,promiscuite,3.85,11,,
26478,promise,7.09,7,,
26479,promit,10.61,6,,
26480,promo,0.34,5,,
26481,promontoire,2.77,11,,
26482,promontoires,0.47,12,,
26483,promoteurs,1.01,10,,
26484,promotion,6.55,9,,
26485,promotions,1.08,10,,
26486,promouvoir,0.74,10,,
26487,prompt,3.72,6,,
26488,prompte,2.57,7,,
26489,promptement,2.7,11,,
26490,promptitude,2.23,11,,
26491,prompts,1.76,7,,
26492,promu,2.43,5,,
26493,prone,0.74,5,,
26494,pronees,0.07,7,,
26495,prononca,8.78,8,,
26496,prononcai,1.28,9,,
26497,prononcaient,1.15,12,,
26498,prononcait,8.58,10,,
26499,prononcant,3.85,10,,
26500,prononce,28.79,8,,
26501,prononcee,5.33,9,,
26502,prononcees,2.23,10,,
26503,prononcer,21.76,9,,
26504,prononces,4.93,9,,
26505,prononciation,1.55,13,,
26506,pronostic,1.01,9,,
26507,pronostics,1.69,10,,
26508,propagande,9.86,10,,
26509,propage,0.81,7,,
26510,propageait,1.01,10,,
26511,propager,0.88,8,,
26512,propension,1.96,10,,
26513,prophete,6.42,8,,
26514,prophetes,4.05,9,,
26515,prophetie,1.89,9,,
26516,propheties,1.62,10,,
26517,prophetique,1.01,11,,
26518,prophetiser,0.14,11,,
26519,propice,7.77,7,,
26520,propices,2.03,8,,
26521,proportion,4.26,10,,
26522,proportionne,1.02,12,,
26523,proportionnes,0.21,13,,
26524,proportions,8.45,11,,
26525,propos,106.28,6,,
26526,proposa,22.91,7,,
26527,proposai,2.5,8,,
26528,proposaient,3.11,11,,
26529,proposais,3.11,9,,
26530,proposait,15.61,9,,
26531,proposant,3.38,9,,
26532,propose,40.94,7,,
26533,proposee,2.37,8,,
26534,proposees,1.15,9,,
26535,proposent,2.16,9,,
26536,proposer,15.54,8,,
26537,proposerai,0.14,10,,
26538,proposeraient,0.14,13,,
26539,proposerait,0.74,11,,
26540,proposerent,1.08,11,,
26541,proposerions,0.07,12,,
26542,proposes,1.83,8,,
26543,proposez,1.82,8,,
26544,proposition,12.64,11,,
26545,propositions,7.5,12,,
26546,proposons,0.27,9,,
26547,propre,162.84,6,,
26548,proprement,16.22,10,,
26549,propres,59.73,7,,
26550,proprete,7.97,8,,
26551,proprette,0.54,9,,
26552,proprietaire,23.51,12,,
26553,proprietaires,9.26,13,,
26554,propriete,17.43,9,,
26555,proprietes,3.18,10,,
26556,propulse,1.35,8,,
26557,propulseur,0.07,10,,
26558,propulsion,0.34,10,,
26559,prose,3.31,5,,
26560,prospectait,0.2,11,,
26561,prospection,2.3,11,,
26562,prospectus,6.49,10,,
26563,prospere,2.37,8,,
26564,prosperite,4.93,10,,
26565,prostate,1.42,8,,
26566,prosterne,1.15,9,,
26567,prosternez,0.14,10,,
26568,prostituee,6.22,10,,
26569,prostituees,3.58,11,,
26570,prostituer,0.47,10,,
26571,prostitution,2.77,12,,
26572,prostrations,0.07,12,,
26573,prostre,2.03,7,,
26574,prostree,2.36,8,,
26575,protagoniste,0.54,12,,
26576,protagonistes,1.49,13,,
26577,protecteur,9.6,10,,
26578,protecteurs,1.69,11,,
26579,protection,17.09,10,,
26580,protections,0.54,11,,
26581,protectorat,0.88,11,,
26582,protectrice,4.26,11,,
26583,protege,21.83,7,,
26584,protegea,0.41,8,,
26585,protegeaient,2.97,12,,
26586,protegeait,8.45,10,,
26587,protegeant,3.65,10,,
26588,protegee,6.21,8,,
26589,protegees,1.97,9,,
26590,protegent,2.43,9,,
26591,proteger,26.82,8,,
26592,protegera,0.34,9,,
26593,protegerai,0.07,10,,
26594,protegeraient,0.27,13,,
26595,proteges,5.41,8,,
26596,protegez,0.34,8,,
26597,proteine,0.07,8,,
26598,proteines,0.41,9,,
26599,protesta,8.99,8,,
26600,protestai,2.43,9,,
26601,protestais,1.01,10,,
26602,protestait,4.12,10,,
26603,protestames,0.07,11,,
26604,protestant,4.46,10,,
26605,protestante,1.42,11,,
26606,protestants,2.57,11,,
26607,protestat,0.07,9,,
26608,protestation,6.49,12,,
26609,protestations,6.96,13,,
26610,proteste,9.46,8,,
26611,protester,8.65,9,,
26612,protestions,0.14,11,,
26613,prothese,0.68,8,,
26614,protheses,1.01,9,,
26615,protocole,5.34,9,,
26616,prototype,0.74,9,,
26617,proue,5.34,5,,
26618,prouesse,1.42,8,,
26619,prouesses,3.72,9,,
26620,prouvaient,1.22,10,,
26621,prouvait,5.14,8,,
26622,prouvant,1.42,8,,
26623,prouve,19.81,6,,
26624,prouvent,1.35,8,,
26625,prouver,21.15,7,,
26626,prouvera,0.27,8,,
26627,prouverai,0.34,9,,
26628,prouvez,0.07,7,,
26629,provenaient,1.55,11,,
26630,provenait,3.04,9,,
26631,provenance,4.8,10,,
26632,provenances,0.47,11,,
26633,provenant,6.15,9,,
26634,provencal,1.28,9,,
26635,provencale,1.69,10,,
26636,provenir,1.89,8,,
26637,proverbe,2.64,8,,
26638,proverbes,1.55,9,,
26639,proverbial,0.14,10,,
26640,providence,2.5,10,,
26641,providentiel,1.49,12,,
26642,providentielle,1.55,14,,
26643,proviennent,0.61,11,,
26644,provient,1.96,8,,
26645,province,24.73,8,,
26646,provinces,5.95,9,,
26647,provincial,2.83,10,,
26648,provinciale,3.11,11,,
26649,proviseur,3.45,9,,
26650,provision,5.34,9,,
26651,provisions,12.7,10,,
26652,provisoire,15.94,10,,
26653,provisoirement,7.84,14,,
26654,provisoires,2.43,11,,
26655,provocant,1.76,9,,
26656,provocante,2.91,10,,
26657,provocation,8.99,11,,
26658,provocations,2.03,12,,
26659,provoqua,3.38,8,,
26660,provoquaient,2.3,12,,
26661,provoquait,6.89,10,,
26662,provoquant,2.97,10,,
26663,provoque,12.9,8,,
26664,provoquee,2.84,9,,
26665,provoquees,1.56,10,,
26666,provoquent,1.22,10,,
26667,provoquer,12.23,9,,
26668,proximite,14.46,9,,
26669,prude,0.95,5,,
26670,prudemment,9.86,10,,
26671,prudence,19.32,8,,
26672,prudent,12.7,7,,
26673,prudente,4.53,8,,
26674,prudents,3.04,8,,
26675,prune,2.36,5,,
26676,pruneau,1.35,7,,
26677,pruneaux,2.3,8,,
26678,prunelle,3.11,8,,
26679,prunelles,12.64,9,,
26680,prunes,4.12,6,,
26681,prunier,1.28,7,,
26682,pruniers,1.28,8,,
26683,psaume,1.96,6,,
26684,psaumes,2.43,7,,
26685,pseudonyme,3.38,10,,
26686,psy,3.85,3,,
26687,psychanalyse,4.8,12,,
26688,psychanalyser,1.01,13,,
26689,psychanalyste,2.77,13,,
26690,psyche,1.01,6,,
26691,psychiatre,6.82,10,,
26692,psychiatres,1.28,11,,
26693,psychiatrie,1.22,11,,
26694,psychiatrique,3.04,13,,
26695,psychique,1.76,9,,
26696,psychiques,1.08,10,,
26697,psychisme,1.08,9,,
26698,psycho,0.27,6,,
26699,psychologie,8.11,11,,
26700,psychologique,4.93,13,,
26701,psychologiques,1.76,14,,
26702,psychologue,2.64,11,,
26703,psychologues,1.08,12,,
26704,psychopathe,0.14,11,,
26705,psychose,0.95,8,,
26706,psychotherapie,0.2,14,,
26707,pu,349.32,2,,
26708,puait,3.51,5,,
26709,puant,6.01,5,,
26710,puante,3.11,6,,
26711,puantes,2.3,7,,
26712,puanteur,7.91,8,,
26713,puanteurs,1.15,9,,
26714,puants,1.49,6,,
26715,pub,3.99,3,,
26716,puberes,0.2,7,,
26717,puberte,2.36,7,,
26718,pubien,0.07,6,,
26719,pubiens,0.07,7,,
26720,pubis,1.15,5,,
26721,publia,1.35,6,,
26722,publiaient,1.01,10,,
26723,publiait,1.89,8,,
26724,public,55.95,6,,
26725,publication,5,11,,
26726,publications,2.23,12,,
26727,publiciste,0.47,10,,
26728,publicitaire,4.46,12,,
26729,publicitaires,3.18,13,,
26730,publicite,12.57,9,,
26731,publicites,2.09,10,,
26732,publics,14.6,7,,
26733,publie,11.55,6,,
26734,publiee,2.97,7,,
26735,publiees,1.08,8,,
26736,publier,8.92,7,,
26737,publies,1.55,7,,
26738,publique,24.93,8,,
26739,publiquement,7.57,12,,
26740,publiques,7.84,9,,
26741,pubs,0.54,4,,
26742,puce,4.59,4,,
26743,puceau,1.62,6,,
26744,pucelle,2.16,7,,
26745,puces,8.85,5,,
26746,pudeur,19.32,6,,
26747,pudique,4.39,7,,
26748,pudiquement,2.03,11,,
26749,pue,8.92,3,,
26750,puent,1.89,5,,
26751,puer,1.49,4,,
26752,pueril,3.18,6,,
26753,puerile,3.92,7,,
26754,pueriles,1.28,8,,
26755,puerilite,1.08,9,,
26756,puerils,1.22,7,,
26757,pues,0.54,4,,
26758,puis,1153.58,4,,
26759,puisait,3.11,7,,
26760,puisant,1.01,7,,
26761,puise,2.5,5,,
26762,puisee,0.54,6,,
26763,puiser,3.51,6,,
26764,puises,0.2,6,,
26765,puisque,131.96,7,,
26766,puissamment,4.73,11,,
26767,puissance,44.12,9,,
26768,puissances,11.08,10,,
26769,puissant,22.02,8,,
26770,puissante,14.26,9,,
26771,puissantes,5.2,10,,
26772,puissants,11.08,9,,
26773,puisse,74.8,6,,
26774,puissent,14.05,8,,
26775,puisses,2.5,7,,
26776,puissiez,2.97,8,,
26777,puissions,3.58,9,,
26778,puits,21.69,5,,
26779,pull,7.03,4,,
26780,pulls,1.62,5,,
26781,pullulement,0.74,11,,
26782,pulmonaire,1.15,10,,
26783,pulpe,2.16,5,,
26784,pulpeuse,1.28,8,,
26785,pulsation,2.09,9,,
26786,pulsations,2.09,10,,
26787,pulsions,0.95,8,,
26788,pulverise,1.22,9,,
26789,pulverisee,1.08,10,,
26790,pulveriser,1.15,10,,
26791,puma,1.89,4,,
26792,pumes,1.62,5,,
26793,punaise,1.76,7,,
26794,punaises,6.08,8,,
26795,puni,5.48,4,,
26796,punie,2.23,5,,
26797,punir,8.45,5,,
26798,punira,0.27,6,,
26799,punirais,0.07,8,,
26800,punis,3.65,5,,
26801,punissait,1.01,9,,
26802,punissez,0.07,8,,
26803,punit,1.55,5,,
26804,punitif,0.14,7,,
26805,punition,7.64,8,,
26806,punitions,1.82,9,,
26807,punk,2.5,4,,
26808,punks,1.62,5,,
26809,pupille,2.43,7,,
26810,pupilles,3.11,8,,
26811,pupitre,5.74,7,,
26812,pupitres,1.15,8,,
26813,pur,44.59,3,,
26814,pure,34.19,4,,
26815,puree,6.08,5,,
26816,purement,9.32,8,,
26817,purent,6.89,6,,
26818,pures,4.66,5,,
26819,purete,13.92,6,,
26820,purgatif,0.07,8,,
26821,purgatoire,2.77,10,,
26822,purge,2.5,5,,
26823,purgea,0.07,6,,
26824,purger,1.08,6,,
26825,purges,0.54,6,,
26826,purificatoire,0.07,13,,
26827,purifie,1.69,7,,
26828,purifier,1.15,8,,
26829,purin,2.23,5,,
26830,puritain,1.15,8,,
26831,puritaines,0.2,10,,
26832,puritanisme,1.22,11,,
26833,purs,6.89,4,,
26834,purulent,0.2,8,,
26835,purulente,0.2,9,,
26836,pus,18.51,3,,
26837,pusse,1.28,5,,
26838,pussent,2.77,7,,
26839,pustules,1.22,8,,
26840,pustuleuse,0.27,10,,
26841,put,42.7,3,,
26842,putois,1.28,6,,
26843,putrefaction,1.15,12,,
26844,putrescence,0.07,11,,
26845,putrescences,0.07,12,,
26846,puzzle,7.77,6,,
26847,puzzles,4.05,7,,
26848,pygmees,0.61,7,,
26849,pyjama,15.07,6,,
26850,pyjamas,2.5,7,,
26851,pylones,1.08,7,,
26852,pyramide,4.8,8,,
26853,pyramides,5.34,9,,
26854,pyrotechnique,0.41,13,,
26855,quadrature,1.15,10,,
26856,quadriceps,0.07,10,,
26857,quadrilatere,1.82,12,,
26858,quadrille,2.03,9,,
26859,quadrillees,0.34,11,,
26860,quadrilles,0.34,10,,
26861,quadruple,0.14,9,,
26862,quai,55.14,4,,
26863,quais,18.85,5,,
26864,qualifications,0.14,14,,
26865,qualifie,4.87,8,,
26866,qualifiee,1.76,9,,
26867,qualifier,3.04,9,,
26868,qualifies,2.56,9,,
26869,qualifiez,0.07,9,,
26870,qualite,42.7,7,,
26871,qualites,16.42,8,,
26872,quand,1480.75,5,,
26873,quant,32.3,5,,
26874,quantique,0.07,9,,
26875,quantite,15.27,8,,
26876,quantites,3.72,9,,
26877,quarantaine,10.07,11,,
26878,quarante,48.1,8,,
26879,quarantieme,0.34,11,,
26880,quart,57.36,5,,
26881,quartier,89.86,8,,
26882,quartiers,22.3,9,,
26883,quartz,1.69,6,,
26884,quasiment,6.62,9,,
26885,quatorze,22.09,8,,
26886,quatorzieme,2.7,11,,
26887,quatre,282.64,6,,
26888,quatrieme,28.51,9,,
26889,quatuor,3.04,7,,
26890,que,3315.95,3,,
26891,quel,265.34,4,,
26892,quelconque,27.57,10,,
26893,quelconques,1.28,11,,
26894,quelle,244.39,6,,
26895,quelles,35.95,7,,
26896,quelque,669.26,7,,
26897,quelquefois,60.47,11,,
26898,quelques,732.57,8,,
26899,quels,37.23,5,,
26900,quemander,1.42,9,,
26901,quemandeurs,0.27,11,,
26902,querella,0.07,8,,
26903,querelle,6.76,8,,
26904,quereller,0.27,9,,
26905,querelles,6.35,9,,
26906,querelleur,0.14,10,,
26907,querir,1.76,6,,
26908,question,232.5,8,,
26909,questionna,2.84,10,,
26910,questionnaire,1.15,13,,
26911,questionnaires,0.68,14,,
26912,questionnait,1.35,12,,
26913,questionne,4.53,10,,
26914,questionnement,0.07,14,,
26915,questionner,3.51,11,,
26916,questionneur,0.34,12,,
26917,questions,95.95,9,,
26918,quetai,0.07,6,,
26919,quetant,0.88,7,,
26920,quete,14.06,5,,
26921,queteurs,0.48,8,,
26922,quetsches,0.41,9,,
26923,queue,51.49,5,,
26924,queues,6.35,6,,
26925,qui,7923.25,3,,
26926,quiches,0.27,7,,
26927,quiconque,9.12,9,,
26928,quidam,1.89,6,,
26929,quietude,5.07,8,,
26930,quignon,2.16,7,,
26931,quignons,0.27,8,,
26932,quille,2.57,6,,
26933,quilles,3.24,7,,
26934,quincaillerie,2.7,13,,
26935,quincaillier,1.28,12,,
26936,quinconce,1.22,9,,
26937,quinine,0.95,7,,
26938,quinquagenaire,1.62,14,,
26939,quinte,3.85,6,,
26940,quintessence,1.22,12,,
26941,quintette,1.15,9,,
26942,quintuples,0.14,10,,
26943,quinzaine,11.69,9,,
26944,quinze,94.8,6,,
26945,quinzieme,2.77,9,,
26946,quiproquos,0.27,10,,
26947,quitta,27.3,6,,
26948,quittai,6.62,7,,
26949,quittaient,7.36,10,,
26950,quittais,3.85,8,,
26951,quittait,24.93,8,,
26952,quittames,2.16,9,,
26953,quittant,18.38,8,,
26954,quitte,95.95,6,,
26955,quittee,8.85,7,,
26956,quittent,5.47,8,,
26957,quitter,85.95,7,,
26958,quittera,2.09,8,,
26959,quitterai,1.89,9,,
26960,quitteraient,1.08,12,,
26961,quitterais,1.01,10,,
26962,quitterait,2.57,10,,
26963,quitteras,0.47,9,,
26964,quitterent,6.69,10,,
26965,quitterez,0.41,9,,
26966,quittes,10.67,7,,
26967,quittez,1.96,7,,
26968,quittiez,0.27,8,,
26969,quittions,2.77,9,,
26970,quittons,1.96,8,,
26971,quoi,592.57,4,,
26972,quoique,28.51,7,,
26973,quolibets,2.77,9,,
26974,quota,0.27,5,,
26975,quotas,0.2,6,,
26976,quotidien,17.83,9,,
26977,quotidienne,17.3,11,,
26978,quotidiennement,4.8,15,,
26979,quotidiennes,4.8,12,,
26980,quotidiens,6.35,10,,
26981,rabachages,0.14,10,,
26982,rabacher,1.01,8,,
26983,rabais,1.55,6,,
26984,rabaisser,1.22,9,,
26985,rabat,3.98,5,,
26986,rabats,0.95,6,,
26987,rabattait,2.16,9,,
26988,rabattant,0.75,9,,
26989,rabatte,0.27,7,,
26990,rabattez,0.07,8,,
26991,rabattions,0.07,10,,
26992,rabattit,2.91,8,,
26993,rabattras,0.07,9,,
26994,rabattre,4.46,8,,
26995,rabattu,3.79,7,,
26996,rabattue,1.42,8,,
26997,rabattus,1.29,8,,
26998,rabbin,6.35,6,,
26999,rabbins,1.22,7,,
27000,rable,3.38,5,,
27001,rabotage,0.14,8,,
27002,rabotant,0.2,8,,
27003,rabotent,0.2,8,,
27004,raboter,0.41,7,,
27005,rabotes,0.47,7,,
27006,raboteur,0.07,8,,
27007,rabougri,1.89,8,,
27008,rabougries,0.2,10,,
27009,rabougris,1.42,9,,
27010,rabougrit,0.2,9,,
27011,racaille,2.97,8,,
27012,raccommoder,1.22,11,,
27013,raccompagna,2.09,11,,
27014,raccompagnait,1.42,13,,
27015,raccompagne,3.65,11,,
27016,raccompagnee,0.61,12,,
27017,raccompagner,3.65,12,,
27018,raccompagnez,0.14,12,,
27019,raccord,0.68,7,,
27020,raccourci,4.52,9,,
27021,raccourcir,1.62,10,,
27022,raccourcis,1.76,10,,
27023,raccrocha,5.07,9,,
27024,raccrochai,1.42,10,,
27025,raccrochant,1.22,11,,
27026,raccroche,10.61,9,,
27027,raccrocher,5.27,10,,
27028,raccrochez,0.2,10,,
27029,race,28.72,4,,
27030,races,6.22,5,,
27031,rachat,0.95,6,,
27032,rachats,0.07,7,,
27033,rachete,2.71,7,,
27034,racheter,6.08,8,,
27035,rachitique,0.61,10,,
27036,racial,0.07,6,,
27037,raciale,0.61,7,,
27038,raciaux,0.2,7,,
27039,racine,11.01,6,,
27040,racines,20.95,7,,
27041,racisme,2.84,7,,
27042,raciste,3.45,7,,
27043,racistes,2.7,8,,
27044,racket,0.68,6,,
27045,racla,1.89,5,,
27046,raclait,2.09,7,,
27047,raclant,1.69,7,,
27048,racle,1.62,5,,
27049,raclee,2.91,6,,
27050,raclees,1.02,7,,
27051,raclement,1.15,9,,
27052,raclent,0.61,7,,
27053,racler,2.03,6,,
27054,raclure,0.88,7,,
27055,racolage,0.54,8,,
27056,raconta,18.04,7,,
27057,racontai,3.11,8,,
27058,racontaient,4.05,11,,
27059,racontais,5,9,,
27060,racontait,29.46,9,,
27061,racontant,6.15,9,,
27062,racontars,1.76,9,,
27063,raconte,92.3,7,,
27064,racontee,2.91,8,,
27065,racontees,1.22,9,,
27066,racontent,6.35,9,,
27067,raconter,64.86,8,,
27068,racontera,1.82,9,,
27069,raconterai,5.07,10,,
27070,raconterait,2.09,11,,
27071,raconteras,1.28,10,,
27072,raconterent,1.22,11,,
27073,racontes,7.23,8,,
27074,racontez,5.74,8,,
27075,racorni,1.15,7,,
27076,radar,1.96,5,,
27077,radars,0.74,6,,
27078,rade,9.26,4,,
27079,radeau,4.32,6,,
27080,rades,1.62,5,,
27081,radiateur,6.35,9,,
27082,radiateurs,1.08,10,,
27083,radiation,0.34,9,,
27084,radiations,0.41,10,,
27085,radical,3.85,7,,
27086,radicale,2.71,8,,
27087,radicalement,3.65,12,,
27088,radicalisme,0.47,11,,
27089,radicaux,1.76,8,,
27090,radier,0.07,6,,
27091,radieuse,4.39,8,,
27092,radieuses,1.15,9,,
27093,radieux,6.55,7,,
27094,radin,1.42,5,,
27095,radine,1.22,6,,
27096,radins,0.21,6,,
27097,radio,50.54,5,,
27098,radioactif,0.47,10,,
27099,radioactifs,0.07,11,,
27100,radioactive,0.07,11,,
27101,radioactivite,0.07,13,,
27102,radiographient,0.07,14,,
27103,radiologues,0.07,11,,
27104,radiophonique,0.68,13,,
27105,radios,4.46,6,,
27106,radioscopie,0.14,11,,
27107,radis,3.11,5,,
27108,radotages,0.47,9,,
27109,radotait,0.41,8,,
27110,radoteur,0.07,8,,
27111,radoucissait,0.07,12,,
27112,rafale,8.85,6,,
27113,rafales,10.61,7,,
27114,raffermi,0.14,8,,
27115,raffermir,0.68,9,,
27116,raffine,3.38,7,,
27117,raffinee,1.96,8,,
27118,raffinement,5.07,11,,
27119,raffinements,2.3,12,,
27120,raffinerie,0.88,10,,
27121,raffines,1.42,8,,
27122,raffolait,1.62,9,,
27123,raffole,0.74,7,,
27124,raffolent,0.68,9,,
27125,raffut,1.49,6,,
27126,rafiot,1.22,6,,
27127,rafiots,0.2,7,,
27128,rafistolaient,0.27,13,,
27129,rafistolait,0.27,11,,
27130,rafle,4.06,5,,
27131,rafler,1.42,6,,
27132,rafles,1.15,6,,
27133,rafraichi,1.01,9,,
27134,rafraichir,4.19,10,,
27135,rafraichis,0.68,10,,
27136,rafraichissait,1.08,14,,
27137,rafraichissant,1.42,14,,
27138,rafraichit,1.35,10,,
27139,ragaillardi,1.35,11,,
27140,ragaillardira,0.07,13,,
27141,ragaillardis,0.2,12,,
27142,rage,44.46,4,,
27143,rageant,0.34,7,,
27144,rager,0.27,5,,
27145,rages,1.42,5,,
27146,rageur,4.46,6,,
27147,rageurs,1.62,7,,
27148,rageuse,2.57,7,,
27149,rageusement,5.61,11,,
27150,rageuses,0.61,8,,
27151,ragots,4.19,6,,
27152,ragout,3.65,6,,
27153,ragoutants,0.27,10,,
27154,raid,1.62,4,,
27155,raide,31.35,5,,
27156,raides,14.86,6,,
27157,raideur,7.03,7,,
27158,raidi,3.04,5,,
27159,raidie,2.09,6,,
27160,raidies,1.49,7,,
27161,raidir,1.55,6,,
27162,raidis,2.23,6,,
27163,raidissait,1.49,10,,
27164,raidit,5.54,6,,
27165,raids,1.22,5,,
27166,raie,7.84,4,,
27167,raies,3.51,5,,
27168,rail,2.5,4,,
27169,raillerie,1.15,9,,
27170,railleries,1.89,10,,
27171,railleur,1.15,8,,
27172,rails,13.72,5,,
27173,rainure,1.42,7,,
27174,rainures,2.09,8,,
27175,raisin,4.86,6,,
27176,raisine,1.35,7,,
27177,raisins,4.66,7,,
