,word,freq,len
8370,sautiller,1.0,9
8371,sauva,8.0,5
8372,sauvage,5.0,7
8373,sauvages,6.0,8
8374,sauvant,1.0,7
8375,sauve,40.0,5
8376,sauvee,2.0,6
8377,sauvent,4.0,7
8378,sauver,3.0,6
8379,sauvera,1.0,7
8380,sauverons,1.0,9
8381,sauveront,1.0,9
8382,sauves,2.0,6
8383,sauvetage,2.0,9
8384,sauveteurs,1.0,10
8385,savaient,2.0,8
8386,savais,2.0,6
8387,savait,6.0,6
8388,savane,1.0,6
8389,savant,4.0,6
8390,savants,3.0,7
8391,savent,3.0,6
8392,savez,4.0,5
8393,savoie,1.0,6
8394,savoir,29.0,6
8395,savon,18.0,5
8396,savonne,1.0,7
8397,savonnee,1.0,8
8398,savourer,1.0,8
8399,savoureux,1.0,9
8400,saxophone,3.0,9
8401,scandinaves,1.0,11
8402,scarole,1.0,7
8403,scelerat,2.0,8
8404,scene,4.0,5
8405,scenes,1.0,6
8406,schtroumpfs,1.0,11
8407,sciant,1.0,6
8408,scie,11.0,4
8409,sciences,4.0,8
8410,scier,1.0,5
8411,scintille,2.0,9
8412,scolaire,1.0,8
8413,scolaires,1.0,9
8414,scores,1.0,6
8415,scorpion,1.0,8
8416,scorpions,1.0,9
8417,se,1098.0,2
8418,seance,3.0,6
8419,seances,1.0,7
8420,seau,23.0,4
8421,seaux,2.0,5
8422,sebastien,9.0,9
8423,sebile,2.0,6
8424,sec,12.0,3
8425,secateur,2.0,8
8426,sechant,1.0,7
8427,seche,12.0,5
8428,sechee,1.0,6
8429,sechees,2.0,7
8430,secher,10.0,6
8431,sechoir,4.0,7
8432,second,7.0,6
8433,seconde,4.0,7
8434,secoua,3.0,6
8435,secouant,4.0,8
8436,secoue,4.0,6
8437,secouent,1.0,8
8438,secouer,2.0,7
8439,secouerent,2.0,10
8440,secours,39.0,7
8441,secousse,2.0,8
8442,secret,19.0,6
8443,secrete,1.0,7
8444,secs,5.0,4
8445,securite,13.0,8
8446,seguin,2.0,6
8447,seigneur,1.0,8
8448,seigneurs,2.0,9
8449,sein,1.0,4
8450,seine,3.0,5
8451,seize,6.0,5
8452,sejour,6.0,6
8453,sel,33.0,3
8454,selle,6.0,5
8455,selon,2.0,5
8456,semaine,23.0,7
8457,semaines,11.0,8
8458,semblant,11.0,8
8459,semble,9.0,6
8460,semblez,1.0,7
8461,seme,9.0,4
8462,semee,1.0,5
8463,semelle,1.0,7
8464,semelles,3.0,8
8465,semer,4.0,5
8466,semeur,1.0,6
8467,semoule,1.0,7
8468,sens,12.0,4
8469,sensationnelle,1.0,14
8470,sensible,1.0,8
8471,sent,25.0,4
8472,sentait,2.0,7
8473,sentent,3.0,7
8474,sentez,2.0,6
8475,senti,2.0,5
8476,sentier,4.0,7
8477,sentiments,1.0,10
8478,sentir,3.0,6
8479,sentit,3.0,6
8480,separe,5.0,6
8481,separent,1.0,8
8482,separer,2.0,7
8483,separes,1.0,7
8484,sept,26.0,4
8485,septembre,11.0,9
8486,septieme,2.0,8
8487,sera,48.0,4
8488,serai,10.0,5
8489,seraient,2.0,8
8490,serais,5.0,6
8491,serait,13.0,6
8492,seraphine,2.0,9
8493,seras,7.0,5
8494,serez,3.0,5
8495,serge,1.0,5
8496,serie,17.0,5
8497,serieuse,1.0,8
8498,serieusement,9.0,12
8499,serieux,2.0,7
8500,seriez,1.0,6
8501,serin,1.0,5
8502,serions,2.0,7
8503,serons,1.0,6
8504,seront,8.0,6
8505,serpent,17.0,7
8506,serpente,2.0,8
8507,serpentins,1.0,10
8508,serpents,6.0,8
8509,serraient,1.0,9
8510,serrant,1.0,7
8511,serre,9.0,5
8512,serrer,1.0,6
8513,serres,2.0,6
8514,serrure,2.0,7
8515,serrurier,1.0,9
8516,sers,4.0,4
8517,sert,28.0,4
8518,servante,2.0,8
8519,servent,6.0,7
8520,servez,1.0,6
8521,servi,4.0,5
8522,serviable,1.0,9
8523,service,12.0,7
8524,services,2.0,8
8525,serviette,6.0,9
8526,servir,7.0,6
8527,servira,2.0,7
8528,servirez,2.0,8
8529,servit,2.0,6
8530,serviteurs,3.0,10
8531,ses,407.0,3
8532,seuil,1.0,5
8533,seul,39.0,4
8534,seule,23.0,5
8535,seulement,13.0,9
8536,seuls,6.0,5
8537,seurat,1.0,6
8538,sexe,2.0,4
8539,shampooing,10.0,10
8540,shampooings,1.0,11
8541,short,5.0,5
8542,si,300.0,2
8543,siege,3.0,5
8544,siegeront,1.0,9
8545,sien,5.0,4
8546,sienne,1.0,6
8547,siens,2.0,5
8548,sieste,8.0,6
8549,siffle,11.0,6
8550,sifflent,1.0,8
8551,siffler,1.0,7
8552,sifflet,8.0,7
8553,sifflote,1.0,8
8554,signal,17.0,6
8555,signalisation,1.0,13
8556,signature,7.0,9
8557,signe,19.0,5
8558,signes,5.0,6
8559,signifie,1.0,8
8560,silence,18.0,7
8561,silencieuse,3.0,11
8562,silencieuses,1.0,12
8563,silencieux,5.0,10
8564,silex,6.0,5
8565,silhouette,1.0,10
8566,sillon,2.0,6
8567,simeon,1.0,6
8568,simon,2.0,5
8569,simple,13.0,6
8570,simplement,8.0,10
8571,simplet,2.0,7
8572,sinceres,2.0,8
8573,singe,14.0,5
8574,singes,17.0,6
8575,sinistre,1.0,8
8576,sinon,11.0,5
8577,siphon,1.0,6
8578,sire,22.0,4
8579,sirene,13.0,6
8580,sirop,22.0,5
8581,situe,2.0,5
8582,situee,1.0,6
8583,six,28.0,3
8584,sixieme,5.0,7
8585,sketches,1.0,8
8586,ski,37.0,3
8587,skieurs,2.0,7
8588,skis,7.0,4
8589,slalom,1.0,6
8590,slip,1.0,4
8591,smarties,1.0,8
8592,sofa,2.0,4
8593,soi,5.0,3
8594,soie,4.0,4
8595,soient,1.0,6
8596,soies,1.0,5
8597,soif,17.0,4
8598,soigne,15.0,6
8599,soignee,2.0,7
8600,soigner,11.0,7
8601,soignera,1.0,8
8602,soignerais,1.0,10
8603,soigneront,1.0,10
8604,soigneusement,3.0,13
8605,soigneux,3.0,8
8606,soin,23.0,4
8607,soir,98.0,4
8608,soiree,5.0,6
8609,soirs,3.0,5
8610,sois,4.0,4
8611,soit,15.0,4
8612,soixante,3.0,8
8613,sol,37.0,3
8614,solaire,1.0,7
8615,solange,1.0,7
8616,soldat,6.0,6
8617,soldats,11.0,7
8618,soldees,1.0,7
8619,soldes,1.0,6
8620,sole,5.0,4
8621,soleil,107.0,6
8622,soleils,1.0,7
8623,solide,18.0,6
8624,solidement,2.0,10
8625,solides,3.0,7
8626,soliste,1.0,7
8627,solitude,1.0,8
8628,solution,8.0,8
8629,sombre,10.0,6
8630,sommaire,1.0,8
8631,somme,2.0,5
8632,sommeil,19.0,7
8633,sommeille,3.0,9
8634,sommes,13.0,6
8635,sommet,3.0,6
8636,sommets,3.0,7
8637,son,930.0,3
8638,sonde,1.0,5
8639,songe,2.0,5
8640,sonia,3.0,5
8641,sonna,1.0,5
8642,sonnaient,1.0,9
8643,sonne,26.0,5
8644,sonner,6.0,6
8645,sonnerait,3.0,9
8646,sonnerie,3.0,8
8647,sonneries,1.0,9
8648,sonnette,12.0,8
8649,sonnettes,4.0,9
8650,sonnez,1.0,6
8651,sons,3.0,4
8652,sont,386.0,4
8653,sophie,211.0,6
8654,sorbet,1.0,6
8655,sorbetiere,1.0,10
8656,sorbets,1.0,7
8657,sorciere,30.0,8
8658,sorcieres,7.0,9
8659,sornettes,1.0,9
8660,sors,15.0,4
8661,sort,65.0,4
8662,sortaient,1.0,9
8663,sortait,4.0,7
8664,sortant,6.0,7
8665,sorte,7.0,5
8666,sortent,11.0,7
8667,sortes,6.0,6
8668,sortez,9.0,6
8669,sorti,8.0,5
8670,sortie,20.0,6
8671,sortir,42.0,6
8672,sortira,1.0,7
8673,sortiront,2.0,9
8674,sortis,1.0,6
8675,sortit,9.0,6
8676,sos,4.0,3
8677,sot,5.0,3
8678,sotte,2.0,5
8679,sou,1.0,3
8680,souci,2.0,5
8681,soucier,1.0,7
8682,soucis,7.0,6
8683,soucoupe,14.0,8
8684,soudain,35.0,7
8685,soudes,1.0,6
8686,souffert,1.0,8
8687,souffla,5.0,7
8688,soufflait,3.0,9
8689,soufflant,3.0,9
8690,souffle,23.0,7
8691,souffler,4.0,8
8692,soufflera,1.0,9
8693,souffre,4.0,7
8694,souffrent,1.0,9
8695,souffrirent,1.0,11
8696,souhait,3.0,7
8697,souhaitait,1.0,10
8698,souhaite,11.0,8
8699,souhaitent,1.0,10
8700,souhaiterez,1.0,11
8701,souhaites,1.0,9
8702,souhaitons,1.0,10
8703,soulage,2.0,7
8704,souleva,1.0,7
8705,soulevant,1.0,9
8706,souleve,7.0,7
8707,soulevee,1.0,8
8708,soulevent,2.0,9
8709,soulever,1.0,8
8710,souleverent,1.0,11
8711,souleves,1.0,8
8712,soulier,3.0,7
8713,souliers,16.0,8
8714,souligne,1.0,8
8715,souligner,3.0,9
8716,soulignez,2.0,9
8717,soupe,29.0,5
8718,souper,3.0,6
8719,soupiere,2.0,8
8720,soupir,1.0,6
8721,soupira,2.0,7
8722,soupirail,3.0,9
8723,soupirant,1.0,9
8724,soupire,7.0,7
8725,souple,5.0,6
8726,souples,2.0,7
8727,source,5.0,6
8728,sourcil,1.0,7
8729,sourcils,1.0,8
8730,sourd,3.0,5
8731,sourde,1.0,6
8732,souri,1.0,5
8733,souriait,2.0,8
8734,souriant,7.0,8
8735,souriceau,4.0,9
8736,souriceaux,2.0,10
8737,sourie,1.0,6
8738,sourient,2.0,8
8739,sourire,15.0,7
8740,sourires,1.0,8
8741,souris,125.0,6
8742,sourit,15.0,6
8743,sous,128.0,4
8744,souterrain,2.0,10
8745,soutien,1.0,7
8746,souvenir,5.0,8
8747,souvent,38.0,7
8748,souviennent,1.0,11
8749,souviens,9.0,8
8750,souvient,2.0,8
8751,soyeux,2.0,6
8752,soyez,3.0,5
8753,spaghetti,7.0,9
8754,sparadrap,1.0,9
8755,spatiale,1.0,8
8756,special,9.0,7
8757,speciale,2.0,8
8758,specialement,1.0,12
8759,speciales,1.0,9
8760,specialise,1.0,10
8761,specialises,1.0,11
8762,speciaux,1.0,8
8763,spectacle,16.0,9
8764,spectateur,5.0,10
8765,spectateurs,5.0,11
8766,splatch,2.0,7
8767,splendide,1.0,9
8768,sport,35.0,5
8769,sports,3.0,6
8770,sprint,3.0,6
8771,square,3.0,6
8772,squelette,2.0,9
8773,stable,1.0,6
8774,stade,2.0,5
8775,stages,1.0,6
8776,stand,5.0,5
8777,stands,1.0,6
8778,star,1.0,4
8779,station,8.0,7
8780,stations,3.0,8
8781,statue,2.0,6
8782,stephane,26.0,8
8783,stop,12.0,4
8784,strasbourg,4.0,10
8785,stratageme,3.0,10
8786,strophe,1.0,7
8787,studio,2.0,6
8788,stupefait,3.0,9
8789,stupide,1.0,7
8790,stylo,31.0,5
8791,stylos,1.0,6
8792,su,1.0,2
8793,subitement,2.0,10
8794,sublimes,2.0,8
8795,sucait,1.0,6
8796,succes,1.0,6
8797,succulent,1.0,9
8798,suce,10.0,4
8799,sucer,6.0,5
8800,sucette,8.0,7
8801,sucettes,3.0,8
8802,sucre,67.0,5
8803,sucree,3.0,6
8804,sucrees,1.0,7
8805,sucrer,1.0,6
8806,sucrier,1.0,7
8807,sud,4.0,3
8808,sueur,1.0,5
8809,suffira,1.0,7
8810,suffisait,2.0,9
8811,suffisamment,1.0,12
8812,suffit,7.0,6
8813,suffoquait,1.0,10
8814,suis,171.0,4
8815,suisse,2.0,6
8816,suit,22.0,4
8817,suite,48.0,5
8818,suites,2.0,6
8819,suivait,1.0,7
8820,suivant,14.0,7
8821,suivante,7.0,8
8822,suivantes,2.0,9
8823,suivants,8.0,8
8824,suivemoy,1.0,8
8825,suivent,4.0,7
8826,suivez,5.0,6
8827,suivi,3.0,5
8828,suivie,1.0,6
8829,suivirent,1.0,9
8830,suivis,1.0,6
8831,suivit,1.0,6
8832,suivre,31.0,6
8833,sujet,1.0,5
8834,sujets,2.0,6
8835,sunny,1.0,5
8836,super,6.0,5
8837,superbe,10.0,7
8838,supercherie,3.0,11
8839,supermarche,7.0,11
8840,superstar,5.0,9
8841,supplia,3.0,7
8842,suppliait,1.0,9
8843,suppliant,1.0,9
8844,supplie,4.0,7
8845,supplient,1.0,9
8846,supplier,1.0,8
8847,suppose,1.0,7
8848,supprime,1.0,8
8849,supprimer,1.0,9
8850,sur,944.0,3
8851,sure,3.0,4
8852,sureau,2.0,6
8853,sureleve,1.0,8
8854,surement,20.0,8
8855,surface,1.0,7
8856,surfaces,1.0,8
8857,surgit,1.0,6
8858,surprenant,1.0,10
8859,surprend,1.0,8
8860,surprenne,1.0,9
8861,surpris,17.0,7
8862,surprise,35.0,8
8863,surprises,1.0,9
8864,surprit,1.0,7
8865,sursaut,3.0,7
8866,sursauta,1.0,8
8867,sursaute,2.0,8
8868,sursauter,1.0,9
8869,surtout,19.0,7
8870,surveillait,1.0,11
8871,surveillance,1.0,12
8872,surveillant,1.0,11
8873,surveille,10.0,9
8874,surveiller,3.0,10
8875,surveillez,2.0,10
8876,survetement,2.0,11
8877,survivre,2.0,8
8878,survole,2.0,7
8879,survoleront,1.0,11
8880,suspendre,2.0,9
8881,suspends,1.0,8
8882,suspendu,2.0,8
8883,suspendus,1.0,9
8884,sut,1.0,3
8885,sweat,1.0,5
8886,syllabe,1.0,7
8887,syllabes,15.0,8
8888,sylvain,8.0,7
8889,sylvestre,1.0,9
8890,sylvie,4.0,6
8891,symbole,2.0,7
8892,symboles,3.0,8
8893,sympathie,1.0,9
8894,synthese,15.0,8
8895,systeme,1.0,7
8896,t,204.0,1
8897,ta,75.0,2
8898,table,86.0,5
8899,tableau,24.0,7
8900,tableaux,1.0,8
8901,tables,3.0,6
8902,tablette,1.0,8
8903,tablier,8.0,7
8904,tabliers,1.0,8
8905,tabouret,9.0,8
8906,tabourets,2.0,9
8907,tac,2.0,3
8908,tache,17.0,5
8909,taches,4.0,6
8910,tactique,1.0,8
8911,taffy,6.0,5
8912,tagada,6.0,6
8913,tahiti,1.0,6
8914,tailla,2.0,6
8915,taillait,1.0,8
8916,taille,18.0,6
8917,taillez,1.0,7
8918,taillons,1.0,8
8919,taire,9.0,5
8920,tais,4.0,4
8921,taisez,1.0,6
8922,tait,5.0,4
8923,talon,3.0,5
8924,talons,3.0,6
8925,talus,10.0,5
8926,tam,1.0,3
8927,tamarin,1.0,7
8928,tambour,32.0,7
8929,tambourin,4.0,9
8930,tambours,3.0,8
8931,tamponne,2.0,8
8932,tamponneuses,1.0,12
8933,tandis,1.0,6
8934,tank,1.0,4
8935,tant,20.0,4
8936,tantanouk,1.0,9
8937,tante,21.0,5
8938,tapait,1.0,6
8939,tape,49.0,4
8940,tapee,1.0,5
8941,tapent,1.0,6
8942,taper,3.0,5
8943,taperai,1.0,7
8944,tapes,2.0,5
8945,tapez,1.0,5
8946,tapie,1.0,5
8947,tapir,1.0,5
8948,tapis,42.0,5
8949,tapisse,1.0,7
8950,tapisserie,6.0,10
8951,tapisseries,1.0,11
8952,tapons,1.0,6
8953,tapote,1.0,6
8954,taquin,2.0,6
8955,taquinant,1.0,9
8956,taquine,8.0,7
8957,taquiner,4.0,8
8958,taratata,1.0,8
8959,tard,46.0,4
8960,tarda,1.0,5
8961,tarde,2.0,5
8962,tarif,2.0,5
8963,tarifs,6.0,6
8964,tarte,54.0,5
8965,tartelette,4.0,10
8966,tartelettes,3.0,11
8967,tartes,4.0,6
8968,tartine,9.0,7
8969,tartines,2.0,8
8970,tas,12.0,3
8971,tasse,24.0,5
8972,tassee,1.0,6
8973,tasses,3.0,6
8974,tassez,1.0,6
8975,tatami,6.0,6
8976,tate,1.0,4
8977,tatie,5.0,5
8978,tatonne,1.0,7
8979,taupe,8.0,5
8980,taureau,30.0,7
8981,taureaux,1.0,8
8982,taxi,25.0,4
8983,taxis,2.0,5
8984,te,168.0,2
8985,techniques,1.0,10
8986,tegumai,5.0,7
8987,teindre,2.0,7
8988,teint,2.0,5
8989,teinte,3.0,6
8990,teinturerie,1.0,11
8991,tel,4.0,3
8992,tele,20.0,4
8993,telechat,1.0,8
8994,telecommunications,1.0,18
8995,telegramme,9.0,10
8996,teleguidee,2.0,10
8997,telelion,2.0,8
8998,telepherique,4.0,12
8999,telephone,59.0,9
9000,telephoner,6.0,10
9001,telephoniques,1.0,13
9002,telerama,1.0,8
9003,teleski,1.0,7
9004,television,60.0,10
9005,telle,1.0,5
9006,tellement,19.0,9
9007,telles,1.0,6
9008,temoin,2.0,6
9009,temperature,5.0,11
9010,temperatures,3.0,12
9011,tempete,31.0,7
9012,tempetes,3.0,8
9013,temps,127.0,5
9014,tenailles,1.0,9
9015,tenait,7.0,6
9016,tenant,2.0,6
9017,tend,6.0,4
9018,tendent,2.0,7
9019,tendit,3.0,6
9020,tendre,3.0,6
9021,tendrement,1.0,10
9022,tendresse,1.0,9
9023,tendu,2.0,5
9024,tenez,2.0,5
9025,tenir,5.0,5
9026,tennis,7.0,6
9027,tentative,1.0,9
9028,tente,14.0,5
9029,tenter,1.0,6
9030,tenu,2.0,4
9031,tenue,7.0,5
9032,terminait,1.0,9
9033,termine,30.0,7
9034,terminee,4.0,8
9035,terminer,3.0,8
9036,terminera,1.0,9
9037,termines,2.0,8
9038,terrain,10.0,7
9039,terrasse,2.0,8
9040,terre,105.0,5
9041,terreau,1.0,7
9042,terrestre,3.0,9
9043,terrible,9.0,8
9044,terribles,1.0,9
9045,terriens,1.0,8
9046,terrier,3.0,7
9047,territoire,1.0,10
9048,tes,46.0,3
9049,test,4.0,4
9050,teste,1.0,5
9051,tests,2.0,5
9052,tete,167.0,4
9053,tetes,3.0,5
9054,tetines,1.0,7
9055,tetu,9.0,4
9056,tetue,4.0,5
9057,tetues,1.0,6
9058,texte,24.0,5
9059,textes,2.0,6
9060,thailandais,1.0,11
9061,thailandaise,2.0,12
9062,thailande,8.0,9
9063,the,15.0,3
9064,theatre,12.0,7
9065,theodore,1.0,8
9066,therese,1.0,7
9067,thermometre,3.0,11
9068,thermostat,3.0,10
9069,thierry,1.0,7
9070,thomas,32.0,6
9071,thon,5.0,4
9072,thym,4.0,4
9073,ti,2.0,2
9074,tic,2.0,3
9075,ticket,3.0,6
9076,tickets,1.0,7
9077,tiede,1.0,5
9078,tien,9.0,4
9079,tiendrai,1.0,8
9080,tienne,2.0,6
9081,tiennent,1.0,8
9082,tiens,20.0,5
9083,tient,16.0,5
9084,tige,8.0,4
9085,tiges,3.0,5
9086,tignasse,1.0,8
9087,tigre,24.0,5
9088,tigres,10.0,6
9089,tigresse,1.0,8
9090,tilleul,3.0,7
9091,timbale,3.0,7
9092,timbre,14.0,6
9093,timbres,8.0,7
9094,timide,8.0,6
9095,timidement,2.0,10
9096,timides,1.0,7
9097,tint,1.0,4
9098,tintamarre,3.0,10
9099,tintin,1.0,6
9100,tir,6.0,3
9101,tira,6.0,4
9102,tirait,6.0,6
9103,tirant,5.0,6
9104,tire,41.0,4
9105,tirelire,10.0,8
9106,tirent,2.0,6
9107,tirer,4.0,5
9108,tirerai,2.0,7
9109,tirerait,1.0,8
9110,tirez,1.0,5
9111,tiroir,11.0,6
9112,tirs,1.0,4
9113,tisane,2.0,6
9114,tisanes,3.0,7
9115,tisse,1.0,5
9116,tissu,17.0,5
9117,tissus,1.0,6
9118,titi,1.0,4
9119,titre,10.0,5
9120,titres,1.0,6
9121,titus,2.0,5
9122,toboggan,6.0,8
9123,toc,37.0,3
9124,toi,169.0,3
9125,toile,7.0,5
9126,toiles,2.0,6
9127,toilette,22.0,8
9128,toilettes,1.0,9
9129,toison,1.0,6
9130,toit,36.0,4
9131,toits,5.0,5
9132,toiture,3.0,7
9133,tomate,12.0,6
9134,tomates,7.0,7
9135,tomba,8.0,5
9136,tombaient,1.0,9
9137,tombant,4.0,7
9138,tombe,93.0,5
9139,tombee,14.0,6
9140,tombees,2.0,7
9141,tombent,3.0,7
9142,tomber,31.0,6
9143,tombera,2.0,7
9144,tombes,10.0,6
9145,tombola,4.0,7
9146,tombons,1.0,7
9147,tomme,1.0,5
9148,ton,92.0,3
9149,tond,2.0,4
9150,tondeuse,3.0,8
9151,tondu,1.0,5
9152,tonne,3.0,5
9153,tonneau,3.0,7
9154,tonneaux,2.0,8
9155,tonnerre,15.0,8
9156,tonnes,1.0,6
9157,tonton,2.0,6
9158,torches,1.0,7
9159,torchon,3.0,7
9160,tord,4.0,4
9161,tordre,2.0,6
9162,tordu,3.0,5
9163,tordue,3.0,6
9164,torero,2.0,6
9165,torrent,4.0,7
9166,tort,7.0,4
9167,tortiller,1.0,9
9168,tortue,138.0,6
9169,tortues,15.0,7
9170,tot,14.0,3
9171,total,115.0,5
9172,totalement,1.0,10
9173,touchaient,1.0,10
9174,touche,23.0,6
9175,touchent,2.0,8
9176,toucher,4.0,7
9177,touffe,1.0,6
9178,touffu,1.0,6
9179,touille,2.0,7
9180,toujours,94.0,8
9181,toulouse,7.0,8
9182,toupie,9.0,6
9183,tour,66.0,4
9184,tourbillon,3.0,10
9185,tourisme,9.0,8
9186,tourna,3.0,6
9187,tournadroite,1.0,12
9188,tournagauche,1.0,12
9189,tournage,2.0,8
9190,tournaient,2.0,10
9191,tournait,1.0,8
9192,tournant,2.0,8
9193,tourne,31.0,6
9194,tournent,2.0,8
9195,tourner,15.0,7
9196,tourneras,1.0,9
9197,tournesol,3.0,9
9198,tournevis,3.0,9
9199,tours,11.0,5
9200,tourterelle,8.0,11
9201,tous,212.0,4
9202,toussaint,2.0,9
9203,tousse,12.0,6
9204,tousser,2.0,7
9205,toussote,1.0,8
9206,toussotent,1.0,10
9207,tout,611.0,4
9208,toute,110.0,5
9209,toutes,89.0,6
9210,toutou,2.0,6
9211,toux,1.0,4
9212,toxique,3.0,7
9213,toxiques,1.0,8
9214,tracas,6.0,6
9215,trace,19.0,5
9216,tracee,1.0,6
9217,tracer,2.0,6
9218,tracteur,5.0,8
9219,traditionnelle,1.0,14
9220,trahison,1.0,8
9221,train,70.0,5
9222,traina,2.0,6
9223,trainante,1.0,9
9224,traine,4.0,6
9225,traineau,12.0,8
9226,traineaux,2.0,9
9227,trainent,1.0,8
9228,trainer,3.0,7
9229,trainera,1.0,8
9230,trains,1.0,6
9231,traire,1.0,6
9232,trait,4.0,5
9233,traite,1.0,6
9234,traitement,4.0,10
9235,traits,5.0,6
9236,trajet,3.0,6
9237,tralala,10.0,7
9238,tranche,5.0,7
9239,tranches,14.0,8
9240,tranquille,17.0,10
9241,tranquillement,7.0,14
9242,tranquilles,4.0,11
9243,transat,2.0,7
9244,transformables,2.0,14
9245,transforme,5.0,10
9246,transformer,2.0,11
9247,transformerais,1.0,14
9248,transparent,2.0,11
9249,transpiration,2.0,13
9250,transport,1.0,9
9251,transportaient,1.0,14
9252,transportait,1.0,12
9253,transporte,9.0,10
9254,transportent,1.0,12
9255,transporter,3.0,11
9256,trapeze,10.0,7
9257,trapeziste,1.0,10
9258,trapezistes,2.0,11
9259,trappe,20.0,6
9260,trappes,4.0,7
9261,trappeur,16.0,8
9262,trappeurs,1.0,9
9263,travail,42.0,7
9264,travaille,20.0,9
9265,travaillent,3.0,11
9266,travailler,8.0,10
9267,travaillerent,1.0,13
9268,travailleurs,1.0,12
9269,travaux,2.0,7
9270,travers,21.0,7
9271,traversa,1.0,8
9272,traversant,4.0,10
9273,traverse,14.0,8
9274,traversee,3.0,9
9275,traversent,2.0,10
9276,traverser,15.0,9
9277,traverserent,2.0,12
9278,trebuche,1.0,8
9279,trefle,8.0,6
9280,trefles,1.0,7
9281,treize,3.0,6
9282,tremblaient,1.0,11
9283,tremblant,1.0,9
9284,tremblante,1.0,10
9285,tremble,8.0,7
9286,trembler,9.0,8
9287,tremblerent,1.0,11
9288,tremousse,1.0,9
9289,trempe,8.0,6
9290,trempee,1.0,7
9291,trempees,3.0,8
9292,trempette,1.0,9
9293,trempez,6.0,7
9294,trente,3.0,6
9295,trepigne,1.0,8
9296,tres,367.0,4
9297,tresor,16.0,6
9298,tresors,4.0,7
9299,tresse,1.0,6
9300,tresses,2.0,7
9301,treuil,1.0,6
9302,triangle,5.0,8
9303,tribu,3.0,5
9304,tribune,1.0,7
9305,triche,3.0,6
9306,tricheur,2.0,8
9307,tricolore,4.0,9
9308,tricot,10.0,6
9309,tricote,11.0,7
9310,tricotent,1.0,9
9311,tricoter,6.0,8
9312,tricoterai,1.0,10
9313,tricotons,1.0,9
9314,tricycle,1.0,8
9315,trie,1.0,4
9316,triomphe,2.0,8
9317,triste,23.0,6
9318,tristement,2.0,10
9319,tristes,4.0,7
9320,tristesse,3.0,9
9321,troglodytes,1.0,11
9322,trognon,2.0,7
9323,trois,143.0,5
9324,troisieme,21.0,9
9325,trompe,18.0,6
9326,trompent,1.0,8
9327,tromper,1.0,7
9328,trompette,22.0,9
9329,trompez,1.0,7
9330,tronait,2.0,7
9331,tronc,7.0,5
9332,tronconneuse,3.0,12
9333,troncs,2.0,6
9334,trop,152.0,4
9335,trotte,36.0,6
9336,trotter,1.0,7
9337,trottinait,1.0,10
9338,trottine,3.0,8
9339,trottineront,1.0,12
9340,trottoir,15.0,8
9341,trottoirs,1.0,9
9342,trou,38.0,4
9343,trouble,1.0,7
9344,troubler,1.0,8
9345,troue,1.0,5
9346,trouee,2.0,6
9347,troupe,5.0,6
9348,troupeau,11.0,8
9349,troupes,1.0,7
9350,trous,12.0,5
9351,trousse,12.0,7
9352,trouva,13.0,6
9353,trouvaient,5.0,10
9354,trouvait,5.0,8
9355,trouve,183.0,6
9356,trouvent,14.0,8
9357,trouver,29.0,7
9358,trouvera,6.0,8
9359,trouverais,1.0,10
9360,trouverait,1.0,10
9361,trouveras,13.0,9
9362,trouverent,3.0,10
9363,trouverons,2.0,10
9364,trouves,4.0,7
9365,trouvez,2.0,7
9366,truc,3.0,4
9367,trucs,1.0,5
9368,truie,1.0,5
9369,truite,8.0,6
9370,tu,1020.0,2
9371,tuaient,1.0,7
9372,tube,9.0,4
9373,tubes,4.0,5
9374,tue,12.0,3
9375,tuer,9.0,4
9376,tuerent,1.0,7
9377,tuile,5.0,5
9378,tuiles,8.0,6
9379,tulipe,22.0,6
9380,tulipes,7.0,7
9381,tunisie,4.0,7
9382,tunnel,7.0,6
9383,turlutenfants,1.0,13
9384,turlutins,6.0,9
9385,turlututu,13.0,9
9386,tutoyer,1.0,7
9387,tutu,1.0,4
9388,tuyau,30.0,5
9389,twingo,1.0,6
9390,type,2.0,4
9391,typhoide,1.0,8
9392,un,5651.0,2
9393,une,3722.0,3
9394,unes,4.0,4
9395,uniforme,5.0,8
9396,union,1.0,5
9397,unisson,2.0,7
9398,univers,1.0,7
9399,uns,7.0,3
9400,urbain,1.0,6
9401,urgente,1.0,7
9402,ursula,1.0,6
9403,ursule,1.0,6
9404,use,3.0,3
9405,usees,1.0,5
9406,usine,4.0,5
9407,usines,2.0,6
9408,ustensiles,2.0,10
9409,utile,11.0,5
9410,utiles,2.0,6
9411,utilisation,1.0,11
9412,utilise,12.0,7
9413,utilisent,3.0,9
9414,utiliser,3.0,8
9415,utilises,1.0,8
9416,va,379.0,2
9417,vacances,71.0,8
9418,vacarme,3.0,7
9419,vaccin,1.0,6
9420,vaccine,1.0,7
9421,vache,37.0,5
9422,vaches,5.0,6
9423,vagabond,1.0,8
9424,vague,6.0,5
9425,vagues,9.0,6
9426,vainqueur,3.0,9
9427,vais,100.0,4
9428,vaisseau,17.0,8
9429,vaisseaux,4.0,9
9430,vaisselle,28.0,9
9431,val,4.0,3
9432,valentine,7.0,9
9433,valerie,119.0,7
9434,valet,4.0,5
9435,valets,2.0,6
9436,valeur,1.0,6
9437,valise,34.0,6
9438,valises,4.0,7
9439,vallee,4.0,6
9440,valse,1.0,5
