,"word","pron","freq","len"
77900,"rapide","Rapid",31136,6
77901,"rapidement","Rapidm@",28936,10
77902,"rapides","Rapid",6663,7
77903,"rapidos","RapidO",32,7
77904,"rapiéçage","RapjesaZ",17,9
77905,"rapiéçages","RapjesaZ",3,10
77906,"rapiécé","Rapjese",19,7
77907,"rapiécée","Rapjese",11,8
77908,"rapiécées","Rapjese",9,9
77909,"rapiécer","Rapjese",12,8
77910,"rapiécés","Rapjese",10,8
77911,"rapière","RapjER",43,7
77912,"rapières","RapjER",7,8
77913,"rapin","Rap5",125,5
77914,"rapine","Rapin",68,6
77915,"rapinent","Rapin",1,8
77916,"rapines","Rapin",57,7
77917,"rapinés","Rapine",0,7
77918,"rapins","Rap5",5,6
77919,"rapointir","Rapw5tiR",0,9
77920,"rappel","RapEl",7183,6
77921,"rappela","Rapla",308,7
77922,"rappelai","RaplE",42,8
77923,"rappelaient","RaplE",143,11
77924,"rappelais","RaplE",111,9
77925,"rappelait","RaplE",808,9
77926,"rappelant","Rapl@",2686,9
77927,"rappelât","Rapla",14,8
77928,"rappelé","Raple",4697,7
77929,"rappelée","Raple",339,8
77930,"rappelées","Raple",353,9
77931,"rappeler","Raple",10875,8
77932,"rappelèrent","RaplER",39,11
77933,"rappelés","Raple",410,8
77934,"rappelez","Raple",1623,8
77935,"rappeliez","RapOlje",35,9
77936,"rappelions","RapOljA",26,10
77937,"rappelle","RapEl",11905,8
77938,"rappellent","RapEl",1758,10
77939,"rappellera","RapElRa",764,10
77940,"rappellerai","RapElRE",413,11
77941,"rappelleraient","RapElRE",10,14
77942,"rappellerais","RapElRE",53,12
77943,"rappellerait","RapElRE",59,12
77944,"rappelleras","RapElRa",12,11
77945,"rappellerez","RapElRe",81,11
77946,"rappelles","RapEl",178,9
77947,"rappelons","RaplA",5223,9
77948,"rappels","RapEl",1531,7
77949,"rappliqua","Raplika",1,9
77950,"rappliquaient","RaplikE",1,13
77951,"rappliquais","RaplikE",0,11
77952,"rappliquait","RaplikE",3,11
77953,"rapplique","Raplik",25,9
77954,"rappliqué","Raplike",5,9
77955,"rappliquent","Raplik",15,11
77956,"rappliquer","Raplike",16,10
77957,"rappliquèrent","RaplikER",1,13
77958,"rappliqueront","RaplikRA",0,13
77959,"rappliques","Raplik",1,10
77960,"rappliquez","Raplike",2,10
77961,"rapport","RapOR",68463,7
77962,"rapporta","RapORta",203,8
77963,"rapportable","RapORtabl",7,11
77964,"rapportai","RapORtE",8,9
77965,"rapportaient","RapORtE",180,12
77966,"rapportais","RapORtE",18,10
77967,"rapportait","RapORtE",388,10
77968,"rapportant","RapORt@",2669,10
77969,"rapportât","RapORta",6,9
77970,"rapporte","RapORt",4886,8
77971,"rapporté","RapORte",2258,8
77972,"rapportée","RapORte",803,9
77973,"rapportées","RapORte",713,10
77974,"rapportent","RapORt",2258,10
77975,"rapporter","RapORte",2218,9
77976,"rapportera","RapORtRa",271,10
77977,"rapporterai","RapORtRE",32,11
77978,"rapporteraient","RapORtRE",25,14
77979,"rapporterait","RapORtRE",118,12
77980,"rapporteras","RapORtRa",12,11
77981,"rapportèrent","RapORtER",66,12
77982,"rapporterez","RapORtRe",14,11
77983,"rapporteront","RapORtRA",94,12
77984,"rapportes","RapORt",32,9
77985,"rapportés","RapORte",941,9
77986,"rapporteur","RapORt9R",4960,10
77987,"rapporteurs","RapORt9R",928,11
77988,"rapporteuse","RapORt2z",68,11
77989,"rapporteuses","RapORt2z",13,12
77990,"rapportez","RapORte",129,9
77991,"rapportions","RapORtjA",15,11
77992,"rapportons","RapORtA",99,10
77993,"rapports","RapOR",21873,8
77994,"rapprendrait","RapR@dRE",0,12
77995,"rapprendre","RapR@dR",4,10
77996,"rapprirent","RapRiR",0,10
77997,"rappris","RapRi",1,7
77998,"rapprocha","RapROSa",94,9
77999,"rapprochai","RapROSE",6,10
78000,"rapprochaient","RapROSE",70,13
78001,"rapprochais","RapROSE",12,11
78002,"rapprochait","RapROSE",166,11
78003,"rapprochant","RapROS@",608,11
78004,"rapprochât","RapROSa",2,10
78005,"rapproche","RapROS",2212,9
78006,"rapproché","RapROSe",888,9
78007,"rapprochée","RapROSe",597,10
78008,"rapprochées","RapROSe",324,11
78009,"rapprochement","RapROSm@",3599,13
78010,"rapprochements","RapROSm@",543,14
78011,"rapprochent","RapROS",759,11
78012,"rapprocher","RapROSe",3460,10
78013,"rapprochera","RapROSRa",127,11
78014,"rapprocherai","RapROSRE",6,12
78015,"rapprocheraient","RapROSRE",16,15
78016,"rapprocherais","RapROSRE",4,13
78017,"rapprocherait","RapROSRE",77,13
78018,"rapprochèrent","RapROSER",35,13
78019,"rapprocheront","RapROSRA",41,13
78020,"rapprochés","RapROSe",492,10
78021,"rapprocheur","RapROS9R",2,11
78022,"rapprochez","RapROSe",89,10
78023,"rapprochiez","RapROSje",8,11
78024,"rapprochions","RapROSjA",8,12
78025,"rapprochons","RapROSA",74,11
78026,"rapsode","RapsOd",4,7
78027,"rapsodes","RapsOd",4,8
78028,"rapsodie","RapsOdi",59,8
78029,"rapsodies","RapsOdi",9,9
78030,"rapt","Rapt",192,4
78031,"râpure","RapyR",6,6
78032,"râpures","RapyR",4,7
78033,"raquaient","RakE",0,9
78034,"raquait","RakE",0,7
78035,"raque","Rak",11,5
78036,"raqué","Rake",3,5
78037,"raquée","Rake",0,6
78038,"raquées","Rake",0,7
78039,"raquent","Rak",1,7
78040,"raquer","Rake",17,6
78041,"raquette","RakEt",608,8
78042,"raquettes","RakEt",911,9
78043,"raquons","RakA",0,7
78044,"rare","RaR",9256,4
78045,"raréfia","RaRefja",1,7
78046,"raréfiaient","RaRefjE",4,11
78047,"raréfiait","RaRefjE",4,9
78048,"raréfiant","RaRefj@",11,9
78049,"raréfie","RaRefi",56,7
78050,"raréfié","RaRefje",44,7
78051,"raréfiée","RaRefje",22,8
78052,"raréfiées","RaRefje",17,9
78053,"raréfient","RaRefi",64,9
78054,"raréfier","RaRefje",39,8
78055,"raréfièrent","RaRefjER",2,11
78056,"raréfiés","RaRefje",27,8
78057,"rarement","RaRm@",6876,8
78058,"rares","RaR",10138,5
78059,"rareté","RaRte",1020,6
78060,"raretés","RaRte",122,7
78061,"rarissime","RaRisim",281,9
78062,"rarissimes","RaRisim",145,10
78063,"ras","Ra",2214,3
78064,"rasa","Raza",84,4
78065,"rasade","Razad",61,6
78066,"rasades","Razad",22,7
78067,"rasage","RazaZ",324,6
78068,"rasages","RazaZ",13,7
78069,"rasai","RazE",2,5
78070,"rasaient","RazE",13,8
78071,"rasais","RazE",5,6
78072,"rasait","RazE",23,6
78073,"rasant","Raz@",113,6
78074,"rasante","Raz@t",47,7
78075,"rasantes","Raz@t",9,8
78076,"rasants","Raz@",11,7
78077,"rascasses","Raskas",22,9
78078,"rase","Raz",694,4
78079,"rasé","Raze",441,4
78080,"rasée","Raze",215,5
78081,"rasées","Raze",104,6
78082,"rasent","Raz",48,6
78083,"raser","Raze",415,5
78084,"rasera","RazRa",20,6
78085,"raserai","RazRE",2,7
78086,"raserais","RazRE",1,8
78087,"raserait","RazRE",3,8
78088,"raseras","RazRa",2,7
78089,"rasèrent","RazER",6,8
78090,"raseront","RazRA",6,8
78091,"rases","Raz",69,5
78092,"rasés","Raze",168,5
78093,"raseur","Raz9R",11,6
78094,"raseurs","Raz9R",7,7
78095,"raseuse","Raz2z",1,7
78096,"raseuses","Raz2z",1,8
78097,"rasez","Raze",24,5
78098,"rash","RaS",75,4
78099,"rashs","RaS",4,5
78100,"rasibus","Razibys",4,7
78101,"rasoir","RazwaR",466,6
78102,"rasoirs","RazwaR",141,7
78103,"rassasiaient","RasazjE",3,12
78104,"rassasiais","RasazjE",2,10
78105,"rassasiait","RasazjE",4,10
78106,"rassasiant","Rasazj@",14,10
78107,"rassasiantes","Rasazj@t",1,12
78108,"rassasiât","Rasazja",0,9
78109,"rassasie","Rasazi",47,8
78110,"rassasié","Rasazje",150,8
78111,"rassasiée","Rasazje",47,9
78112,"rassasiées","Rasazje",9,10
78113,"rassasier","Rasazje",133,9
78114,"rassasiés","Rasazje",103,9
78115,"rassasiez","Rasazje",9,9
78116,"rasse","Ras",47,5
78117,"rassembla","Ras@bla",166,9
78118,"rassemblai","Ras@blE",9,10
78119,"rassemblaient","Ras@blE",99,13
78120,"rassemblais","Ras@blE",5,11
78121,"rassemblait","Ras@blE",204,11
78122,"rassemblant","Ras@bl@",1165,11
78123,"rassemble","Ras@bl",3439,9
78124,"rassemblé","Ras@ble",1281,9
78125,"rassemblée","Ras@ble",312,10
78126,"rassemblées","Ras@ble",920,11
78127,"rassemblent","Ras@bl",959,11
78128,"rassembler","Ras@ble",3582,10
78129,"rassemblèrent","Ras@blER",77,13
78130,"rassembles","Ras@bl",28,10
78131,"rassemblés","Ras@ble",1583,10
78132,"rassembleur","Ras@bl9R",190,11
78133,"rassembleurs","Ras@bl9R",31,12
78134,"rassemblez","Ras@ble",125,10
78135,"rassemblons","Ras@blA",80,11
78136,"rasseoir","RaswaR",55,8
78137,"rassérène","RaseREn",7,9
78138,"rasseyaient","RasEjE",0,11
78139,"rasseyais","RasEjE",0,9
78140,"rasseyait","RasEjE",4,9
78141,"rasseyant","RasEj@",11,9
78142,"rasseyent","RasEj",1,9
78143,"rasseyons","RasEjA",0,9
78144,"rassi","Rasi",14,5
78145,"rassie","Rasi",4,6
78146,"rassied","Rasje",16,7
78147,"rassieds","Rasje",2,8
78148,"rassirent","RasiR",2,9
78149,"rassis","Rasi",117,6
78150,"rassise","Rasiz",12,7
78151,"rassises","Rasiz",2,8
78152,"rassit","Rasi",32,6
78153,"rassoient","Raswa",3,9
78154,"rassois","Raswa",2,7
78155,"rassoit","Raswa",15,7
78156,"rassortir","RasORtiR",1,9
78157,"rassoté","RasOte",0,7
78158,"rassoyait","RaswajE",0,9
78159,"rassura","RasyRa",84,7
78160,"rassurai","RasyRE",11,8
78161,"rassuraient","RasyRE",15,11
78162,"rassurais","RasyRE",6,9
78163,"rassurait","RasyRE",68,9
78164,"rassurâmes","RasyRam",0,10
78165,"rassurant","RasyR@",892,9
78166,"rassurante","RasyR@t",387,10
78167,"rassurantes","RasyR@t",177,11
78168,"rassurants","RasyR@",179,10
78169,"rassurât","RasyRa",1,8
78170,"rassure","RasyR",1212,7
78171,"rassuré","RasyRe",739,7
78172,"rassurée","RasyRe",229,8
78173,"rassurées","RasyRe",35,9
78174,"rassurement","RasyRm@",1,11
78175,"rassurent","RasyR",252,9
78176,"rassurer","RasyRe",2052,8
78177,"rassurera","RasyRRa",83,9
78178,"rassurerait","RasyRRE",24,11
78179,"rassurèrent","RasyRER",7,11
78180,"rassureront","RasyRRA",13,11
78181,"rassures","RasyR",41,8
78182,"rassurés","RasyRe",397,8
78183,"rassurez","RasyRe",730,8
78184,"rassuriez","RasyRje",9,9
78185,"rassurons","RasyRA",46,9
78186,"rasta","Rasta",158,5
78187,"rastaquouère","RastakwER",9,12
78188,"rastaquouères","RastakwER",3,13
78189,"rastas","Rasta",39,6
78190,"rat","Ra",1493,3
78191,"rata","Rata",99,4
78192,"ratafia","Ratafja",32,7
78193,"ratafias","Ratafja",4,8
78194,"ratage","RataZ",87,6
78195,"ratages","RataZ",36,7
78196,"ratai","RatE",1,5
78197,"rataient","RatE",10,8
78198,"ratais","RatE",10,6
78199,"ratait","RatE",53,6
78200,"ratant","Rat@",54,6
78201,"rataplan","Ratapl@",6,8
78202,"ratatine","Ratatin",13,8
78203,"ratatinent","Ratatin",5,10
78204,"ratatouille","Ratatuj",150,11
78205,"ratatouilles","Ratatuj",5,12
78206,"rate","Rat",2287,4
78207,"raté","Rate",1615,4
78208,"râteau","RatO",114,6
78209,"râteaux","RatO",58,7
78210,"ratée","Rate",315,5
78211,"ratées","Rate",154,6
78212,"râtelait","RatElE",0,8
78213,"râtelées","RatEle",0,8
78214,"râtelier","RatOlje",44,8
78215,"râteliers","RatOlje",39,9
78216,"ratelle","RatEl",37,7
78217,"ratent","Rat",110,6
78218,"rater","Rate",1200,5
78219,"raterai","RatRE",6,7
78220,"raterais","RatRE",4,8
78221,"raterait","RatRE",13,8
78222,"rateras","RatRa",1,7
78223,"ratèrent","RatER",5,8
78224,"raterez","RatRe",12,7
78225,"rateront","RatRA",13,8
78226,"rates","Rat",1018,5
78227,"ratés","Rate",589,5
78228,"ratez","Rate",398,5
78229,"ratiboises","Ratibwaz",0,10
78230,"ratiche","RatiS",0,7
78231,"ratiches","RatiS",4,8
78232,"ratichon","RatiSA",5,8
78233,"ratichons","RatiSA",1,9
78234,"ratier","Ratje",71,6
78235,"ratière","RatjER",11,7
78236,"ratières","RatjER",5,8
78237,"ratiers","Ratje",3,7
78238,"ratiez","Ratje",5,6
78239,"ratifia","Ratifja",16,7
78240,"ratifiant","Ratifj@",85,9
78241,"ratifie","Ratifi",209,7
78242,"ratifié","Ratifje",941,7
78243,"ratifiée","Ratifje",546,8
78244,"ratifiées","Ratifje",174,9
78245,"ratifient","Ratifi",85,9
78246,"ratifier","Ratifje",669,8
78247,"ratifiés","Ratifje",209,8
78248,"ratine","Ratin",15,6
78249,"rating","RatiG",551,6
78250,"ratio","RasjO",3896,5
78251,"ratiocine","RasjOsin",4,9
78252,"ration","RasjA",679,6
78253,"rational","RasjOnal",280,8
78254,"rationaux","RasjOnO",1,9
78255,"rationnaires","RasjOnER",12,12
78256,"rationne","RasjOn",8,8
78257,"rationné","RasjOne",17,8
78258,"rationnée","RasjOne",17,9
78259,"rationnel","RasjOnEl",1059,9
78260,"rationnelle","RasjOnEl",2191,11
78261,"rationnelles","RasjOnEl",512,12
78262,"rationnels","RasjOnEl",439,10
78263,"rationnement","RasjOnm@",216,12
78264,"rationner","RasjOne",35,9
78265,"rationnèrent","RasjOnER",0,12
78266,"rationnés","RasjOne",11,9
78267,"rations","RasjA",315,7
78268,"ratios","RasjO",634,6
78269,"ratissa","Ratisa",1,7
78270,"ratissage","RatisaZ",79,9
78271,"ratissaient","RatisE",4,11
78272,"ratissais","RatisE",1,9
78273,"ratissait","RatisE",5,9
78274,"ratissant","Ratis@",15,9
78275,"ratisse","Ratis",50,7
78276,"ratissé","Ratise",31,7
78277,"ratissée","Ratise",5,8
78278,"ratissées","Ratise",3,9
78279,"ratisser","Ratise",88,8
78280,"ratissés","Ratise",6,8
78281,"ratisseur","Ratis9R",5,9
78282,"ratissez","Ratise",6,8
78283,"raton","RatA",234,5
78284,"ratonnade","RatOnad",10,9
78285,"ratonnades","RatOnad",14,10
78286,"ratonnent","RatOn",1,9
78287,"ratonner","RatOne",1,8
78288,"ratons","RatA",88,6
78289,"rats","Ra",1182,4
78290,"rattacha","RataSa",21,8
78291,"rattachage","RataSaZ",0,10
78292,"rattachaient","RataSE",39,12
78293,"rattachais","RataSE",2,10
78294,"rattachait","RataSE",66,10
78295,"rattachant","RataS@",530,10
78296,"rattachât","RataSa",2,9
78297,"rattache","RataS",806,8
78298,"rattaché","RataSe",1614,8
78299,"rattachée","RataSe",1033,9
78300,"rattachées","RataSe",781,10
78301,"rattachement","RataSm@",1660,12
78302,"rattachent","RataS",811,10
78303,"rattacher","RataSe",634,9
78304,"rattachera","RataSRa",14,10
78305,"rattacheraient","RataSRE",5,14
78306,"rattacherait","RataSRE",10,12
78307,"rattachèrent","RataSER",4,12
78308,"rattacherons","RataSRA",2,12
78309,"rattacheront","RataSRA",6,12
78310,"rattachés","RataSe",1460,9
78311,"rattachez","RataSe",12,9
78312,"rattachions","RataSjA",0,11
78313,"rattachons","RataSA",9,10
78314,"rattrapa","RatRapa",46,8
78315,"rattrapables","RatRapabl",4,12
78316,"rattrapage","RatRapaZ",1053,10
78317,"rattrapages","RatRapaZ",46,11
78318,"rattrapai","RatRapE",3,9
78319,"rattrapaient","RatRapE",7,12
78320,"rattrapais","RatRapE",5,10
78321,"rattrapait","RatRapE",26,10
78322,"rattrapant","RatRap@",39,10
78323,"rattrapante","RatRap@t",3,11
78324,"rattrapât","RatRapa",1,9
78325,"rattrape","RatRap",415,8
78326,"rattrapé","RatRape",391,8
78327,"rattrapée","RatRape",77,9
78328,"rattrapées","RatRape",22,10
78329,"rattrapent","RatRap",93,10
78330,"rattraper","RatRape",1457,9
78331,"rattrapera","RatRapRa",49,10
78332,"rattraperai","RatRapRE",9,11
78333,"rattraperais","RatRapRE",3,12
78334,"rattraperait","RatRapRE",8,12
78335,"rattraperas","RatRapRa",2,11
78336,"rattrapèrent","RatRapER",7,12
78337,"rattraperez","RatRapRe",6,11
78338,"rattraperons","RatRapRA",8,12
78339,"rattraperont","RatRapRA",15,12
78340,"rattrapes","RatRap",6,9
78341,"rattrapés","RatRape",87,9
78342,"rattrapez","RatRape",21,9
78343,"rattrapions","RatRapjA",3,11
78344,"rattrapons","RatRapA",16,10
78345,"ratura","RatyRa",1,6
78346,"raturai","RatyRE",0,7
78347,"raturais","RatyRE",0,8
78348,"raturait","RatyRE",2,8
78349,"rature","RatyR",124,6
78350,"raturé","RatyRe",16,6
78351,"raturée","RatyRe",7,7
78352,"raturées","RatyRe",4,8
78353,"raturent","RatyR",1,8
78354,"raturer","RatyRe",11,7
78355,"raturerai","RatyRRE",0,9
78356,"ratures","RatyR",93,7
78357,"raturés","RatyRe",14,7
78358,"raucité","ROsite",10,7
78359,"rauqua","ROka",0,6
78360,"rauquait","ROkE",0,8
78361,"rauque","ROk",241,6
78362,"rauquement","ROkm@",1,10
78363,"rauques","ROk",56,7
78364,"rauwolfia","ROwOlfja",5,9
78365,"ravage","RavaZ",334,6
78366,"ravagé","RavaZe",466,6
78367,"ravagea","RavaZa",62,7
78368,"ravageaient","RavaZE",24,11
78369,"ravageait","RavaZE",40,9
78370,"ravageant","RavaZ@",32,9
78371,"ravageante","RavaZ@t",2,10
78372,"ravagée","RavaZe",191,7
78373,"ravagées","RavaZe",70,8
78374,"ravagent","RavaZ",136,8
78375,"ravager","RavaZe",114,7
78376,"ravagerai","RavaZRE",6,9
78377,"ravageraient","RavaZRE",1,12
78378,"ravagèrent","RavaZER",26,10
78379,"ravages","RavaZ",998,7
78380,"ravagés","RavaZe",102,7
78381,"ravageur","RavaZ9R",229,8
78382,"ravageurs","RavaZ9R",500,9
78383,"ravageuse","RavaZ2z",42,9
78384,"ravageuses","RavaZ2z",30,10
78385,"ravala","Ravala",7,6
78386,"ravalai","RavalE",1,7
78387,"ravalaient","RavalE",1,10
78388,"ravalais","RavalE",2,8
78389,"ravalait","RavalE",4,8
78390,"ravalant","Raval@",15,8
78391,"ravalât","Ravala",0,7
78392,"ravale","Raval",48,6
78393,"ravalé","Ravale",43,6
78394,"ravalée","Ravale",24,7
78395,"ravalées","Ravale",12,8
78396,"ravalement","Ravalm@",265,10
78397,"ravalements","Ravalm@",24,11
78398,"ravalent","Raval",9,8
78399,"ravaler","Ravale",74,7
78400,"ravaleront","RavalRA",0,10
78401,"ravales","Raval",1,7
78402,"ravalés","Ravale",14,7
78403,"ravaleur","Raval9R",2,8
78404,"ravaudage","RavOdaZ",8,9
78405,"ravaudait","RavOdE",1,9
78406,"ravaudant","RavOd@",1,9
78407,"ravaude","RavOd",2,7
78408,"ravaudé","RavOde",1,7
78409,"ravaudées","RavOde",0,9
78410,"ravauder","RavOde",8,8
78411,"ravaudés","RavOde",2,8
78412,"ravaudeuse","RavOd2z",3,10
78413,"ravaudeuses","RavOd2z",1,11
78414,"rave","Rav",552,4
78415,"ravenelles","RavnEl",5,10
78416,"raves","Rav",221,5
78417,"ravi","Ravi",1288,4
78418,"ravie","Ravi",527,5
78419,"ravier","Ravje",98,6
78420,"ravières","RavjER",6,8
78421,"raviers","Ravje",22,7
78422,"ravies","Ravi",64,6
78423,"ravigote","RavigOt",24,8
78424,"ravin","Rav5",306,5
78425,"ravina","Ravina",11,6
78426,"ravinaient","RavinE",0,10
78427,"ravinant","Ravin@",1,8
78428,"ravine","Ravin",125,6
78429,"raviné","Ravine",13,6
78430,"ravinée","Ravine",8,7
78431,"ravinées","Ravine",8,8
78432,"ravinement","Ravinm@",26,10
78433,"ravinements","Ravinm@",9,11
78434,"ravinent","Ravin",3,8
78435,"raviner","Ravine",1,7
78436,"ravines","Ravin",68,7
78437,"ravinés","Ravine",8,7
78438,"ravins","Rav5",143,6
78439,"ravioli","RavjOli",70,7
78440,"raviolis","RavjOli",119,8
78441,"ravir","RaviR",451,5
78442,"ravirait","RaviRE",9,8
78443,"ravirent","RaviR",8,8
78444,"ravis","Ravi",926,5
78445,"ravisa","Raviza",21,6
78446,"ravisait","RavizE",2,8
78447,"ravisant","Raviz@",16,8
78448,"ravise","Raviz",50,6
78449,"ravisé","Ravize",32,6
78450,"ravisée","Ravize",10,7
78451,"ravisement","Ravizm@",1,10
78452,"ravisera","RavizRa",3,8
78453,"ravissaient","RavisE",9,11
78454,"ravissait","RavisE",30,9
78455,"ravissant","Ravis@",197,9
78456,"ravissante","Ravis@t",324,10
78457,"ravissantes","Ravis@t",97,11
78458,"ravissants","Ravis@",67,10
78459,"ravisse","Ravis",19,7
78460,"ravissement","Ravism@",261,11
78461,"ravissements","Ravism@",23,12
78462,"ravissent","Ravis",61,9
78463,"ravisseur","Ravis9R",73,9
78464,"ravisseurs","Ravis9R",253,10
78465,"ravisseuse","Ravis2z",3,10
78466,"ravit","Ravi",236,5
78467,"ravitaille","Ravitaj",35,10
78468,"ravitaillent","Ravitaj",22,12
78469,"raviva","Raviva",13,6
78470,"ravivaient","RavivE",4,10
78471,"ravivais","RavivE",0,8
78472,"ravivait","RavivE",10,8
78473,"ravivant","Raviv@",26,8
78474,"ravivât","Raviva",0,7
78475,"ravive","Raviv",145,6
78476,"ravivé","Ravive",102,6
78477,"ravivée","Ravive",34,7
78478,"ravivement","Ravivm@",2,10
78479,"ravivent","Raviv",36,8
78480,"raviver","Ravive",278,7
78481,"ravivera","RavivRa",11,8
78482,"ravoir","RavwaR",58,6
78483,"ray","RE",2390,3
78484,"raya","Reja",66,4
78485,"rayage","RejaZ",8,6
78486,"rayaient","RejE",6,8
78487,"rayait","RejE",6,6
78488,"rayant","Rej@",23,6
78489,"rayât","Reja",0,5
78490,"raye","Rej",97,4
78491,"rayé","Reje",488,4
78492,"rayée","Reje",208,5
78493,"rayées","Reje",87,6
78494,"rayent","Rej",16,6
78495,"rayer","Reje",459,5
78496,"rayerais","RejRE",0,8
78497,"rayés","Reje",168,5
78498,"rayez","Reje",42,5
78499,"rayions","RejjA",0,7
78500,"rayon","REjA",7610,5
78501,"rayonna","REjOna",21,7
78502,"rayonnage","REjOnaZ",126,9
78503,"rayonnages","REjOnaZ",232,10
78504,"rayonnaient","REjOnE",26,11
78505,"rayonnais","REjOnE",2,9
78506,"rayonnait","REjOnE",87,9
78507,"rayonnant","REjOn@",335,9
78508,"rayonnante","REjOn@t",251,10
78509,"rayonnantes","REjOn@t",75,11
78510,"rayonnants","REjOn@",93,10
78511,"rayonne","REjOn",420,7
78512,"rayonné","REjOne",61,7
78513,"rayonnée","REjOne",107,8
78514,"rayonnées","REjOne",26,9
78515,"rayonnement","REjOnm@",3563,11
78516,"rayonnements","REjOnm@",696,12
78517,"rayonnent","REjOn",112,9
78518,"rayonner","REjOne",321,8
78519,"rayonnera","REjOnRa",21,9
78520,"rayonneraient","REjOnRE",1,13
78521,"rayonnerait","REjOnRE",2,11
78522,"rayonneront","REjOnRA",6,11
78523,"rayonnes","REjOn",4,8
78524,"rayonnés","REjOne",14,8
78525,"rayonnisme","REjOnism",1,10
78526,"rayons","REjA",5040,6
78527,"rays","RE",93,4
78528,"rayure","RejyR",114,6
78529,"rayures","RejyR",427,7
78530,"raz","Ra",632,3
78531,"razzia","Razja",114,6
78532,"razziais","RazjE",0,8
78533,"razzias","Razja",53,7
78534,"razzient","Razi",1,8
78535,"razzier","Razje",6,7
78536,"re","RO",48857,2
78537,"ré","Re",2637,2
78538,"réac","Reak",45,4
78539,"réacs","Reak",17,5
78540,"réactance","Reakt@s",21,9
78541,"réactances","Reakt@s",8,10
78542,"réacteur","Reakt9R",834,8
78543,"réacteurs","Reakt9R",814,9
78544,"réactif","Reaktif",581,7
78545,"réactifs","Reaktif",808,8
78546,"réaction","ReaksjA",9055,8
78547,"réactions","ReaksjA",9611,9
78548,"réactive","Reaktiv",519,8
78549,"réactivent","Reaktiv",19,10
78550,"réactives","Reaktiv",221,9
78551,"réadapte","Readapt",5,8
78552,"reader","Rid9R",8272,6
78553,"réaffirme","ReafiRm",848,9
78554,"réaffirment","ReafiRm",181,11
78555,"réagi","ReaZi",1321,5
78556,"réagir","ReaZiR",5257,6
78557,"réagirent","ReaZiR",35,9
78558,"réagis","ReaZi",116,6
78559,"réagisse","ReaZis",133,8
78560,"réagissent","ReaZis",959,10
78561,"réagit","ReaZi",1558,6
78562,"réagît","ReaZi",1,6
78563,"réait","ReE",0,5
78564,"réajuste","ReaZyst",35,8
78565,"réajustent","ReaZyst",8,10
78566,"réalgar","RealgaR",6,7
78567,"realia","Ralja",12,6
78568,"réalise","Realiz",7450,7
78569,"réalisent","Realiz",2187,9
78570,"réalises","Realiz",63,8
78571,"réalisme","Realism",2298,8
78572,"réaliste","Realist",3639,8
78573,"réalistes","Realist",1669,9
