,word,freq,len,pron,phlen
11171,sucrerie,3.58,8,sykR°Ri,7
11172,sucrier,1.15,7,sykRije,7
11173,sud,35.0,3,syd,3
11174,suer,10.34,4,s8e,3
11175,sueur,60.34,5,s89R,4
11176,suffire,159.39,7,syfiR,5
11177,suffisamment,20.07,12,syfizam@,8
11178,suffisance,3.99,10,syfiz@s,7
11179,suffisant,18.99,9,syfiz@,6
11180,suffocant,3.78,9,syfok@,6
11181,suffocation,1.35,11,syfokasj&,9
11182,suffoquer,11.76,9,syfoke,6
11183,suffrage,3.99,8,syfRaZ,6
11184,suggestif,1.22,9,sygZEstif,9
11185,suggestion,7.77,10,sygZEstj&,9
11186,suicidaire,2.57,10,s8isidER,8
11187,suicide,18.92,7,s8isid,6
11188,suicider,11.35,8,s8iside,7
11189,suie,7.43,4,s8i,3
11190,suif,2.03,4,s8if,4
11191,suintant,2.7,8,s85t@,5
11192,suinter,5.95,7,s85te,5
11193,suisse,13.65,6,s8is,4
11194,suite,275.81,5,s8it,4
11195,suivant,64.05,7,s8iv@,5
11196,suivi,10.2,5,s8ivi,5
11197,suivre,949.12,6,s8ivR,5
11198,sujet,112.36,5,syZE,4
11199,sulfureux,1.89,9,sylfyR2,7
11200,sultan,7.09,6,sylt@,5
11201,sultane,3.78,7,syltan,6
11202,super,9.86,5,sypER,5
11203,superbe,27.63,7,sypERb,6
11204,superbement,2.64,11,sypERb°m@,9
11205,supercherie,1.76,11,sypERS°Ri,9
11206,superficie,1.01,10,sypERfisi,9
11207,superficiel,5.61,11,sypERfisjEl,11
11208,superflu,6.08,8,sypERfly,8
11209,superposer,7.5,10,sypERpoze,9
11210,superstitieux,3.92,13,sypERstisj2,11
11211,superstition,5.95,12,sypERstisj&,11
11212,superstructure,1.35,14,sypERstRyktyR,13
11213,supplanter,1.62,10,sypl@te,7
11214,suppliant,7.09,9,syplij@,7
11215,supplication,4.8,12,syplikasj&,10
11216,supplice,13.38,8,syplis,6
11217,supplier,34.46,8,syplije,7
11218,supplique,1.08,9,syplik,6
11219,support,6.42,7,sypOR,5
11220,supportable,6.22,11,sypORtabl,9
11221,supporter,86.76,9,sypoRt9R,8
11222,supposer,62.5,8,sypoze,6
11223,supposition,5.34,11,sypozisj&,9
11224,suppression,2.09,11,sypResj&,8
11225,supprimer,15.07,9,sypRime,7
11226,supputer,4.19,8,sypyte,6
11227,sur,5336.69,3,syR,3
11228,surabondance,1.35,12,syRab&d@s,9
11229,suraigu,3.38,7,syRegy,6
11230,surcharger,7.3,10,syRSaRZe,8
11231,surchauffer,3.31,11,syRSofe,7
11232,sureau,1.89,6,syRo,4
11234,surface,57.09,7,syRfas,6
11235,surgir,73.18,6,syRZiR,6
11237,surhomme,1.08,8,syROm,5
11238,surhumain,4.19,9,syRym5,6
11239,surin,3.99,5,syR5,4
11240,surlendemain,7.57,12,syRl@d°m5,9
11241,surmonter,28.11,9,syRm&te,7
11242,surnager,2.64,8,syRnaZe,7
11243,surnaturel,6.22,10,syRnatyREl,10
11244,surnom,6.49,6,syRn&,5
11245,surnommer,6.55,9,syRnome,7
11246,surpasser,3.45,9,syRpase,7
11247,surplis,1.69,7,syRpli,6
11248,surplomb,2.23,8,syRpl&,6
11249,surplomber,8.85,10,syRpl&be,8
11250,surplus,10.95,7,syRply,6
11251,surprenant,19.73,10,syRpR°n@,8
11252,surprendre,116.62,10,syRpR@dR,8
11253,surpris,21.62,7,syRpRi,6
11254,surprise,77.16,8,syRpRiz,7
11255,sursaut,21.28,7,syRso,5
11256,sursauter,28.11,9,syRsote,7
11257,sursis,7.36,6,syRsi,5
11258,surtout,294.33,7,syRtu,5
11259,surveillance,12.23,12,syRvEj@s,8
11260,surveillant,6.55,11,syRvEj@,7
11261,surveiller,54.39,10,syRveje,7
11262,survenir,15.54,8,syRv°niR,8
11263,survenue,1.62,8,syRv°ny,7
11264,survie,6.08,6,syRvi,5
11265,survivance,1.08,10,syRviv@s,8
11266,survivant,9.32,9,syRviv@,7
11267,survivre,27.77,8,syRvivR,7
11268,survoler,6.22,8,syRvole,7
11269,sus,3.65,3,sy,2
11270,susceptible,11.89,11,sysEptibl,9
11271,susciter,23.31,8,sysite,6
11272,suspect,20.47,7,syspE,5
11273,suspecter,3.38,9,syspEkte,8
11274,suspendre,39.32,9,sysp@dR,7
11275,suspendu,11.89,8,sysp@dy,7
11276,suspens,7.43,7,sysp@,5
11277,suspense,1.76,8,syspEns,7
11278,suspension,7.91,10,sysp@sj&,8
11279,suspicion,2.57,9,syspisj&,8
11280,susurrer,4.86,8,sysyRe,6
11281,svelte,2.77,6,svElt,5
11283,sycomore,1.08,8,sikomOR,7
11284,syllabe,11.28,7,silab,5
11285,sylvestre,1.22,9,silvEstR,8
11287,symbole,18.92,7,s5bOl,5
11288,symbolique,9.53,10,s5bolik,7
11289,symboliser,5.07,10,s5bolize,8
11290,sympa,7.77,5,s5pa,4
11291,sympathie,26.15,9,s5pati,6
11292,sympathique,15.54,11,s5patik,7
11293,sympathisant,1.62,12,s5patiz@,8
11294,sympathiser,1.96,11,s5patize,8
11295,symphonie,5.54,9,s5foni,6
11296,synagogue,3.65,9,sinagOg,7
11297,syncope,1.76,7,s5kOp,5
11298,syndic,1.08,6,s5dik,5
11299,syndical,2.23,8,s5dikal,7
11300,syndicat,8.45,8,s5dika,6
11301,synonyme,1.49,8,sinonim,7
11302,syntaxe,2.03,7,s5taks,6
11303,syphilis,1.01,8,sifilis,7
11304,syrien,8.24,6,siRj5,5
11306,ta,251.69,2,ta,2
11307,tabac,41.89,5,taba,4
11308,tabasser,2.3,8,tabase,6
11309,tabernacle,2.16,10,tabERnakl,9
11310,table,379.8,5,tabl,4
11311,tableau,90.0,7,tablo,5
11312,tabler,1.62,6,table,5
11313,tablette,9.86,8,tablEt,6
11314,tablier,30.34,7,tablije,7
11316,tabou,4.46,5,tabu,4
11317,tabouret,18.38,8,tabuRE,6
11318,tac,4.66,3,tak,3
11319,tache,71.28,5,taS,3
11320,tacher,16.49,6,taSe,4
11322,tacite,4.66,6,tasit,5
11323,tacitement,1.62,10,tasit°m@,8
11324,taciturne,6.55,9,tasityRn,8
11325,tact,4.8,4,takt,4
11326,tactique,8.31,8,taktik,6
11327,taffetas,1.76,8,taf°ta,6
11328,taie,2.57,4,tE,2
11329,taillader,1.82,9,tajade,6
11330,taille,76.49,6,taj,3
11331,tailler,37.64,7,taje,4
11332,tailleur,25.2,8,taj9R,5
11333,taillis,15.0,7,taji,4
11334,tain,1.55,4,t5,2
11335,taire,139.8,5,tER,3
11336,talbin,1.49,6,talb5,5
11337,talc,1.49,4,talk,4
11338,talent,38.11,6,tal,3
11339,talion,3.18,6,talj&,5
11340,talisman,2.97,8,talisman,8
11341,taloche,1.22,7,talOS,5
11342,talon,49.26,5,tal&,4
11343,talonner,2.57,8,talone,6
11344,talus,19.53,5,taly,4
11345,tambouille,1.96,10,t@buj,5
11346,tambour,19.32,7,t@buR,5
11347,tambourin,1.08,9,t@buR5,6
11348,tambouriner,5.54,11,t@buRine,8
11349,tamis,1.82,5,tami,4
11350,tamiser,2.3,7,tamize,6
11351,tampon,8.72,6,t@p&,4
11352,tamponner,6.35,9,t@pone,6
11353,tancer,1.01,6,t@se,4
11354,tandem,2.03,6,t@dEm,5
11355,tangage,1.08,7,t@gaZ,5
11356,tangente,1.15,8,t@Z@t,5
11357,tangible,2.09,8,t@Zibl,6
11358,tango,6.28,5,t@go,4
11359,tanguer,7.91,7,t@ge,4
11360,tank,4.86,4,t@k,3
11361,tanner,2.7,6,tane,4
11362,tanneur,1.15,7,tan9R,5
11363,tant,436.42,4,t@,2
11364,tante,118.38,5,t@t,3
11365,tantinet,1.55,8,t@tinE,6
11366,tap,2.5,3,tap,3
11367,tapage,6.08,6,tapaZ,5
11368,tapageur,2.97,8,tapaZ9R,7
11369,taper,67.91,5,tape,4
11370,tapette,1.15,7,tapEt,5
11371,tapi,1.42,4,tapi,4
11372,tapin,5.41,5,tap5,4
11373,tapiner,2.7,7,tapine,6
11374,tapioca,1.69,7,tapjoka,7
11375,tapir,11.82,5,tapiR,5
11376,tapis,60.88,5,tapi,4
11377,tapisser,10.95,8,tapise,6
11378,tapisserie,12.57,10,tapis°Ri,8
11379,tapissier,1.69,9,tapisje,7
11380,tapotement,1.22,10,tapOt°m@,8
11381,tapoter,16.55,7,tapote,6
11382,taquin,1.35,6,tak5,4
11383,taquiner,5.74,8,takine,6
11384,tarabuster,1.55,10,taRabyste,9
11385,tarauder,2.64,8,taRode,6
11386,tard,362.64,4,taR,3
11387,tarder,34.46,6,taRde,5
11388,tardif,10.0,6,taRdif,6
11389,tardivement,1.35,11,taRdiv°m@,9
11390,tare,5.2,4,taR,3
11392,targuer,1.69,7,taRge,5
11393,tari,1.82,4,taRi,4
11394,tarif,4.8,5,taRif,5
11395,tarin,2.91,5,taR5,4
11396,tarir,4.93,5,taRiR,5
11397,tarot,2.09,5,taRo,4
11398,tartare,2.91,7,taRtaR,6
11399,tarte,13.38,5,taRt,4
11400,tartine,16.89,7,taRtin,6
11401,tartiner,3.18,8,taRtine,7
11403,tas,83.78,3,ta,2
11404,tasse,34.12,5,tas,3
11405,tasser,19.19,6,tase,4
11406,tatane,2.64,6,tatan,5
11407,tatillon,1.76,8,tatij&,6
11408,tatouage,3.38,8,tatwaZ,6
11409,tatouer,3.72,7,tatwe,5
11410,tatoueur,1.01,8,tatw9R,6
11411,taudis,3.24,6,todi,4
11412,taulard,2.03,7,tolaR,5
11413,taule,14.73,5,tol,3
11414,taulier,5.41,7,tolje,5
11415,taupe,4.39,5,top,3
11416,taureau,13.38,7,toRo,4
11417,taux,2.64,4,to,2
11418,taverne,8.51,7,tavERn,6
11419,taxe,1.82,4,taks,4
11420,taxer,3.04,5,takse,5
11421,taxi,46.82,4,taksi,5
11422,tchao,2.03,5,tSao,4
11423,te,774.32,2,t2,2
11424,technicien,4.32,10,tEknisj5,8
11425,technique,27.09,9,tEknik,6
11426,teckel,1.01,6,tekEl,5
11427,teigne,1.15,6,tEN,3
11428,teigneux,2.84,8,tEN2,4
11429,teindre,4.32,7,t5dR,4
11430,teint,28.11,5,t5,2
11431,teinte,12.91,6,t5t,3
11432,teinter,10.14,7,t5te,4
11433,teinture,3.38,8,t5tyR,5
11434,teinturier,1.55,10,t5tyRje,7
11435,tel,133.31,3,tEl,3
11436,telle,127.77,5,tEl,3
11437,tellement,168.51,9,tEl°m@,6
11438,telles,28.38,6,tEl,3
11440,tels,35.41,4,tEl,3
11441,tempe,29.46,5,t@p,3
11442,temple,20.2,6,t@pl,4
11443,templier,5.74,8,t@plije,7
11444,tempo,1.35,5,tEmpo,5
11445,temporaire,3.38,10,t@poRER,7
11446,temporel,1.82,8,t@poREl,7
11447,temps,1289.39,5,t@,2
11448,tenace,12.43,6,t°nas,5
11449,tenaille,2.43,8,t°naj,5
11450,tenailler,3.92,9,t°naje,6
11451,tenancier,2.43,9,t°n@sje,7
11452,tenant,9.19,6,t°n@,4
11453,tendance,20.88,8,t@d@s,5
11454,tendon,3.99,6,t@d&,4
11455,tendre,66.35,6,t@dR,4
11456,tendrement,12.84,10,t@dR°m@,7
11457,tendresse,61.69,9,t@dREs,6
11458,tendu,37.57,5,t@dy,4
11459,teneur,1.35,6,t°n9R,5
11460,tenir,741.22,5,t°niR,5
11461,tennis,13.24,6,tenis,5
11462,tension,15.61,7,t@sj&,5
11463,tentacule,2.5,9,t@takyl,7
11464,tentant,3.18,7,t@t@,4
11465,tentateur,1.01,9,t@tat9R,7
11466,tentation,20.61,9,t@tasj&,7
11467,tentative,19.53,9,t@tativ,7
11468,tente,26.22,5,t@t,3
11469,tenter,126.96,6,t@te,4
11470,tenture,8.18,7,t@tyR,5
11471,tenu,9.46,4,t°ny,4
11472,tenue,31.89,5,t°ny,4
11473,ter,9.46,3,tER,3
11474,tergiversation,1.28,14,tERZivERsasj&,13
11475,tergiverser,1.35,11,tERZivERse,10
11476,terme,59.73,5,tERm,4
11477,terminal,1.28,8,tERminal,8
11478,terminer,100.0,8,tERmine,7
11479,terminus,5.0,8,tERminys,8
11480,termite,1.96,7,tERmit,6
11481,terne,16.15,5,tERn,4
11482,terni,2.64,5,tERni,5
11483,ternir,6.28,6,tERniR,6
11484,terrain,74.73,7,tER5,4
11485,terrasse,74.05,8,tERas,5
11486,terrasser,5.0,9,tERase,6
11487,terrassier,2.97,10,tERasje,7
11488,terre,452.91,5,tER,3
11489,terreau,3.78,7,tERo,4
11490,terrer,7.7,6,tERe,4
11491,terrestre,12.57,9,tEREstR,7
11492,terreur,27.09,7,tER9R,5
11493,terreux,5.88,7,tER2,4
11494,terrible,88.11,8,tERibl,6
11495,terriblement,14.53,12,tERibl°m@,9
11496,terrien,2.83,7,tERj5,5
11497,terrier,2.91,7,tERje,5
11498,terrifiant,10.34,10,tERifj@,7
11499,terrifier,4.86,9,tERifje,7
11500,terrine,3.31,7,tERin,5
11501,territoire,58.24,10,tERitwaR,8
11502,territorial,3.24,11,tERitoRjal,10
11503,terroir,1.82,7,tERwaR,6
11504,terroriser,4.59,10,tERoRize,8
11505,terrorisme,1.22,10,tERoRizm,8
11506,terroriste,4.12,10,tERoRist,8
11507,tertre,2.5,6,tERtR,5
11508,tes,145.0,3,te,2
11509,tesson,2.43,6,tes&,4
11510,test,5.61,4,tEst,4
11511,testament,8.24,9,tEstam@,7
11512,tester,2.43,6,tEste,5
11513,testicule,1.89,9,tEstikyl,8
11514,texte,43.24,5,tEkst,5
11515,textile,1.22,7,tEkstil,7
11516,textuellement,1.08,13,tEkst8El°m@,11
11517,texture,1.69,7,tEkstyR,7
11518,thermal,1.69,7,tERmal,6
11519,thermos,2.36,7,tERmos,6
11520,thomas,25.81,6,toma,4
11521,thon,2.16,4,t&,2
11522,thoracique,1.82,10,toRasik,7
11523,thorax,2.03,6,toRaks,6
11524,thune,5.68,5,tyn,3
11525,thym,2.09,4,t5,2
11526,tibia,3.04,5,tibja,5
11527,tic,9.86,3,tik,3
11528,ticket,15.81,6,tikE,4
11529,tien,5.54,4,tj5,3
11530,tienne,5.81,6,tjEn,4
11531,tiens,83.11,5,tj5,3
11532,tiers,17.9,5,tjER,4
11533,tif,6.01,3,tif,3
11534,tige,22.16,4,tiZ,3
11535,tignasse,4.8,8,tiNas,5
11536,tigre,8.65,5,tigR,4
11537,tilleul,11.01,7,tij9l,5
11538,tilt,1.55,4,tilt,4
11539,timbale,2.43,7,t5bal,5
11540,timbre,20.81,6,t5bR,4
11541,timbrer,1.22,7,t5bRe,5
11542,timide,25.14,6,timid,5
11543,timidement,11.22,10,timid°m@,8
11544,timon,2.09,5,tim&,4
11545,tinette,1.55,7,tinEt,5
11546,tintamarre,3.51,10,t5tamaR,7
11547,tintement,8.78,9,t5t°m@,6
11548,tinter,11.76,6,t5te,4
11549,tintin,1.69,6,t5t5,4
11550,tintouin,2.09,8,t5tw5,5
11551,tiquer,2.91,6,tike,4
11552,tir,18.85,3,tiR,3
11553,tirade,4.05,6,tiRad,5
11554,tirage,6.01,6,tiRaZ,5
11555,tirailler,3.85,9,tiRaje,6
11556,tirailleur,6.49,10,tiRaj9R,7
11557,tirant,1.89,6,tiR@,4
11558,tire,9.8,4,tiR,3
11559,tirelire,2.16,8,tiR°liR,7
11560,tirer,383.24,5,tiRe,4
11561,tirette,1.22,7,tiREt,5
11562,tireur,8.72,6,tiR9R,5
11563,tiroir,37.09,6,tiRwaR,6
11564,tisane,4.8,6,tizan,5
11565,tison,2.16,5,tiz&,4
11566,tisonner,1.22,8,tizone,6
11567,tissage,1.55,7,tisaZ,5
11568,tisser,11.15,6,tise,4
11569,tisserand,1.08,9,tis°R@,6
11570,tissu,36.35,5,tisy,4
11571,titi,6.28,4,titi,4
11572,titiller,1.69,8,titije,6
11573,titre,71.22,5,titR,4
11574,titrer,1.08,6,titRe,5
11575,titubant,3.78,8,tityb@,6
11576,tituber,13.31,7,titybe,6
11577,titulaire,1.28,9,titylER,7
11578,to,3.78,2,to,2
11579,toast,4.39,5,tost,4
11580,toboggan,1.69,8,tobog@,6
11581,toc,11.14,3,tOk,3
11582,tocard,2.23,6,tokaR,5
11583,tocsin,1.42,6,tOks5,5
11584,toge,1.55,4,tOZ,3
11585,toi,450.34,3,twa,3
11586,toile,106.62,5,twal,4
11587,toilette,45.68,8,twalEt,6
11588,toise,1.01,5,twaz,4
11589,toiser,8.38,6,twaze,5
11590,toison,6.35,6,twaz&,5
11591,toit,91.76,4,twa,3
11592,toiture,7.57,7,twatyR,6
11593,tomate,13.31,6,tomat,5
11594,tombal,2.7,6,t&bal,5
11595,tombant,9.12,7,t&b@,4
11596,tombe,34.86,5,t&b,3
11597,tombeau,11.96,7,t&bo,4
11598,tomber,441.42,6,t&be,4
11599,tombereau,2.5,9,t&b°Ro,6
11600,tombeur,1.01,7,t&b9R,5
11601,tome,7.09,4,tOm,3
11602,ton,456.82,3,t&,2
11603,tondeur,2.3,7,t&d9R,5
11604,tondre,4.26,6,t&dR,4
11605,tondu,3.65,5,t&dy,4
11606,tonique,1.82,7,tonik,5
11607,tonitruant,3.04,10,tonitRy@,8
11609,tonnage,1.55,7,tonaZ,5
11610,tonnant,1.08,7,ton@,4
11611,tonne,14.19,5,tOn,3
11612,tonneau,12.16,7,tono,4
11613,tonnelet,1.55,8,tOn°lE,6
11614,tonnelle,3.51,8,tonEl,5
11615,tonner,5.14,6,tone,4
11616,tonnerre,19.39,8,tonER,5
11617,tonton,12.43,6,t&t&,4
11618,top,2.09,3,tOp,3
11619,topinambour,1.35,11,topin@buR,9
11620,topo,2.43,4,topo,4
11621,topographie,1.35,11,topogRafi,9
11622,toque,7.57,5,tOk,3
11623,toquer,2.03,6,toke,4
11624,torche,11.96,6,tORS,4
11625,torcher,5.54,7,tORSe,5
11626,torchis,2.23,7,tORSi,5
11627,torchon,10.14,7,tORS&,5
11628,tordre,38.38,6,tORdR,5
11629,tordu,14.8,5,tORdy,5
11630,torero,2.43,6,toReRo,6
11631,torgnole,1.08,8,tORNOl,6
11632,tornade,4.12,7,tORnad,6
11633,torpeur,13.38,7,tORp9R,6
11634,torpille,1.62,8,tORpij,6
11635,torpiller,1.08,9,tORpije,7
11636,torpilleur,1.62,10,tORpij9R,8
11637,torrent,16.35,7,toR@,4
11638,torrentiel,1.01,10,toR@sjEl,8
11639,torride,4.32,7,toRid,5
11640,tors,4.73,4,tOR,3
11642,torse,21.08,5,tORs,4
11643,torsion,3.11,7,tORsj&,6
11644,tort,55.0,4,tOR,3
11645,tortillard,1.69,10,tORtijaR,8
11646,tortiller,9.66,9,tORtije,7
11647,tortillon,1.28,9,tORtij&,7
11648,tortionnaire,2.43,12,tORsjonER,9
11650,tortue,6.22,6,tORty,5
11651,tortueux,3.11,8,tORt82,6
11652,torturant,1.28,9,tORtyR@,7
11653,torture,17.03,7,tORtyR,6
11654,torturer,15.41,8,tORtyRe,7
11655,torve,2.36,5,tORv,4
11656,toscan,1.22,6,tOsk@,5
11657,total,51.28,5,total,5
11658,totalement,22.16,10,total°m@,8
11659,totalitaire,1.42,11,totalitER,9
11660,totem,1.35,5,totEm,5
11661,toubib,13.72,6,tubib,5
11662,touchant,9.73,8,tuS@,4
11663,touche,16.28,6,tuS,3
11664,toucher,200.41,7,tuSe,4
11665,touffe,16.69,6,tuf,3
11667,touffu,4.8,6,tufy,4
11668,touiller,2.3,8,tuje,4
11669,toujours,1093.78,8,tuZuR,5
11671,toupet,2.3,6,tupE,4
11672,toupie,3.92,6,tupi,4
11673,tour,308.72,4,tuR,3
11674,tourbe,2.03,6,tuRb,4
11675,tourbillon,17.77,10,tuRbij&,7
11676,tourbillonnant,1.62,14,tuRbijon@,9
11677,tourbillonner,5.88,13,tuRbijone,9
11678,tourelle,3.92,8,tuREl,5
11679,tourisme,4.66,8,tuRizm,6
11680,touriste,24.19,8,tuRist,6
11681,touristique,3.51,11,tuRistik,8
11682,tourment,12.3,8,tuRm@,5
11683,tourmente,2.84,9,tuRm@t,6
11684,tourmenter,16.28,10,tuRm@te,7
11685,tournage,2.7,8,tuRnaZ,6
11686,tournant,27.43,8,tuRn@,5
11688,tourner,377.09,7,tuRne,5
11689,tournesol,1.22,9,tuRn°sOl,8
11690,tourneur,1.08,8,tuRn9R,6
11691,tournevis,3.24,9,tuRn°vis,8
11692,tournicoter,1.01,11,tuRnikote,9
11693,tourniquet,2.77,10,tuRnikE,7
11694,tournis,1.62,7,tuRni,5
11695,tournoi,3.38,7,tuRnwa,6
11696,tournoiement,1.49,12,tuRnwam@,8
11697,tournoyant,2.36,10,tuRnwaj@,8
11698,tournoyer,14.8,9,tuRnwaje,8
11699,tournure,8.24,8,tuRnyR,6
11700,tourtereau,2.5,10,tuRt2Ro,7
11701,tous,238.72,4,tus,3
11702,tousser,23.18,7,tuse,4
11703,toussoter,5.14,9,tusote,6
11704,tout,6342.7,4,tu,2
11705,toute,199.46,5,tut,3
11706,toutefois,35.47,9,tut°fwa,7
11707,toutes,74.66,6,tut,3
11708,toutou,1.89,6,tutu,4
11709,toux,12.23,4,tu,2
11710,trac,8.38,4,tRak,4
11711,tracas,4.46,6,tRaka,5
11712,tracasser,5.88,9,tRakase,7
11713,trace,80.27,5,tRas,4
11714,tracer,42.36,6,tRase,5
11715,tract,9.39,5,tRakt,5
11716,tractation,1.96,10,tRaktasj&,9
11717,tracteur,6.82,8,tRakt9R,7
11718,traction,8.31,8,tRaksj&,7
11719,tradition,33.92,9,tRadisj&,8
11720,traditionnel,15.2,12,tRadisjonEl,11
11721,traducteur,3.51,10,tRadykt9R,9
11722,traduction,11.15,10,tRadyksj&,9
11723,traduire,34.32,8,tRad8iR,7
11724,trafic,10.27,6,tRafik,6
11725,trafiquant,3.38,10,tRafik@,7
11726,trafiquer,3.78,9,tRafike,7
11727,tragique,26.96,8,tRaZik,6
11728,tragiquement,1.96,12,tRaZik°m@,9
11729,trahi,2.97,5,tRai,4
11730,trahir,41.55,6,tRaiR,5
11731,trahison,18.51,8,tRaiz&,6
11732,train,288.65,5,tR5,3
11733,traire,4.59,6,tRER,4
11734,trait,101.29,5,tRE,3
11735,traite,6.22,6,tREt,4
11736,traitement,14.66,10,tREt°m@,7
11737,traiter,69.93,7,tRete,5
11738,traiteur,1.62,8,tREt9R,6
11739,trajectoire,6.42,11,tRaZEktwaR,10
11740,trajet,16.69,6,tRaZE,5
11741,tralala,1.55,7,tRalala,7
11742,tram,2.3,4,tRam,4
11743,trame,5.41,5,tRam,4
11744,tramer,3.31,6,tRame,5
11745,tramway,7.64,7,tRamwE,6
11746,tranchant,10.2,9,tR@S@,5
11747,tranche,21.82,7,tR@S,4
11748,trancher,24.73,8,tR@Se,5
11749,tranquille,91.96,10,tR@kil,6
11750,tranquillement,26.82,14,tR@kil°m@,9
11751,tranquillisant,1.01,14,tR@kiliz@,9
11752,tranquilliser,2.09,13,tR@kilize,9
11753,transaction,1.28,11,tR@zaksj&,9
11754,transat,1.49,7,tR@zat,6
11755,transatlantique,3.51,15,tR@zatl@tik,11
11756,transbahuter,1.42,12,tR@sbayte,9
11757,transcription,1.15,13,tR@skRipsj&,11
11758,transcrire,3.51,10,tR@skRiR,8
11759,transe,5.14,6,tR@s,4
11761,transfert,3.85,9,tR@sfER,7
11763,transformation,6.22,14,tR@sfORmasj&,12
11764,transformer,60.68,11,tR@sfORme,9
11765,transfuge,1.15,9,tR@sfyZ,7
11766,transfusion,1.82,11,tR@sfyzj&,9
11767,transgresser,1.28,12,tR@sgRese,9
11768,transgression,1.28,13,tR@sgREsj&,10
11769,transi,3.85,6,tR@zi,5
11770,transiger,1.42,9,tR@ziZe,7
11772,transistor,5.07,10,tR@zistOR,9
11773,transit,2.64,7,tR@zi,5
11774,transiter,1.35,9,tR@zite,7
11775,transition,8.78,10,tR@zisj&,8
11776,transitoire,1.42,11,tR@zitwaR,9
11777,translucide,5.88,11,tR@slysid,9
11778,transmettre,24.39,11,tR@smEtR,8
11779,transmission,6.55,12,tR@smisj&,9
11780,transmutation,1.35,13,tR@smytasj&,11
11781,transparence,11.35,12,tR@spaR@s,9
11782,transparent,30.81,11,tR@spaR@,8
11783,transpercer,8.11,11,tR@spERse,9
11784,transpiration,3.24,13,tR@spiRasj&,11
11785,transpirer,10.74,10,tR@spiRe,8
11786,transplanter,1.08,12,tR@spl@te,9
11787,transport,22.16,9,tR@spOR,7
11788,transporter,40.88,11,tR@spORte,9
11789,transposer,3.31,10,tR@spoze,8
11790,transversal,2.7,11,tR@svERsal,10
11791,trappe,6.49,6,tRap,4
11792,trappeur,2.03,8,tRap9R,6
11793,trapu,9.05,5,tRapy,5
11794,traquenard,1.89,10,tRak°naR,8
11795,traquer,14.39,7,tRake,5
11796,traumatiser,1.55,11,tRomatize,9
11797,traumatisme,1.08,11,tRomatizm,9
11798,travail,263.45,7,tRavaj,6
11799,travailler,202.7,10,tRavaje,7
11800,travailleur,16.29,11,tRavaj9R,8
11801,travelo,1.08,7,tRav°lo,7
11802,travers,247.64,7,tRavER,6
11803,traversant,1.01,10,tRavERs@,8
11804,traverse,7.43,8,tRavERs,7
11805,traverser,200.81,9,tRavERse,8
11806,traversin,2.57,9,tRavERs5,8
11807,travesti,2.9,8,tRavEsti,8
11808,travestir,2.57,9,tRavEstiR,9
11809,treillage,1.22,9,tREjaZ,6
11810,treille,2.7,7,tREj,4
11811,treillis,4.12,8,tReji,5
11812,treize,20.95,6,tREz,4
11813,tremblant,21.08,9,tR@bl@,6
11814,tremble,2.7,7,tR@bl,5
11815,tremblement,20.41,11,tR@bl°m@,8
11816,trembler,94.05,8,tR@ble,6
11817,tremblotant,3.11,11,tR@blot@,8
11818,trembloter,5.61,10,tR@blote,8
11819,trempe,3.31,6,tR@p,4
11820,tremper,32.16,7,tR@pe,5
11821,tremplin,1.28,8,tR@pl5,6
11822,trentaine,13.45,9,tR@tEn,6
11823,trente,84.19,6,tR@t,4
11824,tressaillement,3.85,14,tResaj°m@,9
11825,tressaillir,13.72,11,tResajiR,8
11826,tressauter,4.53,10,tResote,7
11827,tresse,4.73,6,tREs,4
11828,tresser,8.85,7,tRese,5
11829,treuil,2.16,6,tR9j,4
11830,tri,3.04,3,tRi,3
11831,triage,1.55,6,tRijaZ,6
11832,triangle,13.24,8,tRij@gl,7
11833,triangulaire,6.62,12,tRij@gylER,10
11834,tribal,1.01,6,tRibal,6
11835,tribord,1.28,7,tRibOR,6
11836,tribu,18.24,5,tRiby,5
11837,tribulation,1.69,11,tRibylasj&,10
11838,tribun,1.96,6,tRib1,5
11839,tribunal,18.04,8,tRibynal,8
11840,tribune,8.99,7,tRibyn,6
11841,tribut,2.16,6,tRiby,5
11842,tricher,9.73,7,tRiSe,5
11843,tricherie,1.28,9,tRiS°Ri,7
11844,tricheur,1.01,8,tRiS9R,6
11845,tricolore,7.5,9,tRikolOR,8
11846,tricot,14.19,6,tRiko,5
11847,tricoter,13.04,8,tRikote,7
11848,trier,7.84,5,tRije,5
11849,trifouiller,1.35,11,tRifuje,7
11850,trille,2.64,6,tRij,4
11852,trimbaler,7.09,9,tR5bale,7
11853,trimballer,3.11,10,tR5bale,7
11854,trimer,3.31,6,tRime,5
11855,trimestre,5.54,9,tRimEstR,8
11856,tringle,3.18,7,tR5gl,5
11857,tringler,1.62,8,tR5gle,6
11858,trinquer,9.19,8,tR5ke,5
11859,trio,5.47,4,tRijo,5
11860,triomphal,8.58,9,tRij&fal,8
11861,triomphalement,3.38,14,tRij&fal°m@,11
11862,triomphant,12.77,10,tRij&f@,7
11863,triomphe,29.19,8,tRij&f,6
11864,triompher,19.19,9,tRij&fe,7
11865,trip,1.22,4,tRip,4
11866,tripe,13.58,5,tRip,4
11867,triple,9.12,6,tRipl,5
11868,tripler,1.76,7,tRiple,6
