"word","pron","cgram","grapheme","gpmatch","freq","len","phlen","genre","nombre"
"!tentateur!","!t@tat9R!","NOM","t.en.t.a.t.eu.r","t-t.en-@.t-t.a-a.t-t.eu-9.r-R",0.2,11,9,"m","s"
"!tercio!","!tERsjo!","NOM","t.e.r.c.i.o","t-t.e-E.r-R.c-s.i-j.o-o",0.14,8,8,"m","s"
"!tergal!","!tERgal!","NOM","t.e.r.g.a.l","t-t.e-E.r-R.g-g.a-a.l-l",0.41,8,8,"m","s"
"!terme!","!tERm!","NOM","t.e.r.m.e","t-t.e-E.r-R.m-m.e-#",34.86,7,6,"m","s"
"!terminal!","!tERminal!","NOM","t.e.r.m.i.n.a.l","t-t.e-E.r-R.m-m.i-i.n-n.a-a.l-l",0.14,10,10,"m","s"
"!terminus!","!tERminys!","NOM","t.e.r.m.i.n.u.s","t-t.e-E.r-R.m-m.i-i.n-n.u-y.s-s",5,10,10,"m",""
"!terrage!","!tERaZ!","NOM","t.e.rr.a.ge","t-t.e-E.rr-R.a-a.ge-Z",0.54,9,7,"m","s"
"!terrain!","!tER5!","NOM","t.e.rr.ain","t-t.e-E.rr-R.ain-5",64.86,9,6,"m","s"
"!terrassement!","!tERas°m@!","NOM","t.e.rr.a.ss.e.m.ent","t-t.e-E.rr-R.a-a.ss-s.e-°.m-m.ent-@",0.68,14,10,"m","s"
"!terrassier!","!tERasje!","NOM","t.e.rr.a.ss.i.er","t-t.e-E.rr-R.a-a.ss-s.i-j.er-e",1.15,12,9,"m","s"
"!terrasson!","!tERas&!","NOM","t.e.rr.a.ss.on","t-t.e-E.rr-R.a-a.ss-s.on-&",0.14,11,8,"m","s"
"!terreau!","!tERo!","NOM","t.e.rr.eau","t-t.e-E.rr-R.eau-o",3.72,9,6,"m","s"
"!terrien!","!tERj5!","NOM","t.e.rr.i.en","t-t.e-E.rr-R.i-j.en-5",0.27,9,7,"m","s"
"!terrier!","!tERje!","NOM","t.e.rr.i.er","t-t.e-E.rr-R.i-j.er-e",2.23,9,7,"m","s"
"!terril!","!tERi!","NOM","t.e.rr.i.l","t-t.e-E.rr-R.i-i.l-#",0.27,8,6,"m","s"
"!territoire!","!tERitwaR!","NOM","t.e.rr.i.t.oi.r.e","t-t.e-E.rr-R.i-i.t-t.oi-wa.r-R.e-#",36.08,12,10,"m","s"
"!terroir!","!tERwaR!","NOM","t.e.rr.oi.r","t-t.e-E.rr-R.oi-wa.r-R",1.82,9,8,"m","s"
"!terrorisme!","!tERoRizm!","NOM","t.e.rr.o.r.i.s.m.e","t-t.e-E.rr-R.o-o.r-R.i-i.s-z.m-m.e-#",1.15,12,10,"m","s"
"!tertre!","!tERtR!","NOM","t.e.r.t.r.e","t-t.e-E.r-R.t-t.r-R.e-#",2.23,8,7,"m","s"
"!tesson!","!tes&!","NOM","t.e.ss.on","t-t.e-e.ss-s.on-&",0.27,8,6,"m","s"
"!test!","!tEst!","NOM","t.e.s.t","t-t.e-E.s-s.t-t",2.91,6,6,"m","s"
"!testament!","!tEstam@!","NOM","t.e.s.t.a.m.ent","t-t.e-E.s-s.t-t.a-a.m-m.ent-@",7.7,11,9,"m","s"
"!testicule!","!tEstikyl!","NOM","t.e.s.t.i.c.u.l.e","t-t.e-E.s-s.t-t.i-i.c-k.u-y.l-l.e-#",0.27,11,10,"m","s"
"!testu!","!tEsty!","NOM","t.e.s.t.u","t-t.e-E.s-s.t-t.u-y",0.07,7,7,"m","s"
"!teuton!","!t2t&!","NOM","t.eu.t.on","t-t.eu-2.t-t.on-&",0.14,8,6,"m","s"
"!tex!","!tEks!","NOM","t.e.x","t-t.e-E.x-ks",0.14,5,6,"m",""
"!texan!","!tEks@!","NOM","t.e.x.an","t-t.e-E.x-ks.an-@",0.41,7,7,"m","s"
"!texte!","!tEkst!","NOM","t.e.x.t.e","t-t.e-E.x-ks.t-t.e-#",31.42,7,7,"m","s"
"!textile!","!tEkstil!","NOM","t.e.x.t.i.l.e","t-t.e-E.x-ks.t-t.i-i.l-l.e-#",1.01,9,9,"m","s"
"!thalweg!","!talvEg!","NOM","th.a.l.w.e.g","th-t.a-a.l-l.w-v.e-E.g-g",0.07,9,8,"m","s"
"!thaïlandais!","!tajl@dE!","NOM","th.a.ï.l.an.d.ai.s","th-t.a-a.ï-j.l-l.an-@.d-d.ai-E.s-#",0.2,13,9,"m",""
"!thermidor!","!tERmidOR!","NOM","th.e.r.m.i.d.o.r","th-t.e-E.r-R.m-m.i-i.d-d.o-O.r-R",0.2,11,10,"m","s"
"!thermoformage!","!tERmofORmaZ!","NOM","th.e.r.m.o.f.o.r.m.a.ge","th-t.e-E.r-R.m-m.o-o.f-f.o-O.r-R.m-m.a-a.ge-Z",0.07,15,13,"m","s"
"!thermomètre!","!tERmomEtR!","NOM","th.e.r.m.o.m.è.t.r.e","th-t.e-E.r-R.m-m.o-o.m-m.è-E.t-t.r-R.e-#",5.07,13,11,"m","s"
"!thermostat!","!tERmosta!","NOM","th.e.r.m.o.s.t.a.t","th-t.e-E.r-R.m-m.o-o.s-s.t-t.a-a.t-#",0.54,12,10,"m","s"
"!thomas!","!toma!","NOM","th.o.m.a.s","th-t.o-o.m-m.a-a.s-#",25.81,8,6,"m",""
"!thomisme!","!tomizm!","NOM","th.o.m.i.s.m.e","th-t.o-o.m-m.i-i.s-z.m-m.e-#",0.14,10,8,"m","s"
"!thon!","!t&!","NOM","th.on","th-t.on-&",1.89,6,4,"m","s"
"!thonier!","!tonje!","NOM","th.o.n.i.er","th-t.o-o.n-n.i-j.er-e",0.14,9,7,"m","s"
"!thorax!","!toRaks!","NOM","th.o.r.a.x","th-t.o-o.r-R.a-a.x-ks",2.03,8,8,"m",""
"!thuriféraire!","!tyRifeRER!","NOM","th.u.r.i.f.é.r.ai.r.e","th-t.u-y.r-R.i-i.f-f.é-e.r-R.ai-E.r-R.e-#",0.14,14,11,"m","s"
"!thuya!","!tyja!","NOM","th.u.y.a","th-t.u-y.y-j.a-a",0.2,7,6,"m","s"
"!thym!","!t5!","NOM","th.ym","th-t.ym-5",2.09,6,4,"m","s"
"!thème!","!tEm!","NOM","th.è.m.e","th-t.è-E.m-m.e-#",10.54,7,5,"m","s"
"!thé!","!te!","NOM","th.é","th-t.é-e",44.19,5,4,"m","s"
"!théologien!","!teoloZj5!","NOM","th.é.o.l.o.g.i.en","th-t.é-e.o-o.l-l.o-o.g-Z.i-j.en-5",0.81,12,10,"m","s"
"!théorbe!","!teORb!","NOM","th.é.o.r.b.e","th-t.é-e.o-O.r-R.b-b.e-#",0.2,9,7,"m","s"
"!théoricien!","!teoRisj5!","NOM","th.é.o.r.i.c.i.en","th-t.é-e.o-o.r-R.i-i.c-s.i-j.en-5",0.47,12,10,"m","s"
"!théorème!","!teoREm!","NOM","th.é.o.r.è.m.e","th-t.é-e.o-o.r-R.è-E.m-m.e-#",0.41,10,8,"m","s"
"!théâtre!","!teatR!","NOM","th.é.â.t.r.e","th-t.é-e.â-a.t-t.r-R.e-#",64.32,9,7,"m","s"
"!théâtreux!","!teatR2!","NOM","th.é.â.t.r.eu.x","th-t.é-e.â-a.t-t.r-R.eu-2.x-#",0.14,11,8,"m",""
"!tian!","!tij@!","NOM","t.i.an","t-t.i-ij.an-@",0.2,6,6,"m","s"
"!tiaré!","!tjaRe!","NOM","t.i.a.r.é","t-t.i-j.a-a.r-R.é-e",0.07,7,7,"m","s"
"!tibia!","!tibja!","NOM","t.i.b.i.a","t-t.i-i.b-b.i-j.a-a",1.01,7,7,"m","s"
"!tibétain!","!tibet5!","NOM","t.i.b.é.t.ain","t-t.i-i.b-b.é-e.t-t.ain-5",0.07,10,8,"m","s"
"!tic!","!tik!","NOM","t.i.c","t-t.i-i.c-k",4.86,5,5,"m","s"
"!ticheurte!","!tiS9Rt!","NOM","t.i.ch.eu.r.t.e","t-t.i-i.ch-S.eu-9.r-R.t-t.e-#",0.07,11,8,"m","s"
"!ticket!","!tikE!","NOM","t.i.ck.et","t-t.i-i.ck-k.et-E",6.15,8,6,"m","s"
"!tiercelet!","!tjERs°lE!","NOM","t.i.e.r.c.e.l.et","t-t.i-j.e-E.r-R.c-s.e-°.l-l.et-E",0.07,11,10,"m","s"
"!tiercé!","!tjERse!","NOM","t.i.e.r.c.é","t-t.i-j.e-E.r-R.c-s.é-e",1.89,8,8,"m","s"
"!tiers!","!tjER!","NOM","t.i.e.r.s","t-t.i-j.e-E.r-R.s-#",13.85,7,6,"m",""
"!tif!","!tif!","NOM","t.i.f","t-t.i-i.f-f",0.27,5,5,"m","s"
"!tigre!","!tigR!","NOM","t.i.g.r.e","t-t.i-i.g-g.r-R.e-#",4.86,7,6,"m","s"
"!tilbury!","!tilbyRi!","NOM","t.i.l.b.u.r.y","t-t.i-i.l-l.b-b.u-y.r-R.y-i",0.74,9,9,"m","s"
"!tillac!","!tijak!","NOM","t.ill.a.c","t-t.ill-ij.a-a.c-k",0.07,8,7,"m","s"
"!tilleul!","!tij9l!","NOM","t.ill.eu.l","t-t.ill-ij.eu-9.l-l",5,9,7,"m","s"
"!tilt!","!tilt!","NOM","t.i.l.t","t-t.i-i.l-l.t-t",1.49,6,6,"m","s"
"!timbalier!","!t5balje!","NOM","t.im.b.a.l.i.er","t-t.im-5.b-b.a-a.l-l.i-j.er-e",0.07,11,9,"m","s"
"!timbrage!","!t5bRaZ!","NOM","t.im.b.r.a.ge","t-t.im-5.b-b.r-R.a-a.ge-Z",0.07,10,8,"m","s"
"!timbre!","!t5bR!","NOM","t.im.b.r.e","t-t.im-5.b-b.r-R.e-#",13.18,8,6,"m","s"
"!timing!","!tajmiG!","NOM","t.i.m.i.ng","t-t.i-aj.m-m.i-i.ng-G",0.07,8,8,"m","s"
"!timon!","!tim&!","NOM","t.i.m.on","t-t.i-i.m-m.on-&",2.03,7,6,"m","s"
"!timonier!","!timonje!","NOM","t.i.m.o.n.i.er","t-t.i-i.m-m.o-o.n-n.i-j.er-e",0.68,10,9,"m","s"
"!tintamarre!","!t5tamaR!","NOM","t.in.t.a.m.a.rr.e","t-t.in-5.t-t.a-a.m-m.a-a.rr-R.e-#",3.31,12,9,"m","s"
"!tintement!","!t5t°m@!","NOM","t.in.t.e.m.ent","t-t.in-5.t-t.e-°.m-m.ent-@",6.82,11,8,"m","s"
"!tintinnabulement!","!t5tinabyl°m@!","NOM","t.in.t.i.nn.a.b.u.l.e.m.ent","t-t.in-5.t-t.i-i.nn-n.a-a.b-b.u-y.l-l.e-°.m-m.ent-@",0.07,18,14,"m","s"
"!tintouin!","!t5tw5!","NOM","t.in.t.ou.in","t-t.in-5.t-t.ou-w.in-5",1.89,10,7,"m","s"
"!tir!","!tiR!","NOM","t.i.r","t-t.i-i.r-R",16.01,5,5,"m","s"
"!tirage!","!tiRaZ!","NOM","t.i.r.a.ge","t-t.i-i.r-R.a-a.ge-Z",5.07,8,7,"m","s"
"!tiraillement!","!tiRaj°m@!","NOM","t.i.r.a.ill.e.m.ent","t-t.i-i.r-R.a-a.ill-j.e-°.m-m.ent-@",0.34,14,10,"m","s"
"!tirailleur!","!tiRaj9R!","NOM","t.i.r.a.ill.eu.r","t-t.i-i.r-R.a-a.ill-j.eu-9.r-R",0.88,12,9,"m","s"
"!tirant!","!tiR@!","NOM","t.i.r.ant","t-t.i-i.r-R.ant-@",1.69,8,6,"m","s"
"!tiret!","!tiRE!","NOM","t.i.r.et","t-t.i-i.r-R.et-E",0.27,7,6,"m","s"
"!tireur!","!tiR9R!","NOM","t.i.r.eu.r","t-t.i-i.r-R.eu-9.r-R",5.41,8,7,"m","s"
"!tiroir!","!tiRwaR!","NOM","t.i.r.oi.r","t-t.i-i.r-R.oi-wa.r-R",26.22,8,8,"m","s"
"!tison!","!tiz&!","NOM","t.i.s.on","t-t.i-i.s-z.on-&",0.74,7,6,"m","s"
"!tisonnier!","!tizonje!","NOM","t.i.s.o.nn.i.er","t-t.i-i.s-z.o-o.nn-n.i-j.er-e",0.88,11,9,"m","s"
"!tissage!","!tisaZ!","NOM","t.i.ss.a.ge","t-t.i-i.ss-s.a-a.ge-Z",1.49,9,7,"m","s"
"!tisserand!","!tis°R@!","NOM","t.i.ss.e.r.an.d","t-t.i-i.ss-s.e-°.r-R.an-@.d-#",0.34,11,8,"m","s"
"!tisseur!","!tis9R!","NOM","t.i.ss.eu.r","t-t.i-i.ss-s.eu-9.r-R",0.34,9,7,"m","s"
"!tissu!","!tisy!","NOM","t.i.ss.u","t-t.i-i.ss-s.u-y",25.95,7,6,"m","s"
"!tissutier!","!tisytje!","NOM","t.i.ss.u.t.i.er","t-t.i-i.ss-s.u-y.t-t.i-j.er-e",0.07,11,9,"m","s"
"!titan!","!tit@!","NOM","t.i.t.an","t-t.i-i.t-t.an-@",0.68,7,6,"m","s"
"!titane!","!titan!","NOM","t.i.t.a.n.e","t-t.i-i.t-t.a-a.n-n.e-#",0.2,8,7,"m","s"
"!titi!","!titi!","NOM","t.i.t.i","t-t.i-i.t-t.i-i",6.15,6,6,"m","s"
"!titillement!","!titij°m@!","NOM","t.i.t.ill.e.m.ent","t-t.i-i.t-t.ill-ij.e-°.m-m.ent-@",0.14,13,10,"m","s"
"!titisme!","!titizm!","NOM","t.i.t.i.s.m.e","t-t.i-i.t-t.i-i.s-z.m-m.e-#",0.14,9,8,"m","s"
"!titre!","!titR!","NOM","t.i.t.r.e","t-t.i-i.t-t.r-R.e-#",53.04,7,6,"m","s"
"!titubement!","!tityb°m@!","NOM","t.i.t.u.b.e.m.ent","t-t.i-i.t-t.u-y.b-b.e-°.m-m.ent-@",0.07,12,10,"m","s"
"!to!","!to!","NOM","t.o","t-t.o-o",3.78,4,4,"m","s"
"!toast!","!tost!","NOM","t.oa.s.t","t-t.oa-o.s-s.t-t",1.96,7,6,"m","s"
"!toboggan!","!tobog@!","NOM","t.o.b.o.gg.an","t-t.o-o.b-b.o-o.gg-g.an-@",1.22,10,8,"m","s"
"!toc!","!tOk!","NOM","t.o.c","t-t.o-O.c-k",3.51,5,5,"m","s"
"!tocard!","!tokaR!","NOM","t.o.c.a.r.d","t-t.o-o.c-k.a-a.r-R.d-#",0.74,8,7,"m","s"
"!tocsin!","!tOks5!","NOM","t.o.c.s.in","t-t.o-O.c-k.s-s.in-5",1.28,8,7,"m","s"
"!togolais!","!togolE!","NOM","t.o.g.o.l.ai.s","t-t.o-o.g-g.o-o.l-l.ai-E.s-#",0.14,10,8,"m",""
"!toit!","!twa!","NOM","t.oi.t","t-t.oi-wa.t-#",54.59,6,5,"m","s"
"!tokay!","!tokE!","NOM","t.o.k.ay","t-t.o-o.k-k.ay-E",0.07,7,6,"m","s"
"!tokharien!","!tokaRj5!","NOM","t.o.k.h.a.r.i.en","t-t.o-o.k-k.h-#.a-a.r-R.i-j.en-5",0.07,11,9,"m","s"
"!tolet!","!tolE!","NOM","t.o.l.et","t-t.o-o.l-l.et-E",0.07,7,6,"m","s"
"!tollé!","!tole!","NOM","t.o.ll.é","t-t.o-o.ll-l.é-e",0.47,7,6,"m","s"
"!tolu!","!toly!","NOM","t.o.l.u","t-t.o-o.l-l.u-y",0.14,6,6,"m","s"
"!tom!","!tOm!","NOM","t.o.m","t-t.o-O.m-m",0.14,5,5,"m","s"
"!tomahawk!","!tomaOk!","NOM","t.o.m.a.h.aw.k","t-t.o-o.m-m.a-a.h-#.aw-O.k-k",0.2,10,8,"m","s"
"!tombeau!","!t&bo!","NOM","t.om.b.eau","t-t.om-&.b-b.eau-o",8.92,9,6,"m","s"
"!tombereau!","!t&b°Ro!","NOM","t.om.b.e.r.eau","t-t.om-&.b-b.e-°.r-R.eau-o",1.15,11,8,"m","s"
"!tombeur!","!t&b9R!","NOM","t.om.b.eu.r","t-t.om-&.b-b.eu-9.r-R",0.74,9,7,"m","s"
"!tome!","!tOm!","NOM","t.o.m.e","t-t.o-O.m-m.e-#",4.66,6,5,"m","s"
"!ton!","!t&!","NOM","t.on","t-t.on-&",138.45,5,4,"m","s"
"!tondeur!","!t&d9R!","NOM","t.on.d.eu.r","t-t.on-&.d-d.eu-9.r-R",0.61,9,7,"m","s"
"!tonic!","!tonik!","NOM","t.o.n.i.c","t-t.o-o.n-n.i-i.c-k",0.2,7,7,"m","s"
"!tonique!","!tonik!","NOM","t.o.n.i.qu.e","t-t.o-o.n-n.i-i.qu-k.e-#",0.27,9,7,"m","s"
"!tonkinois!","!t&kinwa!","NOM","t.on.k.i.n.oi.s","t-t.on-&.k-k.i-i.n-n.oi-wa.s-#",0.07,11,9,"m",""
"!tonnage!","!tonaZ!","NOM","t.o.nn.a.ge","t-t.o-o.nn-n.a-a.ge-Z",1.42,9,7,"m","s"
"!tonneau!","!tono!","NOM","t.o.nn.eau","t-t.o-o.nn-n.eau-o",6.89,9,6,"m","s"
"!tonnelet!","!tOn°lE!","NOM","t.o.nn.e.l.et","t-t.o-O.nn-n.e-°.l-l.et-E",1.15,10,8,"m","s"
"!tonnelier!","!ton°lje!","NOM","t.o.nn.e.l.i.er","t-t.o-o.nn-n.e-°.l-l.i-j.er-e",0.47,11,9,"m","s"
"!tonnerre!","!tonER!","NOM","t.o.nn.e.rr.e","t-t.o-o.nn-n.e-E.rr-R.e-#",18.65,10,7,"m","s"
"!tonton!","!t&t&!","NOM","t.on.t.on","t-t.on-&.t-t.on-&",11.89,8,6,"m","s"
"!tonus!","!tonys!","NOM","t.o.n.u.s","t-t.o-o.n-n.u-y.s-s",0.61,7,7,"m",""
"!top!","!tOp!","NOM","t.o.p","t-t.o-O.p-p",2.09,5,5,"m","s"
"!tophus!","!tofys!","NOM","t.o.ph.u.s","t-t.o-o.ph-f.u-y.s-s",0.07,8,7,"m",""
"!topinambour!","!topin@buR!","NOM","t.o.p.i.n.am.b.ou.r","t-t.o-o.p-p.i-i.n-n.am-@.b-b.ou-u.r-R",0.41,13,11,"m","s"
"!topo!","!topo!","NOM","t.o.p.o","t-t.o-o.p-p.o-o",2.36,6,6,"m","s"
"!toquard!","!tokaR!","NOM","t.o.qu.a.r.d","t-t.o-o.qu-k.a-a.r-R.d-#",0.27,9,7,"m","s"
"!torchis!","!tORSi!","NOM","t.o.r.ch.i.s","t-t.o-O.r-R.ch-S.i-i.s-#",2.23,9,7,"m",""
"!torchon!","!tORS&!","NOM","t.o.r.ch.on","t-t.o-O.r-R.ch-S.on-&",7.23,9,7,"m","s"
"!tordion!","!tORdj&!","NOM","t.o.r.d.i.on","t-t.o-O.r-R.d-d.i-j.on-&",0.07,9,8,"m","s"
"!torero!","!toReRo!","NOM","t.o.r.e.r.o","t-t.o-o.r-R.e-e.r-R.o-o",1.35,8,8,"m","s"
"!toril!","!toRil!","NOM","t.o.r.i.l","t-t.o-o.r-R.i-i.l-l",0.41,7,7,"m","s"
"!toro!","!tORo!","NOM","t.o.r.o","t-t.o-O.r-R.o-o",0.74,6,6,"m","s"
"!torpillage!","!tORpijaZ!","NOM","t.o.r.p.ill.a.ge","t-t.o-O.r-R.p-p.ill-ij.a-a.ge-Z",0.14,12,10,"m","s"
"!torpilleur!","!tORpij9R!","NOM","t.o.r.p.ill.eu.r","t-t.o-O.r-R.p-p.ill-ij.eu-9.r-R",0.68,12,10,"m","s"
"!torrent!","!toR@!","NOM","t.o.rr.ent","t-t.o-o.rr-R.ent-@",11.96,9,6,"m","s"
"!torse!","!tORs!","NOM","t.o.r.s.e","t-t.o-O.r-R.s-s.e-#",19.39,7,6,"m","s"
"!tort!","!tOR!","NOM","t.o.r.t","t-t.o-O.r-R.t-#",51.55,6,5,"m","s"
"!torticolis!","!tORtikoli!","NOM","t.o.r.t.i.c.o.l.i.s","t-t.o-O.r-R.t-t.i-i.c-k.o-o.l-l.i-i.s-#",0.74,12,11,"m",""
"!tortil!","!tORtil!","NOM","t.o.r.t.i.l","t-t.o-O.r-R.t-t.i-i.l-l",0.07,8,8,"m","s"
"!tortillard!","!tORtijaR!","NOM","t.o.r.t.ill.a.r.d","t-t.o-O.r-R.t-t.ill-ij.a-a.r-R.d-#",1.62,12,10,"m","s"
"!tortillon!","!tORtij&!","NOM","t.o.r.t.ill.on","t-t.o-O.r-R.t-t.ill-ij.on-&",0.81,11,9,"m","s"
"!toréador!","!toReadOR!","NOM","t.o.r.é.a.d.o.r","t-t.o-o.r-R.é-e.a-a.d-d.o-O.r-R",0.47,10,10,"m","s"
"!toscan!","!tOsk@!","NOM","t.o.s.c.an","t-t.o-O.s-s.c-k.an-@",0.2,8,7,"m","s"
"!toss!","!tOs!","NOM","t.o.ss","t-t.o-O.ss-s",0.07,6,5,"m",""
"!total!","!total!","NOM","t.o.t.a.l","t-t.o-o.t-t.a-a.l-l",9.53,7,7,"m","s"
"!totalitarisme!","!totalitaRizm!","NOM","t.o.t.a.l.i.t.a.r.i.s.m.e","t-t.o-o.t-t.a-a.l-l.i-i.t-t.a-a.r-R.i-i.s-z.m-m.e-#",0.88,15,14,"m","s"
"!totem!","!totEm!","NOM","t.o.t.e.m","t-t.o-o.t-t.e-E.m-m",0.81,7,7,"m","s"
"!toton!","!tot&!","NOM","t.o.t.on","t-t.o-o.t-t.on-&",0.27,7,6,"m","s"
"!toubab!","!tubab!","NOM","t.ou.b.a.b","t-t.ou-u.b-b.a-a.b-b",0.54,8,7,"m","s"
"!toubib!","!tubib!","NOM","t.ou.b.i.b","t-t.ou-u.b-b.i-i.b-b",11.35,8,7,"m","s"
"!toucan!","!tuk@!","NOM","t.ou.c.an","t-t.ou-u.c-k.an-@",0.14,8,6,"m","s"
"!toucher!","!tuSe!","NOM","t.ou.ch.er","t-t.ou-u.ch-S.er-e",9.93,9,6,"m","s"
"!touchotter!","!tuSOte!","NOM","t.ou.ch.o.tt.er","t-t.ou-u.ch-S.o-O.tt-t.er-e",0.07,12,8,"m","s"
"!toulonnais!","!tulonE!","NOM","t.ou.l.o.nn.ai.s","t-t.ou-u.l-l.o-o.nn-n.ai-E.s-#",0.41,12,8,"m",""
"!toulousain!","!tuluz5!","NOM","t.ou.l.ou.s.ain","t-t.ou-u.l-l.ou-u.s-z.ain-5",1.01,12,8,"m","s"
"!toupet!","!tupE!","NOM","t.ou.p.et","t-t.ou-u.p-p.et-E",2.23,8,6,"m","s"
"!toupilleur!","!tupij9R!","NOM","t.ou.p.ill.eu.r","t-t.ou-u.p-p.ill-ij.eu-9.r-R",0.07,12,9,"m","s"
"!tourbillon!","!tuRbij&!","NOM","t.ou.r.b.ill.on","t-t.ou-u.r-R.b-b.ill-ij.on-&",11.01,12,9,"m","s"
"!tourbillonnement!","!tuRbijOn°m@!","NOM","t.ou.r.b.ill.o.nn.e.m.ent","t-t.ou-u.r-R.b-b.ill-ij.o-O.nn-n.e-°.m-m.ent-@",0.14,18,13,"m","s"
"!touret!","!tuRE!","NOM","t.ou.r.et","t-t.ou-u.r-R.et-E",0.07,8,6,"m","s"
"!tourillon!","!tuRij&!","NOM","t.ou.r.ill.on","t-t.ou-u.r-R.ill-ij.on-&",0.07,11,8,"m","s"
"!tourisme!","!tuRizm!","NOM","t.ou.r.i.s.m.e","t-t.ou-u.r-R.i-i.s-z.m-m.e-#",4.66,10,8,"m","s"
"!tourlourou!","!tuRluRu!","NOM","t.ou.r.l.ou.r.ou","t-t.ou-u.r-R.l-l.ou-u.r-R.ou-u",0.07,12,9,"m","s"
"!tourment!","!tuRm@!","NOM","t.ou.r.m.ent","t-t.ou-u.r-R.m-m.ent-@",5.41,10,7,"m","s"
"!tourmenteur!","!tuRm@t9R!","NOM","t.ou.r.m.en.t.eu.r","t-t.ou-u.r-R.m-m.en-@.t-t.eu-9.r-R",0.14,13,10,"m","s"
"!tournage!","!tuRnaZ!","NOM","t.ou.r.n.a.ge","t-t.ou-u.r-R.n-n.a-a.ge-Z",2.36,10,8,"m","s"
"!tournant!","!tuRn@!","NOM","t.ou.r.n.ant","t-t.ou-u.r-R.n-n.ant-@",18.31,10,7,"m","s"
"!tournebroche!","!tuRn°bROS!","NOM","t.ou.r.n.e.b.r.o.ch.e","t-t.ou-u.r-R.n-n.e-°.b-b.r-R.o-O.ch-S.e-#",0.07,14,11,"m","s"
"!tournedos!","!tuRn°do!","NOM","t.ou.r.n.e.d.o.s","t-t.ou-u.r-R.n-n.e-°.d-d.o-o.s-#",0.2,11,9,"m",""
"!tournemain!","!tuRn°m5!","NOM","t.ou.r.n.e.m.ain","t-t.ou-u.r-R.n-n.e-°.m-m.ain-5",0.74,12,9,"m","s"
"!tournesol!","!tuRn°sOl!","NOM","t.ou.r.n.e.s.o.l","t-t.ou-u.r-R.n-n.e-°.s-s.o-O.l-l",0.61,11,10,"m","s"
"!tourneur!","!tuRn9R!","NOM","t.ou.r.n.eu.r","t-t.ou-u.r-R.n-n.eu-9.r-R",0.61,10,8,"m","s"
"!tournevis!","!tuRn°vis!","NOM","t.ou.r.n.e.v.i.s","t-t.ou-u.r-R.n-n.e-°.v-v.i-i.s-s",3.24,11,10,"m",""
"!tourniquet!","!tuRnikE!","NOM","t.ou.r.n.i.qu.et","t-t.ou-u.r-R.n-n.i-i.qu-k.et-E",2.3,12,9,"m","s"
"!tournis!","!tuRni!","NOM","t.ou.r.n.i.s","t-t.ou-u.r-R.n-n.i-i.s-#",1.62,9,7,"m",""
"!tournoi!","!tuRnwa!","NOM","t.ou.r.n.oi","t-t.ou-u.r-R.n-n.oi-wa",2.16,9,8,"m","s"
"!tournoiement!","!tuRnwam@!","NOM","t.ou.r.n.oi.e.m.ent","t-t.ou-u.r-R.n-n.oi-wa.e-#.m-m.ent-@",1.15,14,10,"m","s"
"!tourteau!","!tuRto!","NOM","t.ou.r.t.eau","t-t.ou-u.r-R.t-t.eau-o",0.27,10,7,"m","s"
"!toussotement!","!tusOt°m@!","NOM","t.ou.ss.o.t.e.m.ent","t-t.ou-u.ss-s.o-O.t-t.e-°.m-m.ent-@",0.41,14,10,"m","s"
"!tout!","!tu!","NOM","t.ou.t","t-t.ou-u.t-#",281.01,6,4,"m","s"
"!toutim!","!tutim!","NOM","t.ou.t.i.m","t-t.ou-u.t-t.i-i.m-m",0.88,8,7,"m","s"
"!toutime!","!tutim!","NOM","t.ou.t.i.m.e","t-t.ou-u.t-t.i-i.m-m.e-#",0.74,9,7,"m","s"
"!toutou!","!tutu!","NOM","t.ou.t.ou","t-t.ou-u.t-t.ou-u",1.55,8,6,"m","s"
"!trabuco!","!tRabyko!","NOM","t.r.a.b.u.c.o","t-t.r-R.a-a.b-b.u-y.c-k.o-o",0.14,9,9,"m","s"
"!trac!","!tRak!","NOM","t.r.a.c","t-t.r-R.a-a.c-k",8.24,6,6,"m","s"
"!tracas!","!tRaka!","NOM","t.r.a.c.a.s","t-t.r-R.a-a.c-k.a-a.s-#",4.46,8,7,"m",""
"!tracassin!","!tRakas5!","NOM","t.r.a.c.a.ss.in","t-t.r-R.a-a.c-k.a-a.ss-s.in-5",0.27,11,9,"m","s"
"!trachome!","!tRakom!","NOM","t.r.a.ch.o.m.e","t-t.r-R.a-a.ch-k.o-o.m-m.e-#",0.07,10,8,"m","s"
"!tract!","!tRakt!","NOM","t.r.a.c.t","t-t.r-R.a-a.c-k.t-t",2.5,7,7,"m","s"
"!tracteur!","!tRakt9R!","NOM","t.r.a.c.t.eu.r","t-t.r-R.a-a.c-k.t-t.eu-9.r-R",5.27,10,9,"m","s"
"!tractus!","!tRaktys!","NOM","t.r.a.c.t.u.s","t-t.r-R.a-a.c-k.t-t.u-y.s-s",0.2,9,9,"m",""
"!tracé!","!tRase!","NOM","t.r.a.c.é","t-t.r-R.a-a.c-s.é-e",4.26,7,7,"m","s"
