"word","pron","lemme","freq","islem","len","phlen","voisorth","voisphon","syll","nbsyll","Moy_Consistance_GP","Min_Consistance_GP","Nb_Irregular_GP","Pos_Irregular_GP","Moy_Consistance_PG","Min_Consistance_PG","Nb_Irregular_PG","Pos_Irregular_PG","Decom_GP"
"!ruiner!","!Ryine!","ruiner",12.09,1,8,7,3,5,"R8i-ne",2,"1","1","0","0","0,77","0,32","1","4","r-R.ui-8i.n-n.er-e"
"!ruineux!","!Ryin2!","ruineux",1.82,1,9,7,0,4,"R8i-n2",2,"0,87","0,43","1","4","0,73","0,02","1","5","r-R.ui-8i.n-n.eu-2.x-#"
"!ruiné!","!Ryine!","ruiné",3.92,1,7,7,2,5,"R8i-ne",2,"1","1","0","0","0,8","0,42","0","0","r-R.ui-8i.n-n.é-e"
"!ruisseau!","!Ryiso!","ruisseau",24.59,1,10,7,1,2,"R8i-so",2,"1","1","0","0","0,62","0,22","2","3","r-R.ui-8i.ss-s.eau-o"
"!ruisselant!","!Ryis°l@!","ruisselant",6.82,1,12,9,1,3,"R8i-s°-l@",3,"0,92","0,53","0","0","0,8","0,27","1","3","r-R.ui-8i.ss-s.e-°.l-l.ant-@"
"!ruisseler!","!Ryis°le!","ruisseler",19.12,1,11,9,1,3,"R8i-s°-le",3,"0,92","0,53","0","0","0,75","0,27","2","3","r-R.ui-8i.ss-s.e-°.l-l.er-e"
"!ruisselet!","!Ryis°lE!","ruisselet",1.01,1,11,9,2,3,"R8i-s°-lE",3,"0,92","0,53","0","0","0,7","0,02","2","3","r-R.ui-8i.ss-s.e-°.l-l.et-E"
"!ruissellement!","!RyisEl°m@!","ruissellement",4.53,1,15,11,0,0,"R8i-sE-l°-m@",4,"0,77","0,34","2","4","0,65","0,09","3","3","r-R.ui-8i.ss-s.e-E.ll-l.e-°.m-m.ent-@"
"!rumeur!","!Rym9R!","rumeur",37.97,1,8,7,5,4,"Ry-m9R",2,"0,89","0,57","0","0","0,96","0,87","0","0","r-R.u-y.m-m.eu-9.r-R"
"!ruminant!","!Rymin@!","ruminant",1.08,1,10,8,2,3,"Ry-mi-n@",3,"0,94","0,75","0","0","0,88","0,64","0","0","r-R.u-y.m-m.i-i.n-n.ant-@"
"!rumination!","!Ryminasj&!","rumination",2.16,1,12,11,0,0,"Ry-mi-na-sj§",4,"0,77","0,07","2","7","0,76","0,1","2","7","r-R.u-y.m-m.i-i.n-n.a-a.t-s.i-j.on-§"
"!ruminer!","!Rymine!","ruminer",8.85,1,9,8,0,3,"Ry-mi-ne",3,"0,94","0,75","0","0","0,82","0,32","1","6","r-R.u-y.m-m.i-i.n-n.er-e"
"!rupin!","!Ryp5!","rupin",1.28,1,7,6,3,4,"Ry-p5",2,"0,97","0,89","0","0","0,81","0,37","1","4","r-R.u-y.p-p.in-5"
"!rupin!","!Ryp5!","rupin",1.69,1,7,6,3,4,"Ry-p5",2,"0,97","0,89","0","0","0,81","0,37","1","4","r-R.u-y.p-p.in-5"
"!rupture!","!RyptyR!","rupture",21.49,1,9,8,0,1,"Ryp-tyR",2,"0,96","0,89","0","0","0,88","0,4","0","0","r-R.u-y.p-p.t-t.u-y.r-R.e-#"
"!rural!","!RyRal!","rural",3.51,1,7,7,1,2,"Ry-Ral",2,"0,97","0,89","0","0","0,98","0,97","0","0","r-R.u-y.r-R.a-a.l-l"
"!ruse!","!Ryz!","ruse",19.93,1,6,5,12,13,"Ryz",1,"0,85","0,51","0","0","0,84","0,4","0","0","r-R.u-y.s-z.e-#"
"!ruser!","!Ryze!","ruser",4.66,1,7,6,6,9,"Ry-ze",2,"0,85","0,51","0","0","0,82","0,32","1","4","r-R.u-y.s-z.er-e"
"!russe!","!Rys!","russe",48.51,1,7,5,11,21,"Rys",1,"0,97","0,89","0","0","0,66","0,27","1","3","r-R.u-y.ss-s.e-#"
"!russe!","!Rys!","russe",40.27,1,7,5,11,21,"Rys",1,"0,97","0,89","0","0","0,66","0,27","1","3","r-R.u-y.ss-s.e-#"
"!rusticité!","!Rystisite!","rusticité",1.08,1,11,11,0,0,"Rys-ti-si-te",4,"0,79","0,35","2","3","0,75","0,21","1","6","r-R.u-y.s-s.t-t.i-i.c-s.i-i.t-t.é-e"
"!rustine!","!Rystin!","rustine",1.69,1,9,8,0,1,"Rys-tin",2,"0,86","0,49","1","3","0,77","0,38","0","0","r-R.u-y.s-s.t-t.i-i.n-n.e-#"
"!rustique!","!Rystik!","rustique",6.22,1,10,8,0,1,"Rys-tik",2,"0,86","0,49","1","3","0,71","0,3","1","6","r-R.u-y.s-s.t-t.i-i.qu-k.e-#"
"!rustre!","!RystR!","rustre",1.28,1,8,7,2,3,"RystR",1,"0,88","0,49","1","3","0,78","0,38","0","0","r-R.u-y.s-s.t-t.r-R.e-#"
"!rusé!","!Ryze!","rusé",4.8,1,6,6,6,9,"Ry-ze",2,"0,85","0,51","0","0","0,84","0,42","0","0","r-R.u-y.s-z.é-e"
"!rusé!","!Ryze!","rusé",1.69,1,6,6,6,9,"Ry-ze",2,"0,85","0,51","0","0","0,84","0,42","0","0","r-R.u-y.s-z.é-e"
"!rut!","!Ryt!","rut",2.09,1,5,5,20,21,"Ryt",1,"0,69","0,18","1","3","0,96","0,91","0","0","r-R.u-y.t-t"
"!rutabaga!","!Rytabaga!","rutabaga",1.49,1,10,10,0,0,"Ry-ta-ba-ga",4,"0,91","0,52","0","0","0,92","0,75","0","0","r-R.u-y.t-t.a-a.b-b.a-a.g-g.a-a"
"!rutilant!","!Rytil@!","rutilant",3.11,1,10,8,3,3,"Ry-ti-l@",3,"0,93","0,75","0","0","0,9","0,64","0","0","r-R.u-y.t-t.i-i.l-l.ant-@"
"!rutiler!","!Rytile!","rutiler",1.76,1,9,8,1,3,"Ry-ti-le",3,"0,93","0,75","0","0","0,85","0,32","1","6","r-R.u-y.t-t.i-i.l-l.er-e"
"!ruée!","!Rye!","ruée",4.73,1,6,5,10,12,"R8e",1,"0,77","0,08","1","2","0,83","0,4","0","0","r-R.u-8.é-e.e-#"
"!rythme!","!Ritm!","rythme",45.95,1,8,6,1,0,"Ritm",1,"0,95","0,78","0","0","0,47","0,02","2","2","r-R.y-i.th-t.m-m.e-#"
"!rythmer!","!Ritme!","rythmer",6.76,1,9,7,1,2,"Rit-me",2,"0,95","0,78","0","0","0,46","0,02","3","2","r-R.y-i.th-t.m-m.er-e"
"!rythmique!","!Ritmik!","rythmique",1.15,1,11,8,0,0,"Rit-mik",2,"0,93","0,75","0","0","0,52","0,02","3","2","r-R.y-i.th-t.m-m.i-i.qu-k.e-#"
"!rythmé!","!Ritme!","rythmé",1.96,1,8,7,1,2,"Rit-me",2,"0,95","0,78","0","0","0,48","0,02","2","2","r-R.y-i.th-t.m-m.é-e"
"!râble!","!Rabl!","râble",1.96,1,7,6,3,16,"Rabl",1,"0,99","0,96","0","0","0,67","0,03","1","2","r-R.â-a.b-b.l-l.e-#"
"!râblé!","!Rable!","râblé",1.82,1,7,7,2,6,"Ra-ble",2,"0,99","0,96","0","0","0,67","0,03","1","2","r-R.â-a.b-b.l-l.é-e"
"!râle!","!Ral!","râle",9.46,1,6,5,7,29,"Ral",1,"1","1","0","0","0,58","0,03","1","2","r-R.â-a.l-l.e-#"
"!râler!","!Rale!","râler",10.41,1,7,6,3,23,"Ra-le",2,"1","1","0","0","0,57","0,03","2","2","r-R.â-a.l-l.er-e"
"!râpe!","!Rap!","râpe",1.55,1,6,5,4,31,"Rap",1,"1","0,99","0","0","0,57","0,03","1","2","r-R.â-a.p-p.e-#"
"!râper!","!Rape!","râper",4.46,1,7,6,3,28,"Ra-pe",2,"1","0,99","0","0","0,56","0,03","2","2","r-R.â-a.p-p.er-e"
"!râpeux!","!Rap2!","râpeux",3.85,1,8,6,1,6,"Ra-p2",2,"0,87","0,43","1","4","0,56","0,02","2","2","r-R.â-a.p-p.eu-2.x-#"
"!râpé!","!Rape!","râpé",3.51,1,6,6,4,28,"Ra-pe",2,"1","0,99","0","0","0,58","0,03","1","2","r-R.â-a.p-p.é-e"
"!râteau!","!Rato!","râteau",2.5,1,8,6,1,16,"Ra-to",2,"0,98","0,93","0","0","0,54","0,03","2","2","r-R.â-a.t-t.eau-o"
"!râtelier!","!Rat°lje!","râtelier",2.77,1,10,9,0,3,"Ra-t°-lje",3,"0,81","0,24","1","6","0,71","0,03","2","2","r-R.â-a.t-t.e-°.l-l.i-j.er-e"
"!règle!","!REgl!","règle",49.93,1,7,6,1,1,"REgl",1,"0,9","0,52","0","0","0,65","0,16","1","2","r-R.è-E.g-g.l-l.e-#"
"!règlement!","!REgl°m@!","règlement",17.16,1,11,9,0,0,"RE-gl°-m@",3,"0,77","0,34","1","7","0,73","0,16","2","2","r-R.è-E.g-g.l-l.e-°.m-m.ent-@"
"!règne!","!REN!","règne",13.58,1,7,5,2,16,"REN",1,"1","1","0","0","0,64","0,16","1","2","r-R.è-E.gn-N.e-#"
"!réaction!","!Reaksj&!","réaction",30.68,1,10,9,0,0,"Re-ak-sj§",3,"0,71","0,07","2","5","0,68","0,1","2","5","r-R.é-e.a-a.c-k.t-s.i-j.on-§"
"!réactionnaire!","!ReaksjonER!","réactionnaire",2.43,1,15,12,0,1,"Re-ak-sjo-nER",4,"0,78","0,07","2","5","0,64","0,1","3","5","r-R.é-e.a-a.c-k.t-s.i-j.o-o.nn-n.ai-E.r-R.e-#"
"!réagir!","!ReaZiR!","réagir",23.45,1,8,8,2,1,"Re-a-ZiR",3,"0,87","0,47","1","4","0,92","0,7","0","0","r-R.é-e.a-a.g-Z.i-i.r-R"
"!réajuster!","!ReaZyste!","réajuster",1.22,1,11,10,0,3,"Re-a-Zys-te",4,"0,91","0,49","1","6","0,71","0,16","2","4","r-R.é-e.a-a.j-Z.u-y.s-s.t-t.er-e"
"!réalisateur!","!Realizat9R!","réalisateur",1.08,1,13,12,0,0,"Re-a-li-za-t9R",5,"0,87","0,51","0","0","0,95","0,87","0","0","r-R.é-e.a-a.l-l.i-i.s-z.a-a.t-t.eu-9.r-R"
"!réalisation!","!Realizasj&!","réalisation",4.19,1,13,12,0,0,"Re-a-li-za-sj§",5,"0,75","0,07","2","8","0,8","0,1","2","8","r-R.é-e.a-a.l-l.i-i.s-z.a-a.t-s.i-j.on-§"
"!réaliser!","!Realize!","réaliser",35.95,1,10,9,2,8,"Re-a-li-ze",4,"0,89","0,51","0","0","0,86","0,32","1","7","r-R.é-e.a-a.l-l.i-i.s-z.er-e"
"!réalisme!","!Realizm!","réalisme",5.41,1,10,9,2,5,"Re-a-lizm",3,"0,9","0,51","0","0","0,88","0,4","0","0","r-R.é-e.a-a.l-l.i-i.s-z.m-m.e-#"
"!réaliste!","!Realist!","réaliste",5.81,1,10,9,2,0,"Re-a-list",3,"0,89","0,49","1","6","0,81","0,38","0","0","r-R.é-e.a-a.l-l.i-i.s-s.t-t.e-#"
"!réalisé!","!Realize!","réalisé",1.15,1,9,9,3,8,"Re-a-li-ze",4,"0,89","0,51","0","0","0,88","0,42","0","0","r-R.é-e.a-a.l-l.i-i.s-z.é-e"
"!réalité!","!Realite!","réalité",82.77,1,9,9,1,2,"Re-a-li-te",4,"0,95","0,75","0","0","0,87","0,42","0","0","r-R.é-e.a-a.l-l.i-i.t-t.é-e"
"!réanimation!","!Reanimasj&!","réanimation",1.35,1,13,12,0,0,"Re-a-ni-ma-sj§",5,"0,8","0,07","2","8","0,78","0,1","2","8","r-R.é-e.a-a.n-n.i-i.m-m.a-a.t-s.i-j.on-§"
"!réapparaître!","!ReapaREtR!","réapparaître",12.23,1,14,11,1,0,"Re-a-pa-REtR",4,"0,97","0,81","0","0","0,72","0,01","2","4","r-R.é-e.a-a.pp-p.a-a.r-R.aî-E.t-t.r-R.e-#"
"!réapparition!","!ReapaRisj&!","réapparition",1.69,1,14,12,0,0,"Re-a-pa-Ri-sj§",5,"0,8","0,07","2","8","0,72","0,1","3","4","r-R.é-e.a-a.pp-p.a-a.r-R.i-i.t-s.i-j.on-§"
"!réapprendre!","!ReapR@dR!","réapprendre",1.89,1,13,10,0,0,"Re-a-pR@dR",3,"0,99","0,9","0","0","0,75","0,1","2","4","r-R.é-e.a-a.pp-p.r-R.en-@.d-d.r-R.e-#"
"!rébarbatif!","!RebaRbatif!","rébarbatif",1.35,1,12,12,0,1,"Re-baR-ba-tif",4,"0,96","0,75","0","0","0,96","0,91","0","0","r-R.é-e.b-b.a-a.r-R.b-b.a-a.t-t.i-i.f-f"
"!rébellion!","!Rebelj&!","rébellion",3.85,1,11,9,0,0,"Re-be-lj§",3,"0,73","0,04","2","4","0,6","0,04","3","4","r-R.é-e.b-b.e-e.ll-l.i-j.on-§"
"!rébus!","!Rebys!","rébus",1.28,1,7,7,2,1,"Re-bys",2,"0,77","0,03","1","5","0,95","0,87","0","0","r-R.é-e.b-b.u-y.s-s"
"!récalcitrant!","!RekalsitR@!","récalcitrant",1.08,1,14,12,0,0,"Re-kal-si-tR@",4,"0,87","0,35","1","6","0,81","0,21","1","6","r-R.é-e.c-k.a-a.l-l.c-s.i-i.t-t.r-R.ant-@"
"!récapituler!","!Rekapityle!","récapituler",1.62,1,13,12,1,4,"Re-ka-pi-ty-le",5,"0,92","0,64","0","0","0,84","0,32","1","10","r-R.é-e.c-k.a-a.p-p.i-i.t-t.u-y.l-l.er-e"
"!récemment!","!Resam@!","récemment",15.07,1,11,8,1,1,"Re-sa-m@",3,"0,61","0","3","3","0,42","0","4","3","r-R.é-e.c-s.e-a.mm-m.ent-@"
"!récent!","!Res@!","récent",23.45,1,8,6,2,10,"Re-s@",2,"0,67","0,34","2","3","0,62","0,21","2","3","r-R.é-e.c-s.ent-@"
"!récepteur!","!ResEpt9R!","récepteur",3.58,1,11,10,0,0,"Re-sEp-t9R",3,"0,78","0,35","2","3","0,8","0,21","1","3","r-R.é-e.c-s.e-E.p-p.t-t.eu-9.r-R"
"!réception!","!ResEpsj&!","réception",16.82,1,11,10,1,1,"Re-sEp-sj§",3,"0,63","0,07","4","3","0,61","0,1","3","3","r-R.é-e.c-s.e-E.p-p.t-s.i-j.on-§"
"!réceptionniste!","!ResEpsjonist!","réceptionniste",1.96,1,16,14,0,0,"Re-sEp-sjo-nist",4,"0,68","0,07","5","3","0,64","0,1","3","3","r-R.é-e.c-s.e-E.p-p.t-s.i-j.o-o.nn-n.i-i.s-s.t-t.e-#"
"!réchapper!","!ReSape!","réchapper",1.55,1,11,8,2,3,"Re-Sa-pe",3,"0,99","0,93","0","0","0,72","0,1","2","5","r-R.é-e.ch-S.a-a.pp-p.er-e"
"!réchaud!","!ReSo!","réchaud",6.82,1,9,6,0,3,"Re-So",2,"0,96","0,87","0","0","0,6","0,01","2","4","r-R.é-e.ch-S.au-o.d-#"
"!réchauffer!","!ReSofe!","réchauffer",22.16,1,12,8,1,4,"Re-So-fe",3,"0,99","0,93","0","0","0,59","0,09","3","4","r-R.é-e.ch-S.au-o.ff-f.er-e"
"!réchauffé!","!ReSofe!","réchauffé",1.15,1,11,8,2,4,"Re-So-fe",3,"0,99","0,93","0","0","0,61","0,09","2","4","r-R.é-e.ch-S.au-o.ff-f.é-e"
"!récif!","!Resif!","récif",2.03,1,7,7,2,2,"Re-sif",2,"0,82","0,35","1","3","0,81","0,21","1","3","r-R.é-e.c-s.i-i.f-f"
"!récipient!","!Resipj@!","récipient",4.12,1,11,9,0,0,"Re-si-pj@",3,"0,66","0,24","3","3","0,73","0,21","2","3","r-R.é-e.c-s.i-i.p-p.i-j.ent-@"
"!réciprocité!","!ResipRosite!","réciprocité",1.55,1,13,13,0,0,"Re-si-pRo-si-te",5,"0,8","0,35","2","3","0,75","0,21","2","3","r-R.é-e.c-s.i-i.p-p.r-R.o-o.c-s.i-i.t-t.é-e"
"!réciproque!","!ResipROk!","réciproque",8.24,1,12,10,0,0,"Re-si-pROk",3,"0,82","0,3","2","3","0,73","0,21","2","3","r-R.é-e.c-s.i-i.p-p.r-R.o-O.qu-k.e-#"
"!réciproquement!","!ResipROk°m@!","réciproquement",3.45,1,16,13,0,0,"Re-si-pRO-k°-m@",5,"0,75","0,3","3","3","0,77","0,21","3","3","r-R.é-e.c-s.i-i.p-p.r-R.o-O.qu-k.e-°.m-m.ent-@"
"!récit!","!Resi!","récit",56.15,1,7,6,4,9,"Re-si",2,"0,78","0,35","1","3","0,62","0,01","2","3","r-R.é-e.c-s.i-i.t-#"
"!récital!","!Resital!","récital",1.89,1,9,9,1,2,"Re-si-tal",3,"0,85","0,35","1","3","0,85","0,21","1","3","r-R.é-e.c-s.i-i.t-t.a-a.l-l"
"!récitant!","!Resit@!","récitant",1.28,1,10,8,2,4,"Re-si-t@",3,"0,84","0,35","1","3","0,77","0,21","1","3","r-R.é-e.c-s.i-i.t-t.ant-@"
"!récitation!","!Resitasj&!","récitation",2.91,1,12,11,0,0,"Re-si-ta-sj§",4,"0,7","0,07","3","3","0,69","0,1","3","3","r-R.é-e.c-s.i-i.t-t.a-a.t-s.i-j.on-§"
"!réciter!","!Resite!","réciter",28.51,1,9,8,2,6,"Re-si-te",3,"0,84","0,35","1","3","0,72","0,21","2","3","r-R.é-e.c-s.i-i.t-t.er-e"
"!réclamation!","!Reklamasj&!","réclamation",1.42,1,13,12,1,1,"Re-kla-ma-sj§",4,"0,79","0,07","2","8","0,76","0,1","2","8","r-R.é-e.c-k.l-l.a-a.m-m.a-a.t-s.i-j.on-§"
"!réclame!","!Reklam!","réclame",6.15,1,9,8,3,1,"Re-klam",2,"0,95","0,64","0","0","0,82","0,4","0","0","r-R.é-e.c-k.l-l.a-a.m-m.e-#"
"!réclamer!","!Reklame!","réclamer",49.26,1,10,9,3,5,"Re-kla-me",3,"0,95","0,64","0","0","0,81","0,32","1","7","r-R.é-e.c-k.l-l.a-a.m-m.er-e"
"!réclusion!","!Reklyzj&!","réclusion",3.04,1,11,10,0,0,"Re-kly-zj§",3,"0,78","0,24","1","7","0,82","0,35","1","8","r-R.é-e.c-k.l-l.u-y.s-z.i-j.on-§"
"!récolte!","!RekOlt!","récolte",8.99,1,9,8,3,1,"Re-kOlt",2,"0,84","0,3","1","4","0,82","0,4","0","0","r-R.é-e.c-k.o-O.l-l.t-t.e-#"
"!récolter!","!RekOlte!","récolter",7.36,1,10,9,3,5,"Re-kOl-te",3,"0,84","0,3","1","4","0,81","0,32","1","7","r-R.é-e.c-k.o-O.l-l.t-t.er-e"
"!récompense!","!Rek&p@s!","récompense",9.73,1,12,9,2,0,"Re-k§-p@s",3,"0,88","0,49","1","7","0,6","0,19","2","4","r-R.é-e.c-k.om-§.p-p.en-@.s-s.e-#"
"!récompenser!","!Rek&p@se!","récompenser",8.38,1,13,10,3,5,"Re-k§-p@-se",4,"0,88","0,49","1","7","0,59","0,19","3","4","r-R.é-e.c-k.om-§.p-p.en-@.s-s.er-e"
"!réconciliation!","!Rek&siljasj&!","réconciliation",5.47,1,16,14,0,0,"Re-k§-si-lja-sj§",5,"0,69","0,07","4","5","0,7","0,1","3","5","r-R.é-e.c-k.on-§.c-s.i-i.l-l.i-j.a-a.t-s.i-j.on-§"
"!réconcilier!","!Rek&silje!","réconcilier",10.61,1,13,11,1,4,"Re-k§-si-lje",4,"0,77","0,24","2","5","0,73","0,21","2","5","r-R.é-e.c-k.on-§.c-s.i-i.l-l.i-j.er-e"
"!réconfort!","!Rek&fOR!","réconfort",6.42,1,11,9,0,0,"Re-k§-fOR",3,"0,84","0,3","1","6","0,74","0,01","1","8","r-R.é-e.c-k.on-§.f-f.o-O.r-R.t-#"
"!réconfortant!","!Rek&fORt@!","réconfortant",6.08,1,14,11,2,3,"Re-k§-fOR-t@",4,"0,87","0,3","1","6","0,83","0,6","0","0","r-R.é-e.c-k.on-§.f-f.o-O.r-R.t-t.ant-@"
"!réconforter!","!Rek&fORte!","réconforter",9.19,1,13,11,1,3,"Re-k§-fOR-te",4,"0,87","0,3","1","6","0,79","0,32","1","9","r-R.é-e.c-k.on-§.f-f.o-O.r-R.t-t.er-e"
"!récrier!","!RekRie!","récrier",2.91,1,9,8,2,5,"Re-kRi-e",3,"0,9","0,64","0","0","0,79","0,32","1","6","r-R.é-e.c-k.r-R.i-i.er-e"
"!récrimination!","!RekRiminasj&!","récrimination",3.11,1,15,14,0,0,"Re-kRi-mi-na-sj§",5,"0,79","0,07","2","10","0,78","0,1","2","10","r-R.é-e.c-k.r-R.i-i.m-m.i-i.n-n.a-a.t-s.i-j.on-§"
"!récré!","!RekRe!","récré",2.7,1,7,7,1,2,"Re-kRe",2,"0,93","0,64","0","0","0,78","0,42","0","0","r-R.é-e.c-k.r-R.é-e"
"!récréation!","!RekReasj&!","récréation",11.28,1,12,11,1,1,"Re-kRe-a-sj§",4,"0,77","0,07","2","7","0,74","0,1","2","7","r-R.é-e.c-k.r-R.é-e.a-a.t-s.i-j.on-§"
"!récupération!","!RekypeRasj&!","récupération",1.89,1,14,13,0,0,"Re-ky-pe-Ra-sj§",5,"0,8","0,07","2","9","0,77","0,1","2","9","r-R.é-e.c-k.u-y.p-p.é-e.r-R.a-a.t-s.i-j.on-§"
"!récupérer!","!RekypeRe!","récupérer",31.82,1,11,10,1,4,"Re-ky-pe-Re",4,"0,94","0,64","0","0","0,82","0,32","1","8","r-R.é-e.c-k.u-y.p-p.é-e.r-R.er-e"
"!récurer!","!RekyRe!","récurer",2.84,1,9,8,1,4,"Re-ky-Re",3,"0,92","0,64","0","0","0,8","0,32","1","6","r-R.é-e.c-k.u-y.r-R.er-e"
"!récuser!","!Rekyze!","récuser",3.04,1,9,8,1,5,"Re-ky-ze",3,"0,84","0,51","0","0","0,8","0,32","1","6","r-R.é-e.c-k.u-y.s-z.er-e"
"!rédacteur!","!Redakt9R!","rédacteur",5.68,1,11,10,1,1,"Re-dak-t9R",3,"0,89","0,57","0","0","0,91","0,6","0","0","r-R.é-e.d-d.a-a.c-k.t-t.eu-9.r-R"
"!rédaction!","!Redaksj&!","rédaction",12.23,1,11,10,1,1,"Re-dak-sj§",3,"0,74","0,07","2","6","0,72","0,1","2","6","r-R.é-e.d-d.a-a.c-k.t-s.i-j.on-§"
"!rédemption!","!Red@psj&!","rédemption",1.35,1,12,10,0,0,"Re-d@p-sj§",3,"0,79","0,07","2","6","0,64","0,05","3","4","r-R.é-e.d-d.em-@.p-p.t-s.i-j.on-§"
"!rédiger!","!RediZe!","rédiger",22.16,1,9,8,3,4,"Re-di-Ze",3,"0,87","0,47","1","5","0,81","0,32","1","6","r-R.é-e.d-d.i-i.g-Z.er-e"
"!réduction!","!Redyksj&!","réduction",3.18,1,11,10,3,3,"Re-dyk-sj§",3,"0,73","0,07","2","6","0,72","0,1","2","6","r-R.é-e.d-d.u-y.c-k.t-s.i-j.on-§"
"!réduire!","!RedyiR!","réduire",50.61,1,9,8,5,4,"Re-d8iR",2,"1","1","0","0","0,88","0,4","0","0","r-R.é-e.d-d.ui-8i.r-R.e-#"
"!réduit!","!Redyi!","réduit",9.73,1,8,7,3,2,"Re-d8i",2,"0,96","0,82","0","0","0,79","0,01","1","5","r-R.é-e.d-d.ui-8i.t-#"
"!réduit!","!Redyi!","réduit",8.99,1,8,7,3,2,"Re-d8i",2,"0,96","0,82","0","0","0,79","0,01","1","5","r-R.é-e.d-d.ui-8i.t-#"
"!réel!","!ReEl!","réel",40.95,1,6,6,2,4,"Re-El",2,"0,84","0,38","1","3","0,88","0,61","0","0","r-R.é-e.e-E.l-l"
"!réel!","!ReEl!","réel",6.62,1,6,6,2,4,"Re-El",2,"0,84","0,38","1","3","0,88","0,61","0","0","r-R.é-e.e-E.l-l"
"!réellement!","!ReEl°m@!","réellement",26.62,1,12,9,0,0,"Re-E-l°-m@",4,"0,73","0,34","2","3","0,7","0,09","2","4","r-R.é-e.e-E.ll-l.e-°.m-m.ent-@"
"!réentendre!","!Re@t@dR!","réentendre",1.01,1,12,9,0,3,"Re-@-t@dR",3,"0,96","0,9","0","0","0,75","0,4","2","3","r-R.é-e.en-@.t-t.en-@.d-d.r-R.e-#"
"!réfection!","!RefEksj&!","réfection",1.96,1,11,10,2,1,"Re-fEk-sj§",3,"0,67","0,07","3","4","0,63","0,1","2","6","r-R.é-e.f-f.e-E.c-k.t-s.i-j.on-§"
"!réfectoire!","!RefEktwaR!","réfectoire",9.66,1,12,11,0,0,"Re-fEk-twaR",3,"0,88","0,38","1","4","0,78","0,4","0","0","r-R.é-e.f-f.e-E.c-k.t-t.oi-wa.r-R.e-#"
"!réflexe!","!ReflEks!","réflexe",2.77,1,9,9,0,0,"Re-flEks",2,"0,87","0,38","1","5","0,76","0,4","0","0","r-R.é-e.f-f.l-l.e-E.x-ks.e-#"
"!réflexe!","!ReflEks!","réflexe",18.85,1,9,9,0,0,"Re-flEks",2,"0,87","0,38","1","5","0,76","0,4","0","0","r-R.é-e.f-f.l-l.e-E.x-ks.e-#"
"!réflexion!","!ReflEksj&!","réflexion",37.03,1,11,11,1,2,"Re-flEk-sj§",3,"0,79","0,24","2","5","0,76","0,35","1","8","r-R.é-e.f-f.l-l.e-E.x-ks.i-j.on-§"
"!réfléchi!","!RefleSi!","réfléchi",6.69,1,10,9,0,0,"Re-fle-Si",3,"0,99","0,93","0","0","0,83","0,44","0","0","r-R.é-e.f-f.l-l.é-e.ch-S.i-i"
"!réfléchir!","!RefleSiR!","réfléchir",89.05,1,11,10,3,1,"Re-fle-SiR",3,"0,96","0,75","0","0","0,91","0,62","0","0","r-R.é-e.f-f.l-l.é-e.ch-S.i-i.r-R"
"!réformateur!","!RefORmat9R!","réformateur",1.49,1,13,12,0,0,"Re-fOR-ma-t9R",4,"0,88","0,3","1","4","0,92","0,62","0","0","r-R.é-e.f-f.o-O.r-R.m-m.a-a.t-t.eu-9.r-R"
"!réforme!","!RefORm!","réforme",11.35,1,9,8,5,3,"Re-fORm",2,"0,9","0,3","1","4","0,83","0,4","0","0","r-R.é-e.f-f.o-O.r-R.m-m.e-#"
"!réformer!","!RefORme!","réformer",2.7,1,10,9,3,4,"Re-fOR-me",3,"0,9","0,3","1","4","0,82","0,32","1","7","r-R.é-e.f-f.o-O.r-R.m-m.er-e"
"!réformé!","!RefORme!","réformé",1.28,1,9,9,4,4,"Re-fOR-me",3,"0,9","0,3","1","4","0,83","0,42","0","0","r-R.é-e.f-f.o-O.r-R.m-m.é-e"
"!réfractaire!","!RefRaktER!","réfractaire",1.89,1,13,11,0,1,"Re-fRak-tER",3,"0,95","0,64","0","0","0,75","0,15","1","8","r-R.é-e.f-f.r-R.a-a.c-k.t-t.ai-E.r-R.e-#"
"!réfractaire!","!RefRaktER!","réfractaire",1.22,1,13,11,0,1,"Re-fRak-tER",3,"0,95","0,64","0","0","0,75","0,15","1","8","r-R.é-e.f-f.r-R.a-a.c-k.t-t.ai-E.r-R.e-#"
"!réfrigérateur!","!RefRiZeRat9R!","réfrigérateur",2.77,1,15,14,0,0,"Re-fRi-Ze-Ra-t9R",5,"0,89","0,47","1","6","0,9","0,62","0","0","r-R.é-e.f-f.r-R.i-i.g-Z.é-e.r-R.a-a.t-t.eu-9.r-R"
"!réfugier!","!RefyZje!","réfugier",25.2,1,10,9,2,4,"Re-fy-Zje",3,"0,8","0,24","2","5","0,77","0,32","1","7","r-R.é-e.f-f.u-y.g-Z.i-j.er-e"
"!réfugié!","!RefyZje!","réfugié",2.36,1,9,9,2,4,"Re-fy-Zje",3,"0,8","0,24","2","5","0,78","0,42","0","0","r-R.é-e.f-f.u-y.g-Z.i-j.é-e"
"!réfugié!","!RefyZje!","réfugié",10.2,1,9,9,2,4,"Re-fy-Zje",3,"0,8","0,24","2","5","0,78","0,42","0","0","r-R.é-e.f-f.u-y.g-Z.i-j.é-e"
