word,pron,phono,segm,pseg,gpmatch
torrent,toR@,to.R@,t.o.rr.en.t,t.o.R.@.#,t-t.o-o.rr-R.en-@.t-#
tort,toR,toR,t.o.r.t,t.o.R.#,t-t.o-o.r-R.t-#
tortiller,toRtije,toR.ti.je,t.o.r.t.ill.er,t.o.R.t.ij.e,t-t.o-o.r-R.t-t.ill-ij.er-e
tortue,toRty,toR.ty,t.o.r.t.u.e,t.o.R.t.y.#,t-t.o-o.r-R.t-t.u-y.e-#
tortue,toRty,toR.ty,t.o.r.t.u.e,t.o.R.t.y.#,t-t.o-o.r-R.t-t.u-y.e-#
tortues,toRty,toR.ty,t.o.r.t.u.e.s,t.o.R.t.y.#.#,t-t.o-o.r-R.t-t.u-y.e-#.s-#
tot,to,to,t.o.t,t.o.#,t-t.o-o.t-#
total,total,to.tal,t.o.t.a.l,t.o.t.a.l,t-t.o-o.t-t.a-a.l-l
totalement,totalm@,to.tal.m@,t.o.t.a.l.e.m.en.t,t.o.t.a.l.#.m.@.#,t-t.o-o.t-t.a-a.l-l.e-#.m-m.en-@.t-#
touchaient,tuSe,tu.Se,t.ou.ch.ai.e.n.t,t.u.S.e.#.#.#,t-t.ou-u.ch-S.ai-e.e-#.n-#.t-#
touche,tuS,tuS,t.ou.ch.e,t.u.S.#,t-t.ou-u.ch-S.e-#
touche,tuS,tuS,t.ou.ch.e,t.u.S.#,t-t.ou-u.ch-S.e-#
touché,tuSe,tu.Se,t.ou.ch.é,t.u.S.e,t-t.ou-u.ch-S.é-e
touché,tuSe,tu.Se,t.ou.ch.é,t.u.S.e,t-t.ou-u.ch-S.é-e
touchent,tuS,tuS,t.ou.ch.e.n.t,t.u.S.#.#.#,t-t.ou-u.ch-S.e-#.n-#.t-#
toucher,tuSe,tu.Se,t.ou.ch.er,t.u.S.e,t-t.ou-u.ch-S.er-e
touffe,tuf,tuf,t.ou.ff.e,t.u.f.#,t-t.ou-u.ff-f.e-#
touffu,tufy,tu.fy,t.ou.ff.u,t.u.f.y,t-t.ou-u.ff-f.u-y
touille,tuj,tuj,t.ou.ill.e,t.u.j.#,t-t.ou-u.ill-j.e-#
toujours,tuZuR,tu.ZuR,t.ou.j.ou.r.s,t.u.Z.u.R.#,t-t.ou-u.j-Z.ou-u.r-R.s-#
toulouse,tuluz,tu.luz,t.ou.l.ou.s.e,t.u.l.u.z.#,t-t.ou-u.l-l.ou-u.s-z.e-#
toupie,tupi,tu.pi,t.ou.p.i.e,t.u.p.i.#,t-t.ou-u.p-p.i-i.e-#
tour,tuR,tuR,t.ou.r,t.u.R,t-t.ou-u.r-R
tourbillon,tuRbij§,tuR.bi.j§,t.ou.r.b.ill.on,t.u.R.b.ij.§,t-t.ou-u.r-R.b-b.ill-ij.on-§
tourisme,tuRism*,tu.Ris.m*,t.ou.r.i.s.m.e,t.u.R.i.s.m.*,t-t.ou-u.r-R.i-i.s-s.m-m.e-*
tourna,tuRna,tuR.na,t.ou.r.n.a,t.u.R.n.a,t-t.ou-u.r-R.n-n.a-a
tournage,tuRnaZ,tuR.naZ,t.ou.r.n.a.g.e,t.u.R.n.a.Z.#,t-t.ou-u.r-R.n-n.a-a.g-Z.e-#
tournaient,tuRne,tuR.ne,t.ou.r.n.ai.e.n.t,t.u.R.n.e.#.#.#,t-t.ou-u.r-R.n-n.ai-e.e-#.n-#.t-#
tournait,tuRne,tuR.ne,t.ou.r.n.ai.t,t.u.R.n.e.#,t-t.ou-u.r-R.n-n.ai-e.t-#
tournant,tuRn@,tuR.n@,t.ou.r.n.an.t,t.u.R.n.@.#,t-t.ou-u.r-R.n-n.an-@.t-#
tourne,tuRn*,tuR.n*,t.ou.r.n.e,t.u.R.n.*,t-t.ou-u.r-R.n-n.e-*
tourné,tuRne,tuR.ne,t.ou.r.n.é,t.u.R.n.e,t-t.ou-u.r-R.n-n.é-e
tournent,tuRn*,tuR.n*,t.ou.r.n.e.n.t,t.u.R.n.*.#.#,t-t.ou-u.r-R.n-n.e-*.n-#.t-#
tourner,tuRne,tuR.ne,t.ou.r.n.er,t.u.R.n.e,t-t.ou-u.r-R.n-n.er-e
tourneras,tuRn*Ra,tuR.n*.Ra,t.ou.r.n.e.r.a.s,t.u.R.n.*.R.a.#,t-t.ou-u.r-R.n-n.e-*.r-R.a-a.s-#
tournesol,tuRn*sol,tuR.n*.sol,t.ou.r.n.e.s.o.l,t.u.R.n.*.s.o.l,t-t.ou-u.r-R.n-n.e-*.s-s.o-o.l-l
tournevis,tuRn*vis,tuR.n*.vis,t.ou.r.n.e.v.i.s,t.u.R.n.*.v.i.s,t-t.ou-u.r-R.n-n.e-*.v-v.i-i.s-s
tours,tuR,tuR,t.ou.r.s,t.u.R.#,t-t.ou-u.r-R.s-#
tours,tuR,tuR,t.ou.r.s,t.u.R.#,t-t.ou-u.r-R.s-#
tourterelle,tuRt*Rel,tuR.t*.Rel,t.ou.r.t.e.r.e.ll.e,t.u.R.t.*.R.e.l.#,t-t.ou-u.r-R.t-t.e-*.r-R.e-e.ll-l.e-#
tous,tu,tu,t.ou.s,t.u.#,t-t.ou-u.s-#
tous,tus,tus,t.ou.s,t.u.s,t-t.ou-u.s-s
toussaint,tus5,tu.s5,t.ou.ss.ain.t,t.u.s.5.#,t-t.ou-u.ss-s.ain-5.t-#
toussaint,tus5,tu.s5,t.ou.ss.ain.t,t.u.s.5.#,t-t.ou-u.ss-s.ain-5.t-#
tousse,tus,tus,t.ou.ss.e,t.u.s.#,t-t.ou-u.ss-s.e-#
toussé,tuse,tu.se,t.ou.ss.é,t.u.s.e,t-t.ou-u.ss-s.é-e
tousser,tuse,tu.se,t.ou.ss.er,t.u.s.e,t-t.ou-u.ss-s.er-e
toussote,tusot,tu.sot,t.ou.ss.o.t.e,t.u.s.o.t.#,t-t.ou-u.ss-s.o-o.t-t.e-#
toussotent,tusot,tu.sot,t.ou.ss.o.t.e.n.t,t.u.s.o.t.#.#.#,t-t.ou-u.ss-s.o-o.t-t.e-#.n-#.t-#
tout,tu,tu,t.ou.t,t.u.#,t-t.ou-u.t-#
tout,tu,tu,t.ou.t,t.u.#,t-t.ou-u.t-#
tout,tu,tu,t.ou.t,t.u.#,t-t.ou-u.t-#
tout,tu,tu,t.ou.t,t.u.#,t-t.ou-u.t-#
toute,tut,tut,t.ou.t.e,t.u.t.#,t-t.ou-u.t-t.e-#
toute,tut,tut,t.ou.t.e,t.u.t.#,t-t.ou-u.t-t.e-#
toutes,tut,tut,t.ou.t.e.s,t.u.t.#.#,t-t.ou-u.t-t.e-#.s-#
toutes,tut,tut,t.ou.t.e.s,t.u.t.#.#,t-t.ou-u.t-t.e-#.s-#
toutou,tutu,tu.tu,t.ou.t.ou,t.u.t.u,t-t.ou-u.t-t.ou-u
toux,tu,tu,t.ou.x,t.u.#,t-t.ou-u.x-#
toxique,toksik,tok.sik,t.o.x.i.qu.e,t.o.ks.i.k.#,t-t.o-o.x-ks.i-i.qu-k.e-#
toxiques,toksik,tok.sik,t.o.x.i.qu.e.s,t.o.ks.i.k.#.#,t-t.o-o.x-ks.i-i.qu-k.e-#.s-#
tracas,tRaka,tRa.ka,t.r.a.c.a.s,t.R.a.k.a.#,t-t.r-R.a-a.c-k.a-a.s-#
trace,tRas,tRas,t.r.a.c.e,t.R.a.s.#,t-t.r-R.a-a.c-s.e-#
trace,tRas,tRas,t.r.a.c.e,t.R.a.s.#,t-t.r-R.a-a.c-s.e-#
tracé,tRase,tRa.se,t.r.a.c.é,t.R.a.s.e,t-t.r-R.a-a.c-s.é-e
tracée,tRase,tRa.se,t.r.a.c.é.e,t.R.a.s.e.#,t-t.r-R.a-a.c-s.é-e.e-#
tracer,tRase,tRa.se,t.r.a.c.er,t.R.a.s.e,t-t.r-R.a-a.c-s.er-e
tracteur,tRakt2R,tRak.t2R,t.r.a.c.t.eu.r,t.R.a.k.t.2.R,t-t.r-R.a-a.c-k.t-t.eu-2.r-R
traditionnelle,tRadisjonel,tRa.di.sjo.nel,t.r.a.d.i.t.i.o.nn.e.ll.e,t.R.a.d.i.s.j.o.n.e.l.#,t-t.r-R.a-a.d-d.i-i.t-s.i-j.o-o.nn-n.e-e.ll-l.e-#
trahison,tRaiz§,tRa.i.z§,t.r.a.h.i.s.on,t.R.a.#.i.z.§,t-t.r-R.a-a.h-#.i-i.s-z.on-§
train,tR5,tR5,t.r.ain,t.R.5,t-t.r-R.ain-5
traîna,tRena,tRe.na,t.r.aî.n.a,t.R.e.n.a,t-t.r-R.aî-e.n-n.a-a
traînante,tRen@t,tRe.n@t,t.r.aî.n.an.t.e,t.R.e.n.@.t.#,t-t.r-R.aî-e.n-n.an-@.t-t.e-#
traîne,tRen,tRen,t.r.aî.n.e,t.R.e.n.#,t-t.r-R.aî-e.n-n.e-#
traîneau,tReno,tRe.no,t.r.aî.n.eau,t.R.e.n.o,t-t.r-R.aî-e.n-n.eau-o
traîneaux,tReno,tRe.no,t.r.aî.n.eau.x,t.R.e.n.o.#,t-t.r-R.aî-e.n-n.eau-o.x-#
traînent,tRen,tRen,t.r.aî.n.e.n.t,t.R.e.n.#.#.#,t-t.r-R.aî-e.n-n.e-#.n-#.t-#
traîner,tRene,tRe.ne,t.r.aî.n.er,t.R.e.n.e,t-t.r-R.aî-e.n-n.er-e
traînera,tRenRa,tRen.Ra,t.r.aî.n.e.r.a,t.R.e.n.#.R.a,t-t.r-R.aî-e.n-n.e-#.r-R.a-a
trains,tR5,tR5,t.r.ain.s,t.R.5.#,t-t.r-R.ain-5.s-#
traire,tReR,tReR,t.r.ai.r.e,t.R.e.R.#,t-t.r-R.ai-e.r-R.e-#
trait,tRe,tRe,t.r.ai.t,t.R.e.#,t-t.r-R.ai-e.t-#
traite,tRet,tRet,t.r.ai.t.e,t.R.e.t.#,t-t.r-R.ai-e.t-t.e-#
traitement,tRetm@,tRet.m@,t.r.ai.t.e.m.en.t,t.R.e.t.#.m.@.#,t-t.r-R.ai-e.t-t.e-#.m-m.en-@.t-#
traits,tRe,tRe,t.r.ai.t.s,t.R.e.#.#,t-t.r-R.ai-e.t-#.s-#
trajet,tRaZe,tRa.Ze,t.r.a.j.e.t,t.R.a.Z.e.#,t-t.r-R.a-a.j-Z.e-e.t-#
tranche,tR@S,tR@S,t.r.an.ch.e,t.R.@.S.#,t-t.r-R.an-@.ch-S.e-#
tranches,tR@S,tR@S,t.r.an.ch.e.s,t.R.@.S.#.#,t-t.r-R.an-@.ch-S.e-#.s-#
tranquille,tR@kil,tR@.kil,t.r.an.qu.ill.e,t.R.@.k.il.#,t-t.r-R.an-@.qu-k.ill-il.e-#
tranquillement,tR@kilm@,tR@.kil.m@,t.r.an.qu.ill.e.m.en.t,t.R.@.k.il.#.m.@.#,t-t.r-R.an-@.qu-k.ill-il.e-#.m-m.en-@.t-#
tranquilles,tR@kil,tR@.kil,t.r.an.qu.ill.e.s,t.R.@.k.il.#.#,t-t.r-R.an-@.qu-k.ill-il.e-#.s-#
transat,tR@zat,tR@.zat,t.r.an.s.a.t,t.R.@.z.a.t,t-t.r-R.an-@.s-z.a-a.t-t
transformables,tR@sfoRmabl*,tR@s.foR.ma.bl*,t.r.an.s.f.o.r.m.a.b.l.e.s,t.R.@.s.f.o.R.m.a.b.l.*.#,t-t.r-R.an-@.s-s.f-f.o-o.r-R.m-m.a-a.b-b.l-l.e-*.s-#
transforme,tR@sfoRm*,tR@s.foR.m*,t.r.an.s.f.o.r.m.e,t.R.@.s.f.o.R.m.*,t-t.r-R.an-@.s-s.f-f.o-o.r-R.m-m.e-*
transformé,tR@sfoRme,tR@s.foR.me,t.r.an.s.f.o.r.m.é,t.R.@.s.f.o.R.m.e,t-t.r-R.an-@.s-s.f-f.o-o.r-R.m-m.é-e
transformer,tR@sfoRme,tR@s.foR.me,t.r.an.s.f.o.r.m.er,t.R.@.s.f.o.R.m.e,t-t.r-R.an-@.s-s.f-f.o-o.r-R.m-m.er-e
transformerais,tR@sfoRm*Re,tR@s.foR.m*.Re,t.r.an.s.f.o.r.m.e.r.ai.s,t.R.@.s.f.o.R.m.*.R.e.#,t-t.r-R.an-@.s-s.f-f.o-o.r-R.m-m.e-*.r-R.ai-e.s-#
transparent,tR@spaR@,tR@s.pa.R@,t.r.an.s.p.a.r.en.t,t.R.@.s.p.a.R.@.#,t-t.r-R.an-@.s-s.p-p.a-a.r-R.en-@.t-#
transpiration,tR@spiRasj§,tR@s.pi.Ra.sj§,t.r.an.s.p.i.r.a.t.i.on,t.R.@.s.p.i.R.a.s.j.§,t-t.r-R.an-@.s-s.p-p.i-i.r-R.a-a.t-s.i-j.on-§
transport,tR@spoR,tR@s.poR,t.r.an.s.p.o.r.t,t.R.@.s.p.o.R.#,t-t.r-R.an-@.s-s.p-p.o-o.r-R.t-#
transportaient,tR@spoRte,tR@s.poR.te,t.r.an.s.p.o.r.t.ai.e.n.t,t.R.@.s.p.o.R.t.e.#.#.#,t-t.r-R.an-@.s-s.p-p.o-o.r-R.t-t.ai-e.e-#.n-#.t-#
transportait,tR@spoRte,tR@s.poR.te,t.r.an.s.p.o.r.t.ai.t,t.R.@.s.p.o.R.t.e.#,t-t.r-R.an-@.s-s.p-p.o-o.r-R.t-t.ai-e.t-#
transporte,tR@spoRt*,tR@s.poR.t*,t.r.an.s.p.o.r.t.e,t.R.@.s.p.o.R.t.*,t-t.r-R.an-@.s-s.p-p.o-o.r-R.t-t.e-*
transportent,tR@spoRt*,tR@s.poR.t*,t.r.an.s.p.o.r.t.e.n.t,t.R.@.s.p.o.R.t.*.#.#,t-t.r-R.an-@.s-s.p-p.o-o.r-R.t-t.e-*.n-#.t-#
transporter,tR@spoRte,tR@s.poR.te,t.r.an.s.p.o.r.t.er,t.R.@.s.p.o.R.t.e,t-t.r-R.an-@.s-s.p-p.o-o.r-R.t-t.er-e
trapèze,tRapez,tRa.pez,t.r.a.p.è.z.e,t.R.a.p.e.z.#,t-t.r-R.a-a.p-p.è-e.z-z.e-#
trapéziste,tRapezist*,tRa.pe.zis.t*,t.r.a.p.é.z.i.s.t.e,t.R.a.p.e.z.i.s.t.*,t-t.r-R.a-a.p-p.é-e.z-z.i-i.s-s.t-t.e-*
trapézistes,tRapezist*,tRa.pe.zis.t*,t.r.a.p.é.z.i.s.t.e.s,t.R.a.p.e.z.i.s.t.*.#,t-t.r-R.a-a.p-p.é-e.z-z.i-i.s-s.t-t.e-*.s-#
trappe,tRap,tRap,t.r.a.pp.e,t.R.a.p.#,t-t.r-R.a-a.pp-p.e-#
trappes,tRap,tRap,t.r.a.pp.e.s,t.R.a.p.#.#,t-t.r-R.a-a.pp-p.e-#.s-#
trappeur,tRap2R,tRa.p2R,t.r.a.pp.eu.r,t.R.a.p.2.R,t-t.r-R.a-a.pp-p.eu-2.r-R
trappeurs,tRap2R,tRa.p2R,t.r.a.pp.eu.r.s,t.R.a.p.2.R.#,t-t.r-R.a-a.pp-p.eu-2.r-R.s-#
travail,tRavaj,tRa.vaj,t.r.a.v.a.il,t.R.a.v.a.j,t-t.r-R.a-a.v-v.a-a.il-j
travaille,tRavaj,tRa.vaj,t.r.a.v.a.ill.e,t.R.a.v.a.j.#,t-t.r-R.a-a.v-v.a-a.ill-j.e-#
travaillé,tRavaje,tRa.va.je,t.r.a.v.a.ill.é,t.R.a.v.a.j.e,t-t.r-R.a-a.v-v.a-a.ill-j.é-e
travaillé,tRavaje,tRa.va.je,t.r.a.v.a.ill.é,t.R.a.v.a.j.e,t-t.r-R.a-a.v-v.a-a.ill-j.é-e
travaillent,tRavaj,tRa.vaj,t.r.a.v.a.ill.e.n.t,t.R.a.v.a.j.#.#.#,t-t.r-R.a-a.v-v.a-a.ill-j.e-#.n-#.t-#
travailler,tRavaje,tRa.va.je,t.r.a.v.a.ill.er,t.R.a.v.a.j.e,t-t.r-R.a-a.v-v.a-a.ill-j.er-e
travaillèrent,tRavajeR,tRa.va.jeR,t.r.a.v.a.ill.è.r.e.n.t,t.R.a.v.a.j.e.R.#.#.#,t-t.r-R.a-a.v-v.a-a.ill-j.è-e.r-R.e-#.n-#.t-#
travailleurs,tRavaj2R,tRa.va.j2R,t.r.a.v.a.ill.eu.r.s,t.R.a.v.a.j.2.R.#,t-t.r-R.a-a.v-v.a-a.ill-j.eu-2.r-R.s-#
travaux,tRavo,tRa.vo,t.r.a.v.au.x,t.R.a.v.o.#,t-t.r-R.a-a.v-v.au-o.x-#
travers,tRaveR,tRa.veR,t.r.a.v.e.r.s,t.R.a.v.e.R.#,t-t.r-R.a-a.v-v.e-e.r-R.s-#
traversa,tRaveRsa,tRa.veR.sa,t.r.a.v.e.r.s.a,t.R.a.v.e.R.s.a,t-t.r-R.a-a.v-v.e-e.r-R.s-s.a-a
traversant,tRaveRs@,tRa.veR.s@,t.r.a.v.e.r.s.an.t,t.R.a.v.e.R.s.@.#,t-t.r-R.a-a.v-v.e-e.r-R.s-s.an-@.t-#
traverse,tRaveRs*,tRa.veR.s*,t.r.a.v.e.r.s.e,t.R.a.v.e.R.s.*,t-t.r-R.a-a.v-v.e-e.r-R.s-s.e-*
traversé,tRaveRse,tRa.veR.se,t.r.a.v.e.r.s.é,t.R.a.v.e.R.s.e,t-t.r-R.a-a.v-v.e-e.r-R.s-s.é-e
traversée,tRaveRse,tRa.veR.se,t.r.a.v.e.r.s.é.e,t.R.a.v.e.R.s.e.#,t-t.r-R.a-a.v-v.e-e.r-R.s-s.é-e.e-#
traversée,tRaveRse,tRa.veR.se,t.r.a.v.e.r.s.é.e,t.R.a.v.e.R.s.e.#,t-t.r-R.a-a.v-v.e-e.r-R.s-s.é-e.e-#
traversent,tRaveRs*,tRa.veR.s*,t.r.a.v.e.r.s.e.n.t,t.R.a.v.e.R.s.*.#.#,t-t.r-R.a-a.v-v.e-e.r-R.s-s.e-*.n-#.t-#
traverser,tRaveRse,tRa.veR.se,t.r.a.v.e.r.s.er,t.R.a.v.e.R.s.e,t-t.r-R.a-a.v-v.e-e.r-R.s-s.er-e
traversèrent,tRaveRseR,tRa.veR.seR,t.r.a.v.e.r.s.è.r.e.n.t,t.R.a.v.e.R.s.e.R.#.#.#,t-t.r-R.a-a.v-v.e-e.r-R.s-s.è-e.r-R.e-#.n-#.t-#
trébuche,tRebyS,tRe.byS,t.r.é.b.u.ch.e,t.R.e.b.y.S.#,t-t.r-R.é-e.b-b.u-y.ch-S.e-#
trèfle,tRefl*,tRe.fl*,t.r.è.f.l.e,t.R.e.f.l.*,t-t.r-R.è-e.f-f.l-l.e-*
trèfles,tRefl*,tRe.fl*,t.r.è.f.l.e.s,t.R.e.f.l.*.#,t-t.r-R.è-e.f-f.l-l.e-*.s-#
treize,tRez,tRez,t.r.ei.z.e,t.R.e.z.#,t-t.r-R.ei-e.z-z.e-#
tremblaient,tR@ble,tR@.ble,t.r.em.b.l.ai.e.n.t,t.R.@.b.l.e.#.#.#,t-t.r-R.em-@.b-b.l-l.ai-e.e-#.n-#.t-#
tremblant,tR@bl@,tR@.bl@,t.r.em.b.l.an.t,t.R.@.b.l.@.#,t-t.r-R.em-@.b-b.l-l.an-@.t-#
tremblante,tR@bl@t,tR@.bl@t,t.r.em.b.l.an.t.e,t.R.@.b.l.@.t.#,t-t.r-R.em-@.b-b.l-l.an-@.t-t.e-#
tremble,tR@bl*,tR@.bl*,t.r.em.b.l.e,t.R.@.b.l.*,t-t.r-R.em-@.b-b.l-l.e-*
trembler,tR@ble,tR@.ble,t.r.em.b.l.er,t.R.@.b.l.e,t-t.r-R.em-@.b-b.l-l.er-e
tremblèrent,tR@bleR,tR@.bleR,t.r.em.b.l.è.r.e.n.t,t.R.@.b.l.e.R.#.#.#,t-t.r-R.em-@.b-b.l-l.è-e.r-R.e-#.n-#.t-#
trémousse,tRemus,tRe.mus,t.r.é.m.ou.ss.e,t.R.e.m.u.s.#,t-t.r-R.é-e.m-m.ou-u.ss-s.e-#
trempe,tR@p,tR@p,t.r.em.p.e,t.R.@.p.#,t-t.r-R.em-@.p-p.e-#
trempé,tR@pe,tR@.pe,t.r.em.p.é,t.R.@.p.e,t-t.r-R.em-@.p-p.é-e
trempée,tR@pe,tR@.pe,t.r.em.p.é.e,t.R.@.p.e.#,t-t.r-R.em-@.p-p.é-e.e-#
trempées,tR@pe,tR@.pe,t.r.em.p.é.e.s,t.R.@.p.e.#.#,t-t.r-R.em-@.p-p.é-e.e-#.s-#
trempette,tR@pet,tR@.pet,t.r.em.p.e.tt.e,t.R.@.p.e.t.#,t-t.r-R.em-@.p-p.e-e.tt-t.e-#
trempez,tR@pe,tR@.pe,t.r.em.p.ez,t.R.@.p.e,t-t.r-R.em-@.p-p.ez-e
trente,tR@t,tR@t,t.r.en.t.e,t.R.@.t.#,t-t.r-R.en-@.t-t.e-#
trépigne,tRepiN,tRe.piN,t.r.é.p.i.gn.e,t.R.e.p.i.N.#,t-t.r-R.é-e.p-p.i-i.gn-N.e-#
très,tRe,tRe,t.r.è.s,t.R.e.#,t-t.r-R.è-e.s-#
trésor,tRezoR,tRe.zoR,t.r.é.s.o.r,t.R.e.z.o.R,t-t.r-R.é-e.s-z.o-o.r-R
trésors,tRezoR,tRe.zoR,t.r.é.s.o.r.s,t.R.e.z.o.R.#,t-t.r-R.é-e.s-z.o-o.r-R.s-#
tresse,tRes,tRes,t.r.e.ss.e,t.R.e.s.#,t-t.r-R.e-e.ss-s.e-#
tresses,tRes,tRes,t.r.e.ss.e.s,t.R.e.s.#.#,t-t.r-R.e-e.ss-s.e-#.s-#
treuil,tR2j,tR2j,t.r.eu.il,t.R.2.j,t-t.r-R.eu-2.il-j
triangle,tRij@gl*,tRi.j@.gl*,t.r.i.an.g.l.e,t.R.ij.@.g.l.*,t-t.r-R.i-ij.an-@.g-g.l-l.e-*
tribu,tRiby,tRi.by,t.r.i.b.u,t.R.i.b.y,t-t.r-R.i-i.b-b.u-y
tribune,tRibyn,tRi.byn,t.r.i.b.u.n.e,t.R.i.b.y.n.#,t-t.r-R.i-i.b-b.u-y.n-n.e-#
triche,tRiS,tRiS,t.r.i.ch.e,t.R.i.S.#,t-t.r-R.i-i.ch-S.e-#
triché,tRiSe,tRi.Se,t.r.i.ch.é,t.R.i.S.e,t-t.r-R.i-i.ch-S.é-e
tricheur,tRiS2R,tRi.S2R,t.r.i.ch.eu.r,t.R.i.S.2.R,t-t.r-R.i-i.ch-S.eu-2.r-R
tricolore,tRikoloR,tRi.ko.loR,t.r.i.c.o.l.o.r.e,t.R.i.k.o.l.o.R.#,t-t.r-R.i-i.c-k.o-o.l-l.o-o.r-R.e-#
tricot,tRiko,tRi.ko,t.r.i.c.o.t,t.R.i.k.o.#,t-t.r-R.i-i.c-k.o-o.t-#
tricote,tRikot,tRi.kot,t.r.i.c.o.t.e,t.R.i.k.o.t.#,t-t.r-R.i-i.c-k.o-o.t-t.e-#
tricotent,tRikot,tRi.kot,t.r.i.c.o.t.e.n.t,t.R.i.k.o.t.#.#.#,t-t.r-R.i-i.c-k.o-o.t-t.e-#.n-#.t-#
tricoter,tRikote,tRi.ko.te,t.r.i.c.o.t.er,t.R.i.k.o.t.e,t-t.r-R.i-i.c-k.o-o.t-t.er-e
tricoterai,tRikotRe,tRi.ko.tRe,t.r.i.c.o.t.e.r.ai,t.R.i.k.o.t.#.R.e,t-t.r-R.i-i.c-k.o-o.t-t.e-#.r-R.ai-e
tricotons,tRikot§,tRi.ko.t§,t.r.i.c.o.t.on.s,t.R.i.k.o.t.§.#,t-t.r-R.i-i.c-k.o-o.t-t.on-§.s-#
tricycle,tRisikl*,tRi.si.kl*,t.r.i.c.y.c.l.e,t.R.i.s.i.k.l.*,t-t.r-R.i-i.c-s.y-i.c-k.l-l.e-*
trie,tRi,tRi,t.r.i.e,t.R.i.#,t-t.r-R.i-i.e-#
triomphe,tRij§f,tRi.j§f,t.r.i.om.ph.e,t.R.ij.§.f.#,t-t.r-R.i-ij.om-§.ph-f.e-#
triomphé,tRij§fe,tRi.j§.fe,t.r.i.om.ph.é,t.R.ij.§.f.e,t-t.r-R.i-ij.om-§.ph-f.é-e
triste,tRist*,tRis.t*,t.r.i.s.t.e,t.R.i.s.t.*,t-t.r-R.i-i.s-s.t-t.e-*
tristement,tRist*m@,tRis.t*.m@,t.r.i.s.t.e.m.en.t,t.R.i.s.t.*.m.@.#,t-t.r-R.i-i.s-s.t-t.e-*.m-m.en-@.t-#
tristes,tRist*,tRis.t*,t.r.i.s.t.e.s,t.R.i.s.t.*.#,t-t.r-R.i-i.s-s.t-t.e-*.s-#
tristesse,tRistes,tRis.tes,t.r.i.s.t.e.ss.e,t.R.i.s.t.e.s.#,t-t.r-R.i-i.s-s.t-t.e-e.ss-s.e-#
troglodytes,tRoglodit,tRo.glo.dit,t.r.o.g.l.o.d.y.t.e.s,t.R.o.g.l.o.d.i.t.#.#,t-t.r-R.o-o.g-g.l-l.o-o.d-d.y-i.t-t.e-#.s-#
trognon,tRoN§,tRo.N§,t.r.o.gn.on,t.R.o.N.§,t-t.r-R.o-o.gn-N.on-§
trois,tRwA,tRwA,t.r.oi.s,t.R.wA.#,t-t.r-R.oi-wA.s-#
troisième,tRwAzjem,tRwA.zjem,t.r.oi.s.i.è.m.e,t.R.wA.z.j.e.m.#,t-t.r-R.oi-wA.s-z.i-j.è-e.m-m.e-#
troisième,tRwAzjem,tRwA.zjem,t.r.oi.s.i.è.m.e,t.R.wA.z.j.e.m.#,t-t.r-R.oi-wA.s-z.i-j.è-e.m-m.e-#
trompe,tR§p,tR§p,t.r.om.p.e,t.R.§.p.#,t-t.r-R.om-§.p-p.e-#
trompe,tR§p,tR§p,t.r.om.p.e,t.R.§.p.#,t-t.r-R.om-§.p-p.e-#
trompé,tR§pe,tR§.pe,t.r.om.p.é,t.R.§.p.e,t-t.r-R.om-§.p-p.é-e
trompent,tR§p,tR§p,t.r.om.p.e.n.t,t.R.§.p.#.#.#,t-t.r-R.om-§.p-p.e-#.n-#.t-#
tromper,tR§pe,tR§.pe,t.r.om.p.er,t.R.§.p.e,t-t.r-R.om-§.p-p.er-e
trompette,tR§pet,tR§.pet,t.r.om.p.e.tt.e,t.R.§.p.e.t.#,t-t.r-R.om-§.p-p.e-e.tt-t.e-#
trompez,tR§pe,tR§.pe,t.r.om.p.ez,t.R.§.p.e,t-t.r-R.om-§.p-p.ez-e
tronait,tRone,tRo.ne,t.r.o.n.ai.t,t.R.o.n.e.#,t-t.r-R.o-o.n-n.ai-e.t-#
tronc,tR§,tR§,t.r.on.c,t.R.§.#,t-t.r-R.on-§.c-#
tronçonneuse,tR§son2z,tR§.so.n2z,t.r.on.ç.o.nn.eu.s.e,t.R.§.s.o.n.2.z.#,t-t.r-R.on-§.ç-s.o-o.nn-n.eu-2.s-z.e-#
troncs,tR§,tR§,t.r.on.c.s,t.R.§.#.#,t-t.r-R.on-§.c-#.s-#
trop,tRo,tRo,t.r.o.p,t.R.o.#,t-t.r-R.o-o.p-#
trotte,tRot,tRot,t.r.o.tt.e,t.R.o.t.#,t-t.r-R.o-o.tt-t.e-#
trotter,tRote,tRo.te,t.r.o.tt.er,t.R.o.t.e,t-t.r-R.o-o.tt-t.er-e
trottinait,tRotine,tRo.ti.ne,t.r.o.tt.i.n.ai.t,t.R.o.t.i.n.e.#,t-t.r-R.o-o.tt-t.i-i.n-n.ai-e.t-#
trottine,tRotin,tRo.tin,t.r.o.tt.i.n.e,t.R.o.t.i.n.#,t-t.r-R.o-o.tt-t.i-i.n-n.e-#
trottineront,tRotinR§,tRo.tin.R§,t.r.o.tt.i.n.e.r.on.t,t.R.o.t.i.n.#.R.§.#,t-t.r-R.o-o.tt-t.i-i.n-n.e-#.r-R.on-§.t-#
